agent_collision_rate,components,contact_break_rate,control_energy,density,distance_evaluations_per_step,edge_persistence,final_edge_count,final_fragmentation,final_largest_scc_fraction,final_mean_in_degree,final_mean_out_degree,final_min_in_degree,final_min_out_degree,final_n_scc,final_normalized_comm_cost,final_rooted_fraction,final_sym_lambda2,fragmentation,half_width,largest_component_fraction,mean_abs_radius_command_update,mean_abs_radius_update,mean_agent_degree_temporal_variance,mean_agent_radius_temporal_std,mean_degree,mean_degree_error,mean_degree_error_sq,mean_edge_count,mean_fragmentation,mean_interaction_area,mean_interaction_out_degree,mean_largest_component_fraction,mean_largest_scc_fraction,mean_min_in_degree,mean_min_out_degree,mean_n_scc,mean_normalized_comm_cost,mean_probe_degree,mean_radius,mean_radius_footprint,mean_radius_sq,mean_rooted_fraction,mean_sym_lambda2,mechanism,method,minimum_agent_distance,minimum_obstacle_clearance,n_agents,neighbor_loss_rate,noise_std,obstacle_collision_rate,obstacle_proximity_rate,parameter,polar_order,radius_command_temporal_variation,radius_max_saturation_fraction,radius_min_saturation_fraction,radius_oscillation_frequency,radius_sign_reversal_count,radius_sign_reversal_rate,radius_temporal_variation,rms_radius_update,runtime_s,seed,sorting_operations_per_step,steps,velocity_dispersion,visible_neighbor_count_mean
0.0,1.0,0.0075,0.010109425968862953,0.08163265306122448,240,0.9990352147852148,115.0,0.0,1.0,7.1875,7.1875,3.0,4.0,1.0,0.4791666666666667,1.0,4.717319169512075,0.0,7.0,1.0,0.002905198836577464,0.002905198834446351,0.3219938862899433,0.0923382598224775,7.231965174129353,2.251865671641791,6.7643034825870645,115.71144278606965,0.0,91.15796209199208,7.231965174129353,1.0,1.0,3.044776119402985,4.064676616915423,1.0,0.4821310116086246,3.748134328358209,5.297947624885555,464.26368861197284,29.016480538248302,1.0,4.760437030299038,alf,alf,0.5239371729294285,14.0,16,0.0071875,0.0,0.0,0.0,0.0,0.9904544325797047,0.002905198836577464,0.1890547263681592,0.0,0.0,0,0.0,0.002905198834446351,0.013809667102544514,1.0355284999998275,20010,0,200,0.004775284743818956,14.497512437810945
0.0,1.0,0.0025,0.00693010698553264,0.08163265306122448,240,0.99962683757215,115.0,0.0,1.0,7.1875,7.1875,2.0,4.0,1.0,0.4791666666666667,1.0,4.300509606860717,0.0,7.0,1.0,0.0016423935899211994,0.001427642079955841,0.06569453726392911,0.04936841307271064,7.1570273631840795,1.873134328358209,5.860074626865671,114.51243781094527,0.0,81.6304728340486,7.1570273631840795,1.0,1.0,2.0,4.0,1.0,0.47713515754560626,4.506218905472637,4.958886488392174,415.7405842709604,25.983786516935027,1.0,4.272581322897931,alf,alf,0.2972628641132178,14.0,16,0.0015625,0.0,0.0,0.0,0.0,0.9865613482814944,0.0016423935899211994,0.125,0.0,0.0003125,1,0.0007215007215007215,0.001427642079955841,0.0077489150599877425,1.0383145000000695,20011,0,200,0.0027660218506071295,14.633084577114428
0.0,1.0,0.0021875,0.010500557345446072,0.08163265306122448,240,0.9995933779761904,117.0,0.0,1.0,7.3125,7.3125,4.0,5.0,1.0,0.4875,1.0,4.347882219988236,0.0,7.0,1.0,0.002587057841032897,0.002296133387546698,0.046530407663176655,0.07086589724368894,7.289490049751244,2.746268656716418,8.112562189054726,116.6318407960199,0.0,96.46605168625486,7.289490049751244,1.0,1.0,3.9950248756218905,4.985074626865671,1.0,0.48596600331674783,3.253731343283582,5.506127881629094,491.29756692562324,30.706097932851453,1.0,4.343303613036484,alf,alf,0.42392315240194817,14.0,16,0.0021875,0.0,0.0,0.0,0.0,0.9929864651417388,0.002587057841032897,0.125,0.0,0.0003125,1,0.0005583472920156337,0.002296133387546698,0.01113584807603461,1.1753350999999839,20012,0,200,0.0042748170562769815,13.993781094527364
0.0,1.0,0.0028125,0.007467069347949253,0.08163265306122448,240,0.9996584595959596,114.0,0.0,1.0,7.125,7.125,2.0,5.0,1.0,0.475,1.0,3.4415915339987557,0.0,7.0,1.0,0.0014635554801926281,0.00117263102617423,0.08082720724734536,0.042674911986677,7.083955223880597,2.2661691542288556,6.967039800995025,113.34328358208955,0.0,88.62208363613303,7.083955223880597,1.0,1.0,2.0,4.850746268656716,1.0,0.47226368159203874,3.7338308457711444,5.229220400795747,451.34856568940614,28.209285355587884,1.0,3.4316180783972894,alf,alf,0.0849795711341697,14.0,16,0.0028125,0.0,0.0,0.0,0.0,0.9844282489556984,0.0014635554801926281,0.25031094527363185,0.0,0.0003125,1,0.000855431993156544,0.00117263102617423,0.008252376750025587,0.9872169000000213,20013,0,200,0.0035417224130083855,14.27363184079602
0.0,1.0,0.003125,0.007760455322506249,0.08163265306122448,240,0.9995391865079365,122.0,0.0,1.0,7.625,7.625,4.0,4.0,1.0,0.5083333333333333,1.0,3.333981646388658,0.0,7.0,1.0,0.0029858479861825217,0.0020508783195326533,0.06544083067250811,0.0642912731531368,7.60478855721393,1.8737562189054726,4.871268656716418,121.67661691542288,0.0,78.04763899889379,7.60478855721393,1.0,1.0,4.0,4.0,1.0,0.5069859038142642,4.251865671641791,4.922524001878778,397.49336138642343,24.843335086651464,1.0,3.3214933272123988,alf,alf,0.7250884100776287,14.0,16,0.0025,0.0,0.0,0.0,0.0,0.985787717494279,0.0029858479861825217,0.0625,0.0,0.00125,4,0.0016764459346186086,0.0020508783195326533,0.008810111837444188,1.0027025000001686,20014,0,200,0.003863834711642008,14.873756218905474
0.0,1.0,0.0034375,0.010793816700905283,0.08163265306122448,240,0.999434760551948,129.0,0.0,1.0,8.0625,8.0625,5.0,4.0,1.0,0.5375,1.0,5.008405109198456,0.0,7.0,1.0,0.0029786330810288287,0.0020821169209756223,0.10332974431325957,0.05749338597078159,8.059390547263682,2.9975124378109452,10.111940298507463,128.9502487562189,0.0,105.7795275969037,8.059390547263682,1.0,1.0,5.0,4.0,1.0,0.5372927031509104,3.0024875621890548,5.740921165440399,538.730710239129,33.670669389945566,1.0,4.992290806858128,alf,alf,0.8543956130109439,14.0,16,0.0028125,0.0,0.0,0.0,0.0,0.9880140731142165,0.0029786330810288287,0.18874378109452736,0.0,0.000625,2,0.0012578616352201257,0.0020821169209756223,0.010303930315027835,1.0268450999999459,20015,0,200,0.005070657341630201,14.001243781094526
0.0,1.0,0.003125,0.008504960891526992,0.08163265306122448,240,0.9995261656746033,114.0,0.0,1.0,7.125,7.125,4.0,3.0,1.0,0.475,1.0,3.2562312595764085,0.0,7.0,1.0,0.0023458235605322213,0.0023458235588572868,0.1877552535828321,0.07294329010419962,7.117848258706467,2.0,5.751865671641791,113.88557213930348,0.0,81.56056724230548,7.117848258706467,1.0,1.0,3.9651741293532337,3.328358208955224,1.0,0.4745232172470966,4.373756218905473,4.984974962199143,415.38455801573866,25.961534875983666,1.0,3.2683083774615977,alf,alf,0.22269357216420682,14.0,16,0.003125,0.0,0.0,0.0,0.0,0.9934922136649922,0.0023458235605322213,0.06281094527363185,0.0,0.0,0,0.0,0.0023458235588572868,0.01079811978093687,1.1131196999999702,20016,0,200,0.0037959402281135817,14.375621890547263
0.0,1.0,0.00625,0.009561304372238842,0.08163265306122448,240,0.9991276718073593,109.0,0.0,1.0,6.8125,6.8125,4.0,4.0,1.0,0.45416666666666666,1.0,3.564327772878591,0.0,7.0,1.0,0.0042573141987465,0.0032161151570911056,0.1728886661221257,0.09915253248135872,6.847325870646766,2.376865671641791,6.883084577114428,109.55721393034825,0.0,90.31490329323658,6.847325870646766,1.0,1.0,4.029850746268656,4.0,1.0,0.45648839137645036,3.7468905472636815,5.288501178850617,459.97002540752317,28.748126587970198,1.0,3.5512020970019567,alf,alf,0.5606844572171258,14.0,16,0.0053125,0.0,0.0,0.0,0.0,0.9914572961520393,0.0042573141987465,0.06343283582089553,0.0,0.000625,2,0.0009140767824497258,0.0032161151570911056,0.015182818614240957,1.0512575000000197,20017,0,200,0.004387818141380232,14.497512437810945
0.0,1.0,0.005,0.010398382325444946,0.08163265306122448,240,0.999410928481241,113.0,0.0,1.0,7.0625,7.0625,4.0,6.0,1.0,0.4708333333333333,1.0,3.5884982672614942,0.0,7.0,1.0,0.0017067026919775623,0.0017067026907145318,0.07504764733546199,0.05443012288664243,7.087375621890548,2.2531094527363185,6.888681592039801,113.39800995024876,0.0,91.41745004566869,7.087375621890548,1.0,1.0,4.114427860696518,5.975124378109452,1.0,0.47249170812603547,3.7475124378109452,5.304743796979065,465.58524990798674,29.09907811924917,1.0,3.5906120177242364,alf,alf,0.8033271710895823,14.0,16,0.004375,0.0,0.0,0.0,0.0,0.9914008824641403,0.0017067026919775623,0.25031094527363185,0.0,0.0,0,0.0,0.0017067026907145318,0.009571120013709801,0.9882043999998587,20018,0,200,0.004370842399240172,13.75
0.0,1.0,0.0015625,0.008412907401940502,0.08163265306122448,240,0.9997938988095239,119.0,0.0,1.0,7.4375,7.4375,5.0,5.0,1.0,0.49583333333333335,1.0,3.224990690018156,0.0,7.0,1.0,0.00362130741731079,0.003359475407837616,0.05151481398975273,0.11312470710831345,7.414800995024875,2.245646766169154,6.229477611940299,118.636815920398,0.0,86.9682238184935,7.414800995024875,1.0,1.0,4.990049751243781,5.0,1.0,0.4943200663349921,3.754353233830846,5.203763864046551,442.9255268043376,27.6828454252711,1.0,3.230043810354228,alf,alf,0.6998335017895871,14.0,16,0.0009375,0.0,0.0,0.0,0.0,0.987150008559899,0.00362130741731079,0.06374378109452736,0.0,0.0003125,1,0.0004192872117400419,0.003359475407837616,0.013928028378097273,1.1814934999999878,20019,0,200,0.004061239787067484,13.745646766169154
0.0,1.0,0.003125,0.009163536858488667,0.08163265306122448,240,0.9996005591630592,142.0,0.0,1.0,8.875,8.875,4.0,5.0,1.0,0.5916666666666667,1.0,6.22605013329067,0.0,7.0,1.0,0.002929158482210631,0.002269993118317762,0.1264696418405485,0.07063483031270579,8.869092039800995,3.003731343283582,10.759328358208956,141.90547263681592,0.0,102.93550344435256,8.869092039800995,1.0,1.0,4.0049751243781095,5.0,1.0,0.5912728026534008,2.996268656716418,5.659849289101756,524.2462141702889,32.76538838564306,1.0,6.207571878567529,alf,alf,0.13930872494766985,14.0,16,0.0028125,0.0,0.0,0.0,0.0,0.9850405779664849,0.002929158482210631,0.12624378109452736,0.0,0.0009375,3,0.0016835016835016834,0.002269993118317762,0.010536552106204062,1.0697715000001153,20020,0,200,0.004266521540310891,13.998134328358208
0.0,1.0,0.0034375,0.008837401401573363,0.08163265306122448,240,0.9995574156746032,113.0,0.0,1.0,7.0625,7.0625,3.0,5.0,1.0,0.4708333333333333,1.0,4.576830766322055,0.0,7.0,1.0,0.004534750428307835,0.002484943808897157,0.11338518848543352,0.07673480179779353,7.038246268656716,1.8762437810945274,4.881218905472637,112.61194029850746,0.0,75.2079173894672,7.038246268656716,1.0,1.0,3.029850746268657,4.9950248756218905,1.0,0.4692164179104468,4.621890547263682,4.8067084426297955,383.0307779897798,23.939423624361236,1.0,4.499460625404774,alf,alf,0.7584710868944582,14.0,16,0.003125,0.0,0.0,0.0,0.0,0.9946989017057863,0.004534750428307835,0.06281094527363185,0.0,0.0015625,5,0.001934984520123839,0.002484943808897157,0.010691502154316267,1.0737900000001446,20021,0,200,0.004013525005608119,14.372512437810945
0.0,1.0,0.00375,0.009191655367431226,0.08163265306122448,240,0.9994377480158729,100.0,0.0,1.0,6.25,6.25,4.0,4.0,1.0,0.4166666666666667,1.0,3.0469340486222074,0.0,7.0,1.0,0.002945247620348069,0.0018805545841999664,0.06094217964901859,0.056464967071161734,6.2549751243781095,2.254353233830846,6.643656716417911,100.07960199004975,0.0,87.15240679485154,6.2549751243781095,1.0,1.0,3.990049751243781,4.0,1.0,0.4169983416252077,3.745646766169154,5.198496318545675,443.86356300020196,27.741472687512623,1.0,3.059106920252425,alf,alf,0.5243500729511783,14.0,16,0.0034375,0.0,0.0,0.0,0.0,0.9916032484817817,0.002945247620348069,0.12531094527363185,0.0,0.0009375,3,0.0016787912702853946,0.0018805545841999664,0.010416472794063159,1.0843128999999863,20022,0,200,0.004452395897113209,13.750621890547263
0.0,1.0,0.005,0.010840880826600376,0.08163265306122448,240,0.9992512400793652,107.0,0.0,1.0,6.6875,6.6875,2.0,5.0,1.0,0.44583333333333336,1.0,2.2467714382482997,0.0,7.0,1.0,0.003639503065193347,0.003446226704295993,0.10848431969505705,0.11919740142011315,6.733830845771144,1.5105721393034826,4.289179104477612,107.7412935323383,0.0,69.8999938705357,6.733830845771144,1.0,1.0,2.228855721393035,4.985074626865671,1.0,0.44892205638474464,4.981343283582089,4.616501392726215,355.9977454908461,22.249859093177882,1.0,2.2680708439646056,alf,alf,0.3914792251195937,14.0,16,0.0046875,0.0,0.0,0.0,0.0,0.9899590424811421,0.003639503065193347,0.12531094527363185,0.0,0.0003125,1,0.0004219409282700422,0.003446226704295993,0.014222963950297669,1.0446552999999312,20023,0,200,0.006666936085311345,14.370646766169154
0.0,1.0,0.0046875,0.007232572871944882,0.08163265306122448,240,0.9993702764249639,114.0,0.0,1.0,7.125,7.125,3.0,5.0,1.0,0.475,1.0,4.520253231194646,0.0,7.0,1.0,0.002605909091257489,0.0024512999070787902,0.15714029355709017,0.08718176191089538,7.148009950248756,2.376865671641791,7.740671641791045,114.3681592039801,0.0,93.5043576570912,7.148009950248756,1.0,1.0,3.1393034825870645,5.0,1.0,0.4765339966832492,3.623134328358209,5.3592248065703405,476.21378309627454,29.76336144351716,1.0,4.51490478241324,alf,alf,0.018177377686706672,14.0,16,0.0046875,0.0,0.0,0.0,0.0,0.989033222630514,0.002605909091257489,0.1287313432835821,0.0,0.0003125,1,0.0005091649694501018,0.0024512999070787902,0.010644116388802955,1.1772627999998804,20024,0,200,0.003539531229028331,13.875
0.0,1.0,0.0078125,0.009620395878220181,0.08163265306122448,240,0.9988962209665334,113.0,0.0,1.0,7.0625,7.0625,3.0,4.0,1.0,0.4708333333333333,1.0,3.4882704045392687,0.0,7.0,1.0,0.002637025033995197,0.002637025032058178,0.1124910274498156,0.08391188129923122,7.10292288557214,2.625,7.8799751243781095,113.64676616915423,0.0,93.36339926683542,7.10292288557214,1.0,1.0,3.014925373134328,4.0,1.0,0.4735281923714749,3.375,5.407365081981648,475.495887909731,29.718492994358186,1.0,3.5956753316365107,alf,alf,0.44859889793617,14.0,16,0.0065625,0.0,0.0,0.0,0.0,0.9919265513232507,0.002637025033995197,0.1265547263681592,0.0,0.0,0,0.0,0.002637025032058178,0.012235256139519656,1.1357722000000194,20025,0,200,0.005053110153551082,13.872512437810945
0.0,1.0,0.0021875,0.009463975031331088,0.08163265306122448,240,0.9996581101190476,112.0,0.0,1.0,7.0,7.0,3.0,5.0,1.0,0.4666666666666667,1.0,3.358167108580568,0.0,7.0,1.0,0.0005150104895798149,0.0003481057138210104,0.01679723274176382,0.010691425450273854,7.005286069651741,1.6262437810945274,5.002487562189055,112.08457711442786,0.0,73.77114981254036,7.005286069651741,1.0,1.0,3.0,5.0049751243781095,1.0,0.46701907131011705,4.750621890547263,4.736258374125347,375.7133808076335,23.482086300477093,1.0,3.3929088981362328,alf,alf,0.08112080611299695,14.0,16,0.0021875,0.0,0.0,0.0,0.0,0.9954343726476725,0.0005150104895798149,0.125,0.0,0.0003125,1,0.0016778523489932886,0.0003481057138210104,0.0033443421971234804,1.2189477999997962,20026,0,200,0.003986358265972635,14.126865671641792
0.0,1.0,0.0025,0.006901733651469188,0.08163265306122448,240,0.9996316964285714,107.0,0.0,1.0,6.6875,6.6875,3.0,5.0,1.0,0.44583333333333336,1.0,3.5320311021626614,0.0,7.0,1.0,0.001589173222013595,0.0015891732208424827,0.055165713719957425,0.05070258766883932,6.6809701492537314,1.7487562189054726,4.375,106.8955223880597,0.0,77.84281383113087,6.6809701492537314,1.0,1.0,3.0,5.0,1.0,0.4453980099502504,4.251865671641791,4.907744670248698,396.4501953730124,24.778137210813274,1.0,3.5424516371267805,alf,alf,0.918802675017146,14.0,16,0.0025,0.0,0.0,0.0,0.0,0.9919343130663084,0.001589173222013595,0.12531094527363185,0.0,0.0,0,0.0,0.0015891732208424827,0.008499098649094068,1.2304375999999593,20027,0,200,0.0025321096135563297,14.5
0.0,1.0,0.006875,0.009195394803064107,0.08163265306122448,240,0.9990440080752581,119.0,0.0,1.0,7.4375,7.4375,4.0,4.0,1.0,0.49583333333333335,1.0,3.211541242253299,0.0,7.0,1.0,0.004374133690075686,0.0033329346483321177,0.2105084032573451,0.10266948107506876,7.462375621890548,2.8737562189054726,8.748756218905474,119.39800995024876,0.0,100.79819034256566,7.462375621890548,1.0,1.0,4.0,4.0049751243781095,1.0,0.49749170812603677,3.1262437810945274,5.628334417587066,513.3609679275863,32.085060495474146,1.0,3.2388967565078226,alf,alf,0.4089223441308415,14.0,16,0.00625,0.0,0.0,0.0,0.0,0.9910640008901924,0.004374133690075686,0.06436567164179105,0.0,0.000625,2,0.0009149130832570906,0.0033329346483321177,0.014769107976326924,1.060583700000052,20028,0,200,0.003962171100216884,13.876243781094526
0.0,1.0,0.003125,0.009597342652578039,0.08163265306122448,240,0.9994341517857143,125.0,0.0,1.0,7.8125,7.8125,5.0,4.0,1.0,0.5208333333333334,1.0,4.656528822061359,0.0,7.0,1.0,0.0013689190905682535,0.001368919089519159,0.11701752431870499,0.044913138138525655,7.773942786069652,2.746268656716418,10.220149253731343,124.38308457711443,0.0,98.56344691239333,7.773942786069652,1.0,1.0,4.845771144278607,4.0,1.0,0.5182628524046422,3.379353233830846,5.4926806576940725,501.97951309705627,31.373719568566017,1.0,4.632657975009349,alf,alf,0.4964557092772403,14.0,16,0.0028125,0.0,0.0,0.0,0.0,0.9921923728871739,0.0013689190905682535,0.25,0.0,0.0,0,0.0,0.001368919089519159,0.007877017724520999,1.19027119999987,20029,0,200,0.004831020482274154,13.622512437810945
