method,mechanism,parameter,half_width,density,seed,steps,n_agents,noise_std,control_energy,mean_probe_degree,mean_abs_radius_update,radius_temporal_variation,mean_abs_radius_command_update,radius_command_temporal_variation,rms_radius_update,mean_agent_radius_temporal_std,mean_agent_degree_temporal_variance,radius_min_saturation_fraction,radius_max_saturation_fraction,radius_sign_reversal_rate,radius_oscillation_frequency,radius_sign_reversal_count,mean_degree_error,mean_degree_error_sq,mean_interaction_area,visible_neighbor_count_mean,distance_evaluations_per_step,sorting_operations_per_step,runtime_s,neighbor_loss_rate,contact_break_rate,polar_order,components,largest_component_fraction,fragmentation,final_fragmentation,mean_fragmentation,mean_largest_component_fraction,mean_degree,mean_interaction_out_degree,mean_radius,velocity_dispersion,agent_collision_rate,obstacle_collision_rate,obstacle_proximity_rate,minimum_agent_distance,minimum_obstacle_clearance,final_largest_scc_fraction,final_n_scc,mean_largest_scc_fraction,mean_n_scc,final_mean_out_degree,final_mean_in_degree,final_min_out_degree,final_min_in_degree,mean_min_out_degree,mean_min_in_degree,final_sym_lambda2,mean_sym_lambda2,final_edge_count,mean_edge_count,final_normalized_comm_cost,mean_normalized_comm_cost,final_rooted_fraction,mean_rooted_fraction,edge_persistence,mean_radius_sq,mean_radius_footprint,method_label,configured_target_degree
alf,alf,0.0,7.0,0.08163265306122448,20010,200,16,0.0,0.010109425968862953,3.748134328358209,0.002905198834446351,0.002905198834446351,0.002905198836577464,0.002905198836577464,0.013809667102544514,0.0923382598224775,0.3219938862899433,0.0,0.1890547263681592,0.0,0.0,0,2.251865671641791,6.7643034825870645,91.15796209199208,14.497512437810945,240,0,1.3867364000034286,0.0071875,0.0075,0.9904544325797047,1.0,1.0,0.0,0.0,0.0,1.0,7.231965174129353,7.231965174129353,5.297947624885555,0.004775284743818956,0.0,0.0,0.0,0.5239371729294285,14.0,1.0,1.0,1.0,1.0,7.1875,7.1875,4.0,3.0,4.064676616915423,3.044776119402985,4.717319169512075,4.760437030299038,115.0,115.71144278606965,0.4791666666666667,0.4821310116086246,1.0,1.0,0.9990352147852148,29.016480538248302,464.26368861197284,ALF,6.0
alf,alf,0.0,7.0,0.08163265306122448,20011,200,16,0.0,0.00693010698553264,4.506218905472637,0.001427642079955841,0.001427642079955841,0.0016423935899211994,0.0016423935899211994,0.0077489150599877425,0.04936841307271064,0.06569453726392911,0.0,0.125,0.0007215007215007215,0.0003125,1,1.873134328358209,5.860074626865671,81.6304728340486,14.633084577114428,240,0,1.2272669000012684,0.0015625,0.0025,0.9865613482814944,1.0,1.0,0.0,0.0,0.0,1.0,7.1570273631840795,7.1570273631840795,4.958886488392174,0.0027660218506071295,0.0,0.0,0.0,0.2972628641132178,14.0,1.0,1.0,1.0,1.0,7.1875,7.1875,4.0,2.0,4.0,2.0,4.300509606860717,4.272581322897931,115.0,114.51243781094527,0.4791666666666667,0.47713515754560626,1.0,1.0,0.99962683757215,25.983786516935027,415.7405842709604,ALF,6.0
alf,alf,0.0,7.0,0.08163265306122448,20012,200,16,0.0,0.010500557345446072,3.253731343283582,0.002296133387546698,0.002296133387546698,0.002587057841032897,0.002587057841032897,0.01113584807603461,0.07086589724368894,0.046530407663176655,0.0,0.125,0.0005583472920156337,0.0003125,1,2.746268656716418,8.112562189054726,96.46605168625486,13.993781094527364,240,0,1.3187552000017604,0.0021875,0.0021875,0.9929864651417388,1.0,1.0,0.0,0.0,0.0,1.0,7.289490049751244,7.289490049751244,5.506127881629094,0.0042748170562769815,0.0,0.0,0.0,0.42392315240194817,14.0,1.0,1.0,1.0,1.0,7.3125,7.3125,5.0,4.0,4.985074626865671,3.9950248756218905,4.347882219988236,4.343303613036484,117.0,116.6318407960199,0.4875,0.48596600331674783,1.0,1.0,0.9995933779761904,30.706097932851453,491.29756692562324,ALF,6.0
alf,alf,0.0,7.0,0.08163265306122448,20013,200,16,0.0,0.007467069347949253,3.7338308457711444,0.00117263102617423,0.00117263102617423,0.0014635554801926281,0.0014635554801926281,0.008252376750025587,0.042674911986677,0.08082720724734536,0.0,0.25031094527363185,0.000855431993156544,0.0003125,1,2.2661691542288556,6.967039800995025,88.62208363613303,14.27363184079602,240,0,1.3117827999994915,0.0028125,0.0028125,0.9844282489556984,1.0,1.0,0.0,0.0,0.0,1.0,7.083955223880597,7.083955223880597,5.229220400795747,0.0035417224130083855,0.0,0.0,0.0,0.0849795711341697,14.0,1.0,1.0,1.0,1.0,7.125,7.125,5.0,2.0,4.850746268656716,2.0,3.4415915339987557,3.4316180783972894,114.0,113.34328358208955,0.475,0.47226368159203874,1.0,1.0,0.9996584595959596,28.209285355587884,451.34856568940614,ALF,6.0
alf,alf,0.0,7.0,0.08163265306122448,20014,200,16,0.0,0.007760455322506249,4.251865671641791,0.0020508783195326533,0.0020508783195326533,0.0029858479861825217,0.0029858479861825217,0.008810111837444188,0.0642912731531368,0.06544083067250811,0.0,0.0625,0.0016764459346186086,0.00125,4,1.8737562189054726,4.871268656716418,78.04763899889379,14.873756218905474,240,0,1.3361810999995214,0.0025,0.003125,0.985787717494279,1.0,1.0,0.0,0.0,0.0,1.0,7.60478855721393,7.60478855721393,4.922524001878778,0.003863834711642008,0.0,0.0,0.0,0.7250884100776287,14.0,1.0,1.0,1.0,1.0,7.625,7.625,4.0,4.0,4.0,4.0,3.333981646388658,3.3214933272123988,122.0,121.67661691542288,0.5083333333333333,0.5069859038142642,1.0,1.0,0.9995391865079365,24.843335086651464,397.49336138642343,ALF,6.0
alf,alf,0.0,7.0,0.08163265306122448,20015,200,16,0.0,0.010793816700905283,3.0024875621890548,0.0020821169209756223,0.0020821169209756223,0.0029786330810288287,0.0029786330810288287,0.010303930315027835,0.05749338597078159,0.10332974431325957,0.0,0.18874378109452736,0.0012578616352201257,0.000625,2,2.9975124378109452,10.111940298507463,105.7795275969037,14.001243781094526,240,0,1.420501199998398,0.0028125,0.0034375,0.9880140731142165,1.0,1.0,0.0,0.0,0.0,1.0,8.059390547263682,8.059390547263682,5.740921165440399,0.005070657341630201,0.0,0.0,0.0,0.8543956130109439,14.0,1.0,1.0,1.0,1.0,8.0625,8.0625,4.0,5.0,4.0,5.0,5.008405109198456,4.992290806858128,129.0,128.9502487562189,0.5375,0.5372927031509104,1.0,1.0,0.999434760551948,33.670669389945566,538.730710239129,ALF,6.0
alf,alf,0.0,7.0,0.08163265306122448,20016,200,16,0.0,0.008504960891526992,4.373756218905473,0.0023458235588572868,0.0023458235588572868,0.0023458235605322213,0.0023458235605322213,0.01079811978093687,0.07294329010419962,0.1877552535828321,0.0,0.06281094527363185,0.0,0.0,0,2.0,5.751865671641791,81.56056724230548,14.375621890547263,240,0,1.276223900000332,0.003125,0.003125,0.9934922136649922,1.0,1.0,0.0,0.0,0.0,1.0,7.117848258706467,7.117848258706467,4.984974962199143,0.0037959402281135817,0.0,0.0,0.0,0.22269357216420682,14.0,1.0,1.0,1.0,1.0,7.125,7.125,3.0,4.0,3.328358208955224,3.9651741293532337,3.2562312595764085,3.2683083774615977,114.0,113.88557213930348,0.475,0.4745232172470966,1.0,1.0,0.9995261656746033,25.961534875983666,415.38455801573866,ALF,6.0
alf,alf,0.0,7.0,0.08163265306122448,20017,200,16,0.0,0.009561304372238842,3.7468905472636815,0.0032161151570911056,0.0032161151570911056,0.0042573141987465,0.0042573141987465,0.015182818614240957,0.09915253248135872,0.1728886661221257,0.0,0.06343283582089553,0.0009140767824497258,0.000625,2,2.376865671641791,6.883084577114428,90.31490329323658,14.497512437810945,240,0,1.170884200000728,0.0053125,0.00625,0.9914572961520393,1.0,1.0,0.0,0.0,0.0,1.0,6.847325870646766,6.847325870646766,5.288501178850617,0.004387818141380232,0.0,0.0,0.0,0.5606844572171258,14.0,1.0,1.0,1.0,1.0,6.8125,6.8125,4.0,4.0,4.0,4.029850746268656,3.564327772878591,3.5512020970019567,109.0,109.55721393034825,0.45416666666666666,0.45648839137645036,1.0,1.0,0.9991276718073593,28.748126587970198,459.97002540752317,ALF,6.0
alf,alf,0.0,7.0,0.08163265306122448,20018,200,16,0.0,0.010398382325444946,3.7475124378109452,0.0017067026907145318,0.0017067026907145318,0.0017067026919775623,0.0017067026919775623,0.009571120013709801,0.05443012288664243,0.07504764733546199,0.0,0.25031094527363185,0.0,0.0,0,2.2531094527363185,6.888681592039801,91.41745004566869,13.75,240,0,1.2566216999985045,0.004375,0.005,0.9914008824641403,1.0,1.0,0.0,0.0,0.0,1.0,7.087375621890548,7.087375621890548,5.304743796979065,0.004370842399240172,0.0,0.0,0.0,0.8033271710895823,14.0,1.0,1.0,1.0,1.0,7.0625,7.0625,6.0,4.0,5.975124378109452,4.114427860696518,3.5884982672614942,3.5906120177242364,113.0,113.39800995024876,0.4708333333333333,0.47249170812603547,1.0,1.0,0.999410928481241,29.09907811924917,465.58524990798674,ALF,6.0
alf,alf,0.0,7.0,0.08163265306122448,20019,200,16,0.0,0.008412907401940502,3.754353233830846,0.003359475407837616,0.003359475407837616,0.00362130741731079,0.00362130741731079,0.013928028378097273,0.11312470710831345,0.05151481398975273,0.0,0.06374378109452736,0.0004192872117400419,0.0003125,1,2.245646766169154,6.229477611940299,86.9682238184935,13.745646766169154,240,0,1.3464963999977044,0.0009375,0.0015625,0.987150008559899,1.0,1.0,0.0,0.0,0.0,1.0,7.414800995024875,7.414800995024875,5.203763864046551,0.004061239787067484,0.0,0.0,0.0,0.6998335017895871,14.0,1.0,1.0,1.0,1.0,7.4375,7.4375,5.0,5.0,5.0,4.990049751243781,3.224990690018156,3.230043810354228,119.0,118.636815920398,0.49583333333333335,0.4943200663349921,1.0,1.0,0.9997938988095239,27.6828454252711,442.9255268043376,ALF,6.0
