density,alf_fragmentation,maximum_fragmentation,alf_degree,maximum_degree,degree_saving_pct,alf_area,maximum_area,area_saving_pct,polar_delta
0.012345679012345678,0.0025,0.015,2.8719278606965175,2.9433706467661693,2.4272439540750645,194.29222266494392,201.06192982974676,3.3669761205093462,-0.0010977851237510272
0.02040816326530612,0.0,0.0,3.953837064676617,4.155186567164179,4.845739155943097,185.41141092043134,201.06192982974676,7.783929519908527,-0.006014350040398075
0.03305785123966942,0.0,0.0,5.442213930348259,6.332213930348258,14.055115790300722,164.6167875382949,201.06192982974676,18.126326710537654,-0.0025113683636570627
0.04938271604938271,0.0,0.0,6.829135572139303,9.319154228855721,26.719363104930206,135.8617518381584,201.06192982974676,32.42790818072716,-0.0021456513570993208
0.08163265306122448,0.0,0.0,7.265292288557214,11.805074626865672,38.45619347443127,86.94940883909887,153.93804002589985,43.51661952791541,-0.002304232856382815
