experiment,method,density,metric,mean,ci95_low,ci95_high,bootstrap_scheme,n_top_level,n_episodes,n_bootstrap
canonical_analytical_density,fixed_r6,0.0493827160494,mean_degree,5.43150497512,5.2624175995,5.5980391791,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0493827160494,mean_probe_degree,5.43150497512,5.2625363806,5.61010292289,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0493827160494,mean_radius,6,6,6,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0493827160494,mean_radius_sq,36,36,36,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0493827160494,control_energy,0.00893400392598,0.00859353566727,0.00926076050934,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0493827160494,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0816326530612,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0816326530612,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0816326530612,polar_order,0.991384335225,0.990053869137,0.992370521474,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0816326530612,mean_degree,8.68385572139,8.49570553483,8.89273196517,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0816326530612,mean_probe_degree,8.68385572139,8.49538432836,8.87295429104,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0816326530612,mean_radius,6,6,6,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0816326530612,mean_radius_sq,36,36,36,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0816326530612,control_energy,0.00849899123111,0.00816085254035,0.00888772920721,episode,50,50,2000
canonical_analytical_density,fixed_r6,0.0816326530612,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00444444444444,final_fragmentation,0.33375,0.2825,0.385,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00444444444444,mean_fragmentation,0.525223880597,0.493636349502,0.554816075871,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00444444444444,polar_order,0.527665821411,0.475042966324,0.580850472014,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00444444444444,mean_degree,1.54604477612,1.50076337065,1.59471859453,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00444444444444,mean_probe_degree,1.54604477612,1.49968159204,1.59350186567,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00444444444444,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00444444444444,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00444444444444,control_energy,0.195002616238,0.171094828665,0.220430728785,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00444444444444,final_largest_scc_fraction,0.66625,0.61625,0.71628125,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00756143667297,final_fragmentation,0.15875,0.1175,0.2025,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00756143667297,mean_fragmentation,0.329583333333,0.294669776119,0.365168376866,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00756143667297,polar_order,0.704184971736,0.660159637104,0.74750802724,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00756143667297,mean_degree,2.05723880597,1.98324564677,2.13134732587,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00756143667297,mean_probe_degree,2.05723880597,1.98142226368,2.13723600746,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00756143667297,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00756143667297,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00756143667297,control_energy,0.101166631504,0.0828712042691,0.121364625325,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.00756143667297,final_largest_scc_fraction,0.84125,0.7975,0.88625,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0123456790123,final_fragmentation,0.0375,0.01375,0.0675,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0123456790123,mean_fragmentation,0.139415422886,0.115221393035,0.16556016791,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0123456790123,polar_order,0.865672026407,0.838201407077,0.891803885127,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0123456790123,mean_degree,2.58912935323,2.49099502488,2.68435292289,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0123456790123,mean_probe_degree,2.58912935323,2.49196579602,2.68991542289,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0123456790123,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0123456790123,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0123456790123,control_energy,0.0308374380601,0.024898298997,0.0376342811034,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0123456790123,final_largest_scc_fraction,0.9625,0.93125,0.9875,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0204081632653,final_fragmentation,0.0125,0,0.03375,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0204081632653,mean_fragmentation,0.0301243781095,0.014364738806,0.050682369403,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0204081632653,polar_order,0.956490913275,0.945190797586,0.965982511425,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0204081632653,mean_degree,3.39490049751,3.25423103234,3.53639738806,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0204081632653,mean_probe_degree,3.39490049751,3.25975217662,3.52833737562,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0204081632653,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0204081632653,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0204081632653,control_energy,0.011812240131,0.0109134298061,0.0127580105378,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0204081632653,final_largest_scc_fraction,0.9875,0.96625,1,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0330578512397,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0330578512397,mean_fragmentation,7.46268656716e-05,0,0.000180348258706,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0330578512397,polar_order,0.984142715213,0.980105669135,0.987305634353,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0330578512397,mean_degree,5.00444029851,4.84601927861,5.15724440299,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0330578512397,mean_probe_degree,5.00444029851,4.83833364428,5.15653513682,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0330578512397,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0330578512397,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0330578512397,control_energy,0.0091070031396,0.00872496562154,0.0094906922419,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0330578512397,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0493827160494,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0493827160494,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0493827160494,polar_order,0.990201773851,0.988777838781,0.99139138093,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0493827160494,mean_degree,7.23231343284,7.04017133085,7.41215764925,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0493827160494,mean_probe_degree,7.23231343284,7.04577705224,7.41831374378,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0493827160494,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0493827160494,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0493827160494,control_energy,0.00852306324188,0.00819251929144,0.0088761076335,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0493827160494,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0816326530612,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0816326530612,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0816326530612,polar_order,0.992637510066,0.991928212938,0.993287125849,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0816326530612,mean_degree,11.8050746269,11.640494403,11.9716965174,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0816326530612,mean_probe_degree,11.8050746269,11.6334863184,11.9750824005,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0816326530612,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0816326530612,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0816326530612,control_energy,0.0084239573549,0.00806094471945,0.00877009802615,episode,50,50,2000
canonical_analytical_density,fixed_r7,0.0816326530612,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00444444444444,final_fragmentation,0.26375,0.21,0.3175,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00444444444444,mean_fragmentation,0.458072139303,0.422635416667,0.493657804726,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00444444444444,polar_order,0.610469238231,0.562583524595,0.657629346599,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00444444444444,mean_degree,1.73967661692,1.68162531095,1.79482649254,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00444444444444,mean_probe_degree,1.73967661692,1.68362966418,1.79723911692,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00444444444444,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00444444444444,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00444444444444,control_energy,0.168052711018,0.138927038673,0.198723810741,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00444444444444,final_largest_scc_fraction,0.73625,0.68246875,0.7925,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00756143667297,final_fragmentation,0.085,0.0425,0.13125,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00756143667297,mean_fragmentation,0.237425373134,0.196497201493,0.278980721393,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00756143667297,polar_order,0.783466923336,0.735196109646,0.826591294847,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00756143667297,mean_degree,2.29217661692,2.20637002488,2.3806016791,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00756143667297,mean_probe_degree,2.29217661692,2.2075329602,2.38269993781,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00756143667297,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00756143667297,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00756143667297,control_energy,0.0612026519935,0.0495343572163,0.0742759531179,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.00756143667297,final_largest_scc_fraction,0.915,0.86625,0.95625,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0123456790123,final_fragmentation,0.015,0,0.03875,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0123456790123,mean_fragmentation,0.0861131840796,0.0619379664179,0.112686878109,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0123456790123,polar_order,0.905426765787,0.876841217353,0.928941532117,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0123456790123,mean_degree,2.94337064677,2.81941449005,3.06641915423,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0123456790123,mean_probe_degree,2.94337064677,2.82471330846,3.06981529851,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0123456790123,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0123456790123,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0123456790123,control_energy,0.0188412262959,0.0161220789298,0.022060317537,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0123456790123,final_largest_scc_fraction,0.985,0.96125,1,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0204081632653,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0204081632653,mean_fragmentation,0.00482587064677,0.00126850124378,0.0106035447761,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0204081632653,polar_order,0.975325370128,0.969236684572,0.980579743296,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0204081632653,mean_degree,4.15518656716,3.99392537313,4.31328762438,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0204081632653,mean_probe_degree,4.15518656716,3.99810883085,4.31678016169,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0204081632653,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0204081632653,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0204081632653,control_energy,0.00974812914473,0.00929245470891,0.0102573747517,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0204081632653,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0330578512397,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0330578512397,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0330578512397,polar_order,0.988851294678,0.98695163577,0.990465015955,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0330578512397,mean_degree,6.33221393035,6.14268097015,6.53376927861,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0330578512397,mean_probe_degree,6.33221393035,6.12956778607,6.52359577114,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0330578512397,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0330578512397,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0330578512397,control_energy,0.00863998935061,0.00830913351444,0.00897291928029,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0330578512397,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0493827160494,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0493827160494,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0493827160494,polar_order,0.991432211896,0.990068397143,0.992368097768,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0493827160494,mean_degree,9.31915422886,9.13081902985,9.52585261194,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0493827160494,mean_probe_degree,9.31915422886,9.13592257463,9.51068843284,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0493827160494,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0493827160494,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0493827160494,control_energy,0.00848848249461,0.00813503311061,0.00884294872794,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0493827160494,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0816326530612,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0816326530612,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0816326530612,polar_order,0.992637510066,0.991933723586,0.993231331975,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0816326530612,mean_degree,11.8050746269,11.6402708333,11.9669850746,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0816326530612,mean_probe_degree,13.8124378109,13.6973703358,13.92433551,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0816326530612,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0816326530612,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0816326530612,control_energy,0.0084239573549,0.00804807880381,0.00878276201442,episode,50,50,2000
canonical_analytical_density,fixed_r8,0.0816326530612,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00444444444444,final_fragmentation,0.26625,0.21246875,0.3175,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00444444444444,mean_fragmentation,0.457854477612,0.423435478856,0.491021766169,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00444444444444,polar_order,0.611167156034,0.563139681895,0.658679817514,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00444444444444,mean_degree,1.7310199005,1.67783830846,1.78509483831,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00444444444444,mean_probe_degree,1.73889303483,1.68458706468,1.79474004975,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00444444444444,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00444444444444,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00444444444444,control_energy,0.167922123882,0.1416580238,0.198187862267,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00444444444444,final_largest_scc_fraction,0.73375,0.68125,0.78625,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00756143667297,final_fragmentation,0.07125,0.03375,0.1125,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00756143667297,mean_fragmentation,0.233314676617,0.196604633085,0.27405363806,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00756143667297,polar_order,0.779569712188,0.729094224482,0.823649157489,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00756143667297,mean_degree,2.2593221393,2.18320506841,2.34113370647,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00756143667297,mean_probe_degree,2.29646766169,2.21023445274,2.38757245025,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00756143667297,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00756143667297,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00756143667297,control_energy,0.0609430219066,0.0485069142438,0.074207428847,episode,50,50,2000
canonical_analytical_density,knn_k4,0.00756143667297,final_largest_scc_fraction,0.92875,0.88625,0.965,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0123456790123,final_fragmentation,0.025,0,0.05628125,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0123456790123,mean_fragmentation,0.0841853233831,0.0596012126866,0.110841573383,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0123456790123,polar_order,0.905328890014,0.87712264538,0.928677330581,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0123456790123,mean_degree,2.75905472637,2.679835199,2.84504695274,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0123456790123,mean_probe_degree,2.92141791045,2.80534950249,3.04178327114,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0123456790123,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0123456790123,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0123456790123,control_energy,0.0188160094092,0.0158696629002,0.0221640862448,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0123456790123,final_largest_scc_fraction,0.9575,0.9225,0.98378125,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0204081632653,final_fragmentation,0.005,0,0.015,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0204081632653,mean_fragmentation,0.00577114427861,0.0013243159204,0.0131411691542,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0204081632653,polar_order,0.972238016235,0.965015144434,0.97843953189,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0204081632653,mean_degree,3.45285447761,3.39716386816,3.50604026741,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0204081632653,mean_probe_degree,4.18957711443,4.03152207711,4.34678264925,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0204081632653,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0204081632653,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0204081632653,control_energy,0.00988426338806,0.00944859573275,0.0103120306257,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0204081632653,final_largest_scc_fraction,0.95125,0.92125,0.9775,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0330578512397,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0330578512397,mean_fragmentation,0.000248756218905,0,0.000746268656716,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0330578512397,polar_order,0.979819335205,0.973005665085,0.985011941144,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0330578512397,mean_degree,3.91739427861,3.89573072139,3.93865158582,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0330578512397,mean_probe_degree,6.36288557214,6.15262251244,6.57473942786,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0330578512397,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0330578512397,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0330578512397,control_energy,0.0090628329858,0.00873852427846,0.00940650971836,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0330578512397,final_largest_scc_fraction,0.96875,0.94125,0.99,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0493827160494,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0493827160494,mean_fragmentation,0.000348258706468,0,0.0010447761194,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0493827160494,polar_order,0.981941106209,0.977195047114,0.98608746968,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0493827160494,mean_degree,3.99808457711,3.99428482587,4,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0493827160494,mean_probe_degree,9.52100746269,9.31927829602,9.72798849502,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0493827160494,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0493827160494,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0493827160494,control_energy,0.00902083046917,0.00868590644372,0.00937792743074,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0493827160494,final_largest_scc_fraction,0.975,0.95,0.99375,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0816326530612,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0816326530612,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0816326530612,polar_order,0.982826663183,0.97903649774,0.986177913016,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0816326530612,mean_degree,4,4,4,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0816326530612,mean_probe_degree,11.991181592,11.8270861318,12.1615314055,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0816326530612,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0816326530612,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0816326530612,control_energy,0.00902887241572,0.0086689872505,0.00937169934215,episode,50,50,2000
canonical_analytical_density,knn_k4,0.0816326530612,final_largest_scc_fraction,0.985,0.97,0.9975,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00444444444444,final_fragmentation,0.26375,0.2075,0.31375,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00444444444444,mean_fragmentation,0.458072139303,0.422884328358,0.491935945274,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00444444444444,polar_order,0.610469238231,0.560830587891,0.657616494986,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00444444444444,mean_degree,1.73967661692,1.68549689055,1.79691573383,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00444444444444,mean_probe_degree,1.73967661692,1.68108333333,1.79906063433,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00444444444444,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00444444444444,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00444444444444,control_energy,0.168052711018,0.138471706247,0.198486188342,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00444444444444,final_largest_scc_fraction,0.73625,0.68246875,0.78878125,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00756143667297,final_fragmentation,0.085,0.04375,0.13125,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00756143667297,mean_fragmentation,0.237425373134,0.199183924129,0.28053653607,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00756143667297,polar_order,0.783390599796,0.738162801581,0.82762722307,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00756143667297,mean_degree,2.29128731343,2.20294294154,2.37535463308,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00756143667297,mean_probe_degree,2.29218905473,2.20949968905,2.37912220149,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00756143667297,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00756143667297,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00756143667297,control_energy,0.0612026039135,0.0492340565925,0.0735928425973,episode,50,50,2000
canonical_analytical_density,knn_k6,0.00756143667297,final_largest_scc_fraction,0.915,0.865,0.955,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0123456790123,final_fragmentation,0.015,0,0.03875,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0123456790123,mean_fragmentation,0.0861380597015,0.0619320584577,0.113036225124,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0123456790123,polar_order,0.90532874002,0.877979987788,0.929032185173,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0123456790123,mean_degree,2.93345149254,2.81335541045,3.05133955224,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0123456790123,mean_probe_degree,2.94356965174,2.82280130597,3.07279757463,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0123456790123,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0123456790123,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0123456790123,control_energy,0.0188537299815,0.0160523404971,0.0220660578655,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0123456790123,final_largest_scc_fraction,0.985,0.96125,1,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0204081632653,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0204081632653,mean_fragmentation,0.00492537313433,0.0012871579602,0.0113263370647,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0204081632653,polar_order,0.974800482652,0.968626904753,0.980042965736,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0204081632653,mean_degree,4.02375,3.90092801617,4.14255939055,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0204081632653,mean_probe_degree,4.15266169154,4.00366044776,4.30727300995,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0204081632653,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0204081632653,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0204081632653,control_energy,0.00977484762583,0.00929421757388,0.010271207614,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0204081632653,final_largest_scc_fraction,0.99375,0.98375,1,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0330578512397,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0330578512397,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0330578512397,polar_order,0.987987281494,0.986291001526,0.989476740891,episode,50,50,2000
