bootstrap_unit,ci95_high,ci95_low,comparison,density,half_width,metric,n_bootstrap,n_pairs,paired_mean_difference
shared evaluation seed,0.028442738277351293,0.024816031169491774,CRDF - ALF,0.012345679012345678,18.0,radius_temporal_variation,2000,50,0.026546434400940865
shared evaluation seed,0.3657242483136434,0.3078165907577601,CRDF - ALF,0.012345679012345678,18.0,radius_command_temporal_variation,2000,50,0.33641754271385954
shared evaluation seed,0.0,0.0,CRDF - ALF,0.012345679012345678,18.0,radius_min_saturation_fraction,2000,50,0.0
shared evaluation seed,-0.7117220149253731,-0.7688953669154229,CRDF - ALF,0.012345679012345678,18.0,radius_max_saturation_fraction,2000,50,-0.740410447761194
shared evaluation seed,-1.398424595771144,-1.5132108208955224,CRDF - ALF,0.012345679012345678,18.0,mean_degree_error,2000,50,-1.4537002487562187
shared evaluation seed,-13.076176616915424,-14.12352580845771,CRDF - ALF,0.012345679012345678,18.0,mean_degree_error_sq,2000,50,-13.583476368159204
shared evaluation seed,0.27901375,0.2351984375,CRDF - ALF,0.012345679012345678,18.0,radius_oscillation_frequency,2000,50,0.25713125000000003
shared evaluation seed,0.0625,-0.025,CRDF - ALF,0.007561436672967864,23.0,final_fragmentation,2000,50,0.0175
shared evaluation seed,0.05554928482587063,-0.011855721393034821,CRDF - ALF,0.007561436672967864,23.0,mean_fragmentation,2000,50,0.022300995024875623
shared evaluation seed,-0.1649687500000002,-0.2625,CRDF - ALF,0.007561436672967864,23.0,final_largest_scc_fraction,2000,50,-0.21375
shared evaluation seed,-0.14642273009950252,-0.2246458333333333,CRDF - ALF,0.007561436672967864,23.0,mean_largest_scc_fraction,2000,50,-0.1854228855721393
shared evaluation seed,-0.2743188743781095,-0.3932846703980099,CRDF - ALF,0.007561436672967864,23.0,mean_degree,2000,50,-0.33180348258706466
shared evaluation seed,-0.6531516118677149,-0.7427850229631491,CRDF - ALF,0.007561436672967864,23.0,mean_radius,2000,50,-0.6980530263672057
shared evaluation seed,-30.325562865960755,-34.341578228369286,CRDF - ALF,0.007561436672967864,23.0,mean_interaction_area,2000,50,-32.29417446714098
