bootstrap_unit,ci95_high,ci95_low,density,half_width,mean,method,method_label,metric,n_bootstrap,n_seeds
shared evaluation seed,0.7705859763681592,0.6863726679104478,0.012345679012345678,18.0,0.7296144278606965,crdf,Current-radius feedback,mean_largest_scc_fraction,2000,50
shared evaluation seed,2.431614116915423,2.2877871579601985,0.012345679012345678,18.0,2.359931592039801,crdf,Current-radius feedback,mean_degree,2000,50
shared evaluation seed,6.950626563600241,6.809139601167056,0.012345679012345678,18.0,6.878974552197175,crdf,Current-radius feedback,mean_radius,2000,50
shared evaluation seed,153.0061794885334,147.4937180963389,0.012345679012345678,18.0,150.3919428195367,crdf,Current-radius feedback,mean_interaction_area,2000,50
shared evaluation seed,0.00265,0.00198125,0.012345679012345678,18.0,0.0022937499999999998,crdf,Current-radius feedback,neighbor_loss_rate,2000,50
shared evaluation seed,0.9145706380687212,0.8537317302231174,0.012345679012345678,18.0,0.8863061293827716,crdf,Current-radius feedback,polar_order,2000,50
shared evaluation seed,0.019936453042237103,0.015125557589193,0.012345679012345678,18.0,0.01741884478226011,crdf,Current-radius feedback,velocity_dispersion,2000,50
shared evaluation seed,0.021372795279298563,0.015982918068137876,0.012345679012345678,18.0,0.018556405632029,crdf,Current-radius feedback,control_energy,2000,50
shared evaluation seed,0.028670694100354718,0.024981526006214828,0.012345679012345678,18.0,0.02680254532810037,crdf,Current-radius feedback,radius_temporal_variation,2000,50
shared evaluation seed,0.3658240945991019,0.3071276055230955,0.012345679012345678,18.0,0.33669172791288626,crdf,Current-radius feedback,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.012345679012345678,18.0,0.0,crdf,Current-radius feedback,radius_min_saturation_fraction,2000,50
shared evaluation seed,0.14523041044776117,0.10762220149253732,0.012345679012345678,18.0,0.1260323383084577,crdf,Current-radius feedback,radius_max_saturation_fraction,2000,50
shared evaluation seed,4.024019745024876,3.8972234141791042,0.012345679012345678,18.0,3.9599067164179105,crdf,Current-radius feedback,mean_degree_error,2000,50
shared evaluation seed,16.72726119402985,15.770184856965173,0.012345679012345678,18.0,16.26127487562189,crdf,Current-radius feedback,mean_degree_error_sq,2000,50
shared evaluation seed,0.28073515625,0.23522500000000002,0.012345679012345678,18.0,0.25718125000000003,crdf,Current-radius feedback,radius_oscillation_frequency,2000,50
shared evaluation seed,0.12625,0.04375,0.007561436672967864,23.0,0.0825,crdf,Current-radius feedback,final_fragmentation,2000,50
shared evaluation seed,0.29993330223880593,0.22315749378109453,0.007561436672967864,23.0,0.2598756218905473,crdf,Current-radius feedback,mean_fragmentation,2000,50
shared evaluation seed,0.77375,0.66875,0.007561436672967864,23.0,0.72125,crdf,Current-radius feedback,final_largest_scc_fraction,2000,50
shared evaluation seed,0.6175045087064677,0.5293829291044776,0.007561436672967864,23.0,0.5739925373134329,crdf,Current-radius feedback,mean_largest_scc_fraction,2000,50
shared evaluation seed,2.0115248756218906,1.904263526119403,0.007561436672967864,23.0,1.9581592039800995,crdf,Current-radius feedback,mean_degree,2000,50
shared evaluation seed,7.306245822491698,7.206366783196909,0.007561436672967864,23.0,7.257082251232613,crdf,Current-radius feedback,mean_radius,2000,50
shared evaluation seed,168.85442679419018,164.43423045388923,0.007561436672967864,23.0,166.6852360011426,crdf,Current-radius feedback,mean_interaction_area,2000,50
shared evaluation seed,0.00181875,0.001325,0.007561436672967864,23.0,0.001575,crdf,Current-radius feedback,neighbor_loss_rate,2000,50
shared evaluation seed,0.8007659007991232,0.7049680483220707,0.007561436672967864,23.0,0.754053269794062,crdf,Current-radius feedback,polar_order,2000,50
shared evaluation seed,0.054693773386424144,0.0428076031210898,0.007561436672967864,23.0,0.0487724708621272,crdf,Current-radius feedback,velocity_dispersion,2000,50
shared evaluation seed,0.08132716733167081,0.053429476814996234,0.007561436672967864,23.0,0.06674938006350165,crdf,Current-radius feedback,control_energy,2000,50
shared evaluation seed,0.025011653518921307,0.022311296413352204,0.007561436672967864,23.0,0.023675359580966514,crdf,Current-radius feedback,radius_temporal_variation,2000,50
shared evaluation seed,0.3244066303397028,0.27579826035847105,0.007561436672967864,23.0,0.30037598335706484,crdf,Current-radius feedback,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.007561436672967864,23.0,0.0,crdf,Current-radius feedback,radius_min_saturation_fraction,2000,50
shared evaluation seed,0.2482967972636816,0.19867179726368162,0.007561436672967864,23.0,0.2234577114427861,crdf,Current-radius feedback,radius_max_saturation_fraction,2000,50
shared evaluation seed,4.367581467661691,4.272508084577114,0.007561436672967864,23.0,4.320578358208955,crdf,Current-radius feedback,mean_degree_error,2000,50
shared evaluation seed,19.561954291044778,18.776157960199004,0.007561436672967864,23.0,19.154247512437813,crdf,Current-radius feedback,mean_degree_error_sq,2000,50
shared evaluation seed,0.26708968749999995,0.22805593749999997,0.007561436672967864,23.0,0.2476,crdf,Current-radius feedback,radius_oscillation_frequency,2000,50
shared evaluation seed,0.36,0.25125,0.0044444444444444444,30.0,0.305,crdf,Current-radius feedback,final_fragmentation,2000,50
shared evaluation seed,0.49378171641791047,0.4298381529850746,0.0044444444444444444,30.0,0.4627674129353234,crdf,Current-radius feedback,mean_fragmentation,2000,50
shared evaluation seed,0.62625,0.53375,0.0044444444444444444,30.0,0.58,crdf,Current-radius feedback,final_largest_scc_fraction,2000,50
shared evaluation seed,0.4919188432835821,0.43335027985074626,0.0044444444444444444,30.0,0.46282960199004974,crdf,Current-radius feedback,mean_largest_scc_fraction,2000,50
shared evaluation seed,1.6375934390547264,1.5532005597014926,0.0044444444444444444,30.0,1.5930348258706468,crdf,Current-radius feedback,mean_degree,2000,50
shared evaluation seed,7.56518378452146,7.4886904680135125,0.0044444444444444444,30.0,7.527460637676423,crdf,Current-radius feedback,mean_radius,2000,50
shared evaluation seed,180.5175132745751,177.14793554773337,0.0044444444444444444,30.0,178.85624303377344,crdf,Current-radius feedback,mean_interaction_area,2000,50
shared evaluation seed,0.001075,0.00070625,0.0044444444444444444,30.0,0.00088125,crdf,Current-radius feedback,neighbor_loss_rate,2000,50
shared evaluation seed,0.6638594663069352,0.5650460511348653,0.0044444444444444444,30.0,0.6147911555925648,crdf,Current-radius feedback,polar_order,2000,50
shared evaluation seed,0.14365325489664985,0.10763161595601835,0.0044444444444444444,30.0,0.12246392330861744,crdf,Current-radius feedback,velocity_dispersion,2000,50
shared evaluation seed,0.2091299467722106,0.1471348562977433,0.0044444444444444444,30.0,0.17709788964615417,crdf,Current-radius feedback,control_energy,2000,50
shared evaluation seed,0.020408038817270494,0.017912841355467328,0.0044444444444444444,30.0,0.019097438852346035,crdf,Current-radius feedback,radius_temporal_variation,2000,50
shared evaluation seed,0.2730127599606682,0.2320841912399413,0.0044444444444444444,30.0,0.25185498117734645,crdf,Current-radius feedback,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.0044444444444444444,30.0,0.0,crdf,Current-radius feedback,radius_min_saturation_fraction,2000,50
shared evaluation seed,0.4366194029850747,0.3907868470149254,0.0044444444444444444,30.0,0.41419776119402985,crdf,Current-radius feedback,radius_max_saturation_fraction,2000,50
shared evaluation seed,4.667204135572139,4.584414645522388,0.0044444444444444444,30.0,4.628103233830846,crdf,Current-radius feedback,mean_degree_error,2000,50
shared evaluation seed,22.23659048507463,21.554683613184082,0.0044444444444444444,30.0,21.896896766169153,crdf,Current-radius feedback,mean_degree_error_sq,2000,50
shared evaluation seed,0.23373203124999997,0.19502656250000003,0.0044444444444444444,30.0,0.21445625,crdf,Current-radius feedback,radius_oscillation_frequency,2000,50
shared evaluation seed,0.0,0.0,0.08163265306122448,7.0,0.0,fixed_r4,Fixed r=4,final_fragmentation,2000,50
shared evaluation seed,0.001822139303482587,0.000609452736318408,0.08163265306122448,7.0,0.001150497512437811,fixed_r4,Fixed r=4,mean_fragmentation,2000,50
shared evaluation seed,1.0,1.0,0.08163265306122448,7.0,1.0,fixed_r4,Fixed r=4,final_largest_scc_fraction,2000,50
shared evaluation seed,0.9994340796019902,0.9981901430348258,0.08163265306122448,7.0,0.9988495024875621,fixed_r4,Fixed r=4,mean_largest_scc_fraction,2000,50
shared evaluation seed,4.520607898009951,4.177636504975124,0.08163265306122448,7.0,4.356268656716418,fixed_r4,Fixed r=4,mean_degree,2000,50
shared evaluation seed,4.0,4.0,0.08163265306122448,7.0,4.0,fixed_r4,Fixed r=4,mean_radius,2000,50
shared evaluation seed,50.26548245743669,50.26548245743669,0.08163265306122448,7.0,50.26548245743669,fixed_r4,Fixed r=4,mean_interaction_area,2000,50
shared evaluation seed,0.0029439062499999995,0.00230625,0.08163265306122448,7.0,0.002625,fixed_r4,Fixed r=4,neighbor_loss_rate,2000,50
shared evaluation seed,0.9832130835009798,0.97497787901446,0.08163265306122448,7.0,0.9794140835906237,fixed_r4,Fixed r=4,polar_order,2000,50
shared evaluation seed,0.005552180269379331,0.004762434637545784,0.08163265306122448,7.0,0.005152015583791088,fixed_r4,Fixed r=4,velocity_dispersion,2000,50
shared evaluation seed,0.010172434068478191,0.009280188132440366,0.08163265306122448,7.0,0.009719549683494805,fixed_r4,Fixed r=4,control_energy,2000,50
shared evaluation seed,0.0,0.0,0.08163265306122448,7.0,0.0,fixed_r4,Fixed r=4,radius_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.08163265306122448,7.0,0.0,fixed_r4,Fixed r=4,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.08163265306122448,7.0,0.0,fixed_r4,Fixed r=4,radius_min_saturation_fraction,2000,50
shared evaluation seed,1.0,1.0,0.08163265306122448,7.0,1.0,fixed_r4,Fixed r=4,radius_max_saturation_fraction,2000,50
shared evaluation seed,2.085103855721393,1.8897574626865672,0.08163265306122448,7.0,1.9841915422885572,fixed_r4,Fixed r=4,mean_degree_error,2000,50
shared evaluation seed,6.014261504975124,5.1993134328358215,0.08163265306122448,7.0,5.611343283582089,fixed_r4,Fixed r=4,mean_degree_error_sq,2000,50
shared evaluation seed,0.0,0.0,0.08163265306122448,7.0,0.0,fixed_r4,Fixed r=4,radius_oscillation_frequency,2000,50
shared evaluation seed,0.0,0.0,0.04938271604938271,9.0,0.0,fixed_r4,Fixed r=4,final_fragmentation,2000,50
shared evaluation seed,0.07205628109452734,0.03857291666666667,0.04938271604938271,9.0,0.053998756218905465,fixed_r4,Fixed r=4,mean_fragmentation,2000,50
shared evaluation seed,1.0,1.0,0.04938271604938271,9.0,1.0,fixed_r4,Fixed r=4,final_largest_scc_fraction,2000,50
shared evaluation seed,0.9613936567164179,0.9276100746268657,0.04938271604938271,9.0,0.9460012437810945,fixed_r4,Fixed r=4,mean_largest_scc_fraction,2000,50
shared evaluation seed,3.4081620024875625,3.1468513681592043,0.04938271604938271,9.0,3.271044776119403,fixed_r4,Fixed r=4,mean_degree,2000,50
shared evaluation seed,4.0,4.0,0.04938271604938271,9.0,4.0,fixed_r4,Fixed r=4,mean_radius,2000,50
shared evaluation seed,50.26548245743669,50.26548245743669,0.04938271604938271,9.0,50.26548245743669,fixed_r4,Fixed r=4,mean_interaction_area,2000,50
shared evaluation seed,0.00253125,0.00173125,0.04938271604938271,9.0,0.0021125,fixed_r4,Fixed r=4,neighbor_loss_rate,2000,50
shared evaluation seed,0.9522103912760858,0.9134723351364668,0.04938271604938271,9.0,0.9352557605457749,fixed_r4,Fixed r=4,polar_order,2000,50
shared evaluation seed,0.012019217964573043,0.009857165053776422,0.04938271604938271,9.0,0.010921292547763592,fixed_r4,Fixed r=4,velocity_dispersion,2000,50
shared evaluation seed,0.018595259818384814,0.013648568694988818,0.04938271604938271,9.0,0.015934902239911716,fixed_r4,Fixed r=4,control_energy,2000,50
shared evaluation seed,0.0,0.0,0.04938271604938271,9.0,0.0,fixed_r4,Fixed r=4,radius_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.04938271604938271,9.0,0.0,fixed_r4,Fixed r=4,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.04938271604938271,9.0,0.0,fixed_r4,Fixed r=4,radius_min_saturation_fraction,2000,50
shared evaluation seed,1.0,1.0,0.04938271604938271,9.0,1.0,fixed_r4,Fixed r=4,radius_max_saturation_fraction,2000,50
shared evaluation seed,2.8965973258706468,2.657939676616915,0.04938271604938271,9.0,2.779850746268657,fixed_r4,Fixed r=4,mean_degree_error,2000,50
shared evaluation seed,10.144882151741292,8.950601057213929,0.04938271604938271,9.0,9.556194029850747,fixed_r4,Fixed r=4,mean_degree_error_sq,2000,50
shared evaluation seed,0.0,0.0,0.04938271604938271,9.0,0.0,fixed_r4,Fixed r=4,radius_oscillation_frequency,2000,50
shared evaluation seed,0.06625,0.0075,0.03305785123966942,11.0,0.03375,fixed_r4,Fixed r=4,final_fragmentation,2000,50
shared evaluation seed,0.18414723258706464,0.12639287935323384,0.03305785123966942,11.0,0.15412935323383084,fixed_r4,Fixed r=4,mean_fragmentation,2000,50
shared evaluation seed,0.9925,0.9325,0.03305785123966942,11.0,0.96625,fixed_r4,Fixed r=4,final_largest_scc_fraction,2000,50
shared evaluation seed,0.8748036380597015,0.8144171330845772,0.03305785123966942,11.0,0.8458706467661692,fixed_r4,Fixed r=4,mean_largest_scc_fraction,2000,50
shared evaluation seed,2.8738485696517415,2.631021144278607,0.03305785123966942,11.0,2.7468905472636815,fixed_r4,Fixed r=4,mean_degree,2000,50
shared evaluation seed,4.0,4.0,0.03305785123966942,11.0,4.0,fixed_r4,Fixed r=4,mean_radius,2000,50
shared evaluation seed,50.26548245743669,50.26548245743669,0.03305785123966942,11.0,50.26548245743669,fixed_r4,Fixed r=4,mean_interaction_area,2000,50
shared evaluation seed,0.002287656249999999,0.0015812500000000002,0.03305785123966942,11.0,0.00191875,fixed_r4,Fixed r=4,neighbor_loss_rate,2000,50
shared evaluation seed,0.8969946286700827,0.8174320916448958,0.03305785123966942,11.0,0.8608280816708619,fixed_r4,Fixed r=4,polar_order,2000,50
shared evaluation seed,0.026698473525827437,0.020950816309359025,0.03305785123966942,11.0,0.023783377705059797,fixed_r4,Fixed r=4,velocity_dispersion,2000,50
shared evaluation seed,0.040543015862281914,0.02707940340936934,0.03305785123966942,11.0,0.03333619904094592,fixed_r4,Fixed r=4,control_energy,2000,50
shared evaluation seed,0.0,0.0,0.03305785123966942,11.0,0.0,fixed_r4,Fixed r=4,radius_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.03305785123966942,11.0,0.0,fixed_r4,Fixed r=4,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.03305785123966942,11.0,0.0,fixed_r4,Fixed r=4,radius_min_saturation_fraction,2000,50
shared evaluation seed,1.0,1.0,0.03305785123966942,11.0,1.0,fixed_r4,Fixed r=4,radius_max_saturation_fraction,2000,50
shared evaluation seed,3.3847046019900495,3.1681700870646763,0.03305785123966942,11.0,3.279465174129353,fixed_r4,Fixed r=4,mean_degree_error,2000,50
shared evaluation seed,12.956323694029848,11.836824315920397,0.03305785123966942,11.0,12.388843283582089,fixed_r4,Fixed r=4,mean_degree_error_sq,2000,50
shared evaluation seed,0.0,0.0,0.03305785123966942,11.0,0.0,fixed_r4,Fixed r=4,radius_oscillation_frequency,2000,50
shared evaluation seed,0.1675,0.0775,0.02040816326530612,14.0,0.11875,fixed_r4,Fixed r=4,final_fragmentation,2000,50
shared evaluation seed,0.3292234141791045,0.25721237562189053,0.02040816326530612,14.0,0.2933457711442786,fixed_r4,Fixed r=4,mean_fragmentation,2000,50
shared evaluation seed,0.925,0.83375,0.02040816326530612,14.0,0.88125,fixed_r4,Fixed r=4,final_largest_scc_fraction,2000,50
shared evaluation seed,0.7426511194029851,0.6703027052238806,0.02040816326530612,14.0,0.7066542288557214,fixed_r4,Fixed r=4,mean_largest_scc_fraction,2000,50
shared evaluation seed,2.427836131840796,2.1990093283582084,0.02040816326530612,14.0,2.31226368159204,fixed_r4,Fixed r=4,mean_degree,2000,50
shared evaluation seed,4.0,4.0,0.02040816326530612,14.0,4.0,fixed_r4,Fixed r=4,mean_radius,2000,50
shared evaluation seed,50.26548245743669,50.26548245743669,0.02040816326530612,14.0,50.26548245743669,fixed_r4,Fixed r=4,mean_interaction_area,2000,50
shared evaluation seed,0.002469062499999998,0.00143734375,0.02040816326530612,14.0,0.001925,fixed_r4,Fixed r=4,neighbor_loss_rate,2000,50
shared evaluation seed,0.8081536974199216,0.7297950109994661,0.02040816326530612,14.0,0.7703214493459393,fixed_r4,Fixed r=4,polar_order,2000,50
shared evaluation seed,0.06594288604228699,0.049021138399007666,0.02040816326530612,14.0,0.05675169827432061,fixed_r4,Fixed r=4,velocity_dispersion,2000,50
shared evaluation seed,0.09398612500686393,0.06235599000096759,0.02040816326530612,14.0,0.07644855193635904,fixed_r4,Fixed r=4,control_energy,2000,50
shared evaluation seed,0.0,0.0,0.02040816326530612,14.0,0.0,fixed_r4,Fixed r=4,radius_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.02040816326530612,14.0,0.0,fixed_r4,Fixed r=4,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.02040816326530612,14.0,0.0,fixed_r4,Fixed r=4,radius_min_saturation_fraction,2000,50
shared evaluation seed,1.0,1.0,0.02040816326530612,14.0,1.0,fixed_r4,Fixed r=4,radius_max_saturation_fraction,2000,50
shared evaluation seed,3.809076803482587,3.58494776119403,0.02040816326530612,14.0,3.6935820895522387,fixed_r4,Fixed r=4,mean_degree_error,2000,50
shared evaluation seed,15.896842350746267,14.480707089552238,0.02040816326530612,14.0,15.182388059701493,fixed_r4,Fixed r=4,mean_degree_error_sq,2000,50
shared evaluation seed,0.0,0.0,0.02040816326530612,14.0,0.0,fixed_r4,Fixed r=4,radius_oscillation_frequency,2000,50
shared evaluation seed,0.32,0.2125,0.012345679012345678,18.0,0.265,fixed_r4,Fixed r=4,final_fragmentation,2000,50
shared evaluation seed,0.49920444651741286,0.4340374689054727,0.012345679012345678,18.0,0.4671517412935324,fixed_r4,Fixed r=4,mean_fragmentation,2000,50
shared evaluation seed,0.7862812499999999,0.68,0.012345679012345678,18.0,0.735,fixed_r4,Fixed r=4,final_largest_scc_fraction,2000,50
shared evaluation seed,0.5652487562189055,0.5007649253731344,0.012345679012345678,18.0,0.5328482587064677,fixed_r4,Fixed r=4,mean_largest_scc_fraction,2000,50
shared evaluation seed,1.8831234452736316,1.7430118159203982,0.012345679012345678,18.0,1.813233830845771,fixed_r4,Fixed r=4,mean_degree,2000,50
shared evaluation seed,4.0,4.0,0.012345679012345678,18.0,4.0,fixed_r4,Fixed r=4,mean_radius,2000,50
shared evaluation seed,50.26548245743669,50.26548245743669,0.012345679012345678,18.0,50.26548245743669,fixed_r4,Fixed r=4,mean_interaction_area,2000,50
shared evaluation seed,0.0032189062499999995,0.00069375,0.012345679012345678,18.0,0.0016375,fixed_r4,Fixed r=4,neighbor_loss_rate,2000,50
shared evaluation seed,0.6543159229331553,0.543203428292886,0.012345679012345678,18.0,0.5978058097219935,fixed_r4,Fixed r=4,polar_order,2000,50
shared evaluation seed,0.1211515823755696,0.09741572436787826,0.012345679012345678,18.0,0.10848993911876366,fixed_r4,Fixed r=4,velocity_dispersion,2000,50
shared evaluation seed,0.16330341927878905,0.12242487749080072,0.012345679012345678,18.0,0.14282335365469614,fixed_r4,Fixed r=4,control_energy,2000,50
shared evaluation seed,0.0,0.0,0.012345679012345678,18.0,0.0,fixed_r4,Fixed r=4,radius_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.012345679012345678,18.0,0.0,fixed_r4,Fixed r=4,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.012345679012345678,18.0,0.0,fixed_r4,Fixed r=4,radius_min_saturation_fraction,2000,50
shared evaluation seed,1.0,1.0,0.012345679012345678,18.0,1.0,fixed_r4,Fixed r=4,radius_max_saturation_fraction,2000,50
shared evaluation seed,4.256969527363184,4.117634328358209,0.012345679012345678,18.0,4.186766169154229,fixed_r4,Fixed r=4,mean_degree_error,2000,50
shared evaluation seed,19.2366072761194,18.22403606965174,0.012345679012345678,18.0,18.717835820895523,fixed_r4,Fixed r=4,mean_degree_error_sq,2000,50
shared evaluation seed,0.0,0.0,0.012345679012345678,18.0,0.0,fixed_r4,Fixed r=4,radius_oscillation_frequency,2000,50
shared evaluation seed,0.4675,0.37625,0.007561436672967864,23.0,0.42125,fixed_r4,Fixed r=4,final_fragmentation,2000,50
shared evaluation seed,0.6234093594527363,0.5736487873134328,0.007561436672967864,23.0,0.5986753731343284,fixed_r4,Fixed r=4,mean_fragmentation,2000,50
shared evaluation seed,0.625,0.53375,0.007561436672967864,23.0,0.57875,fixed_r4,Fixed r=4,final_largest_scc_fraction,2000,50
shared evaluation seed,0.4253045708955223,0.3760244092039801,0.007561436672967864,23.0,0.40132462686567166,fixed_r4,Fixed r=4,mean_largest_scc_fraction,2000,50
shared evaluation seed,1.4898634950248755,1.3803519900497512,0.007561436672967864,23.0,1.4360323383084577,fixed_r4,Fixed r=4,mean_degree,2000,50
shared evaluation seed,4.0,4.0,0.007561436672967864,23.0,4.0,fixed_r4,Fixed r=4,mean_radius,2000,50
shared evaluation seed,50.26548245743669,50.26548245743669,0.007561436672967864,23.0,50.26548245743669,fixed_r4,Fixed r=4,mean_interaction_area,2000,50
shared evaluation seed,0.002093906249999999,0.00053125,0.007561436672967864,23.0,0.00111875,fixed_r4,Fixed r=4,neighbor_loss_rate,2000,50
shared evaluation seed,0.5301263925923846,0.42523442930325794,0.007561436672967864,23.0,0.47934780048251613,fixed_r4,Fixed r=4,polar_order,2000,50
shared evaluation seed,0.18698609769492563,0.15746389838155214,0.007561436672967864,23.0,0.17245062704212416,fixed_r4,Fixed r=4,velocity_dispersion,2000,50
shared evaluation seed,0.24765950841747397,0.19152565194974924,0.007561436672967864,23.0,0.21913107511061455,fixed_r4,Fixed r=4,control_energy,2000,50
shared evaluation seed,0.0,0.0,0.007561436672967864,23.0,0.0,fixed_r4,Fixed r=4,radius_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.007561436672967864,23.0,0.0,fixed_r4,Fixed r=4,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.007561436672967864,23.0,0.0,fixed_r4,Fixed r=4,radius_min_saturation_fraction,2000,50
shared evaluation seed,1.0,1.0,0.007561436672967864,23.0,1.0,fixed_r4,Fixed r=4,radius_max_saturation_fraction,2000,50
shared evaluation seed,4.616954291044776,4.506064365671643,0.007561436672967864,23.0,4.563967661691542,fixed_r4,Fixed r=4,mean_degree_error,2000,50
shared evaluation seed,22.259555659203983,21.365893967661687,0.007561436672967864,23.0,21.801156716417907,fixed_r4,Fixed r=4,mean_degree_error_sq,2000,50
shared evaluation seed,0.0,0.0,0.007561436672967864,23.0,0.0,fixed_r4,Fixed r=4,radius_oscillation_frequency,2000,50
shared evaluation seed,0.61,0.54371875,0.0044444444444444444,30.0,0.57625,fixed_r4,Fixed r=4,final_fragmentation,2000,50
shared evaluation seed,0.7365948383084577,0.7019765236318408,0.0044444444444444444,30.0,0.719160447761194,fixed_r4,Fixed r=4,mean_fragmentation,2000,50
shared evaluation seed,0.45875,0.39125,0.0044444444444444444,30.0,0.42375,fixed_r4,Fixed r=4,final_largest_scc_fraction,2000,50
shared evaluation seed,0.29757695895522385,0.2647754975124378,0.0044444444444444444,30.0,0.28083955223880597,fixed_r4,Fixed r=4,mean_largest_scc_fraction,2000,50
shared evaluation seed,1.0897801616915421,0.9771958955223881,0.0044444444444444444,30.0,1.034004975124378,fixed_r4,Fixed r=4,mean_degree,2000,50
shared evaluation seed,4.0,4.0,0.0044444444444444444,30.0,4.0,fixed_r4,Fixed r=4,mean_radius,2000,50
shared evaluation seed,50.26548245743669,50.26548245743669,0.0044444444444444444,30.0,50.26548245743669,fixed_r4,Fixed r=4,mean_interaction_area,2000,50
shared evaluation seed,0.0008500000000000001,0.0003125,0.0044444444444444444,30.0,0.0005375,fixed_r4,Fixed r=4,neighbor_loss_rate,2000,50
shared evaluation seed,0.4152205205855928,0.33019435811213294,0.0044444444444444444,30.0,0.37244377620030794,fixed_r4,Fixed r=4,polar_order,2000,50
shared evaluation seed,0.29405806574989074,0.25197122645698894,0.0044444444444444444,30.0,0.27190658917297106,fixed_r4,Fixed r=4,velocity_dispersion,2000,50
shared evaluation seed,0.2790251213418317,0.22325315671742701,0.0044444444444444444,30.0,0.24980265843488117,fixed_r4,Fixed r=4,control_energy,2000,50
shared evaluation seed,0.0,0.0,0.0044444444444444444,30.0,0.0,fixed_r4,Fixed r=4,radius_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.0044444444444444444,30.0,0.0,fixed_r4,Fixed r=4,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.0044444444444444444,30.0,0.0,fixed_r4,Fixed r=4,radius_min_saturation_fraction,2000,50
shared evaluation seed,1.0,1.0,0.0044444444444444444,30.0,1.0,fixed_r4,Fixed r=4,radius_max_saturation_fraction,2000,50
shared evaluation seed,5.0224527363184075,4.913084577114429,0.0044444444444444444,30.0,4.965995024875622,fixed_r4,Fixed r=4,mean_degree_error,2000,50
shared evaluation seed,25.929471082089556,24.903087686567165,0.0044444444444444444,30.0,25.42094527363184,fixed_r4,Fixed r=4,mean_degree_error_sq,2000,50
shared evaluation seed,0.0,0.0,0.0044444444444444444,30.0,0.0,fixed_r4,Fixed r=4,radius_oscillation_frequency,2000,50
shared evaluation seed,0.0,0.0,0.08163265306122448,7.0,0.0,fixed_r8,Maximum radius,final_fragmentation,2000,50
shared evaluation seed,0.0,0.0,0.08163265306122448,7.0,0.0,fixed_r8,Maximum radius,mean_fragmentation,2000,50
shared evaluation seed,1.0,1.0,0.08163265306122448,7.0,1.0,fixed_r8,Maximum radius,final_largest_scc_fraction,2000,50
shared evaluation seed,1.0,1.0,0.08163265306122448,7.0,1.0,fixed_r8,Maximum radius,mean_largest_scc_fraction,2000,50
shared evaluation seed,11.97498725124378,11.657211442786071,0.08163265306122448,7.0,11.805074626865672,fixed_r8,Maximum radius,mean_degree,2000,50
shared evaluation seed,7.0,7.0,0.08163265306122448,7.0,7.0,fixed_r8,Maximum radius,mean_radius,2000,50
shared evaluation seed,153.93804002589985,153.93804002589985,0.08163265306122448,7.0,153.93804002589985,fixed_r8,Maximum radius,mean_interaction_area,2000,50
shared evaluation seed,0.00281875,0.00220625,0.08163265306122448,7.0,0.0025124999999999995,fixed_r8,Maximum radius,neighbor_loss_rate,2000,50
shared evaluation seed,0.9932827127598969,0.9919398767426623,0.08163265306122448,7.0,0.9926375100662053,fixed_r8,Maximum radius,polar_order,2000,50
shared evaluation seed,0.0038529742858096428,0.003399372371411879,0.08163265306122448,7.0,0.0036296617263373893,fixed_r8,Maximum radius,velocity_dispersion,2000,50
shared evaluation seed,0.008794239802727605,0.00806727118979866,0.08163265306122448,7.0,0.00842395735489773,fixed_r8,Maximum radius,control_energy,2000,50
shared evaluation seed,0.0,0.0,0.08163265306122448,7.0,0.0,fixed_r8,Maximum radius,radius_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.08163265306122448,7.0,0.0,fixed_r8,Maximum radius,radius_command_temporal_variation,2000,50
shared evaluation seed,0.0,0.0,0.08163265306122448,7.0,0.0,fixed_r8,Maximum radius,radius_min_saturation_fraction,2000,50
shared evaluation seed,1.0,1.0,0.08163265306122448,7.0,1.0,fixed_r8,Maximum radius,radius_max_saturation_fraction,2000,50
shared evaluation seed,5.965245957711443,5.645111007462687,0.08163265306122448,7.0,5.805074626865672,fixed_r8,Maximum radius,mean_degree_error,2000,50
shared evaluation seed,38.23293936567164,34.378028606965174,0.08163265306122448,7.0,36.29741293532338,fixed_r8,Maximum radius,mean_degree_error_sq,2000,50
