method,method_label,seed,n_density_cells,density_cell_mean_final_fragmentation,density_cell_mean_mean_fragmentation,density_cell_mean_final_largest_scc_fraction,density_cell_mean_mean_largest_scc_fraction,density_cell_mean_mean_degree,density_cell_mean_mean_radius,density_cell_mean_mean_interaction_area,density_cell_mean_radius_temporal_variation,density_cell_mean_radius_command_temporal_variation,density_cell_mean_neighbor_loss_rate,density_cell_mean_contact_break_rate,density_cell_mean_control_energy
alf,ALF,20028,5,0.0,0.04651741293532338,1.0,0.9534825870646767,4.987126865671642,7.262870776410227,168.9263862254057,0.0014129510676078733,0.0022651574218033794,0.0025,0.0026875,0.01375136623575772
alf,ALF,20029,5,0.0,0.010385572139303483,1.0,0.9858830845771145,5.23202736318408,7.006012931719712,159.26727840638083,0.001223924725677834,0.001318659072084466,0.002,0.0021875,0.009759049748779173
alf,ALF,20030,5,0.0,0.0006840796019900498,1.0,0.9883084577114427,5.197450248756219,6.423089390496078,135.3950648075148,0.0015379055019534259,0.0021692603803175675,0.0023125,0.002375,0.009245169331373855
alf,ALF,20031,5,0.0,0.01050995024875622,1.0,0.9828358208955225,5.36455223880597,6.663996322230932,145.97163019743897,0.0012321908886059343,0.001232190889502992,0.001875,0.002,0.007872147768347788
alf,ALF,20032,5,0.0,0.06442786069651742,1.0,0.932089552238806,5.260012437810945,7.090358838002115,161.86598142745476,0.0013241575093311882,0.00179862674088828,0.0011875,0.0013124999999999999,0.010039186016332788
alf,ALF,20033,5,0.0,0.033582089552238806,1.0,0.9664179104477612,5.330410447761194,6.996021279063302,159.00589720605765,0.001232030806845819,0.0014702109545368031,0.0016250000000000001,0.0016875000000000002,0.010923499710484352
alf,ALF,20034,5,0.0,0.004664179104477612,0.9875,0.9838308457711443,5.231529850746268,6.663964022351969,146.04826507693434,0.0010481412872154123,0.001923615238589444,0.0013124999999999999,0.0015,0.006917496391912645
alf,ALF,20035,5,0.0,0.0052238805970149255,1.0,0.9947761194029852,4.935385572139304,7.030856088033079,160.517513326885,0.0014740633651760759,0.00183827919744687,0.0024375,0.002625,0.010743607731773777
alf,ALF,20036,5,0.0,0.00043532338308457713,1.0,0.9995646766169154,5.104788557213931,6.748608563069496,148.8505229305453,0.00208953479956193,0.002460631727559268,0.002375,0.0026875,0.011116686578688705
alf,ALF,20037,5,0.0,0.08140547263681593,1.0,0.9185945273631841,5.477549751243781,7.1180745139394,163.73912259383025,0.001127308980673806,0.0013413682975491395,0.0015,0.0017500000000000003,0.008439023630728851
alf,ALF,20038,5,0.0,0.03538557213930348,1.0,0.9567786069651742,5.139800995024876,6.957062630747709,155.95169329743533,0.0012323490916088327,0.0014815409239516786,0.0031875000000000002,0.0035625000000000006,0.009113137209983017
alf,ALF,20039,5,0.0,0.009888059701492537,1.0,0.9901119402985075,5.689490049751244,6.5179343836380825,141.39615182017758,0.001454327623330439,0.0022768143858551623,0.0021874999999999998,0.002375,0.008170917607326226
alf,ALF,20040,5,0.0,0.008955223880597014,1.0,0.9909825870646767,5.417910447761194,6.657049487530978,145.4547533323784,0.0016397866709607738,0.0023674483315748148,0.002375,0.0025625,0.008336067760006319
alf,ALF,20041,5,0.0,0.0022388059701492534,1.0,0.9977611940298508,5.215422885572139,6.94031105523535,156.6442878861441,0.0011542491109945866,0.0015109534853143354,0.0015625,0.0017499999999999998,0.010798057492728158
alf,ALF,20042,5,0.0,0.007711442786069651,1.0,0.987002487562189,4.922823383084578,6.97135442380832,157.2816761868051,0.0012561143868919376,0.001829146231959734,0.0018125000000000003,0.002,0.011268912330656442
alf,ALF,20043,5,0.0,0.012437810945273632,1.0,0.9873756218905474,5.610261194029851,6.375968128990288,136.3279760690261,0.0007643372352237252,0.001111415215727985,0.0016250000000000001,0.0017500000000000003,0.012196007147985686
alf,ALF,20044,5,0.0,0.00914179104477612,1.0,0.989365671641791,4.85752487562189,6.942800330566044,155.45431720919586,0.0016015974838704118,0.0018941634257846865,0.0034375000000000005,0.0035000000000000005,0.009926094682057586
alf,ALF,20045,5,0.0,0.012375621890547264,1.0,0.9876243781094527,5.287935323383084,6.634924016124527,144.87797656166669,0.001993857869478649,0.0023085402311154276,0.0020625,0.0022500000000000003,0.00997804114383587
alf,ALF,20046,5,0.0,0.00708955223880597,1.0,0.992910447761194,5.5647388059701495,6.773823012716832,150.58679854623486,0.0008519443624840712,0.0009801555757857478,0.00125,0.001375,0.007336398018442799
alf,ALF,20047,5,0.0,0.05696517412935324,1.0,0.9430348258706468,5.234266169154229,7.017538833871424,159.40383557903712,0.0013543575956331028,0.0017964675241720698,0.0021875,0.002375,0.0107323730735407
alf,ALF,20048,5,0.0,0.014116915422885573,1.0,0.984950248756219,5.065733830845771,7.033320219289093,160.11240752234863,0.0014419640505609831,0.001578607270407987,0.0025624999999999997,0.00275,0.011485763925689747
alf,ALF,20049,5,0.0,0.005348258706467662,1.0,0.9940298507462687,5.355161691542288,6.8195355027130375,151.98925836689537,0.0007903450788176718,0.0008914802715191978,0.0016875000000000002,0.0017500000000000003,0.011316042373092274
crmf,CRMF,20000,5,0.0,0.02543532338308458,1.0,0.9745646766169154,4.956778606965175,7.162225017973254,164.9684330051706,0.002045900814241349,0.00583951739788892,0.001875,0.0019375,0.011829600063769017
crmf,CRMF,20001,5,0.0,0.003980099502487562,1.0,0.9960199004975123,5.628171641791044,6.8254561854848435,152.35905453788106,0.0018437752928808764,0.006254346648268602,0.00225,0.0025624999999999997,0.010023747717864706
