A_aperture_main,A_ci_high,A_ci_low,A_holm_adjusted_pvalue,A_holm_family,A_plus_B_equals_total_error,B_base_main,B_ci_high,B_ci_low,B_holm_adjusted_pvalue,B_holm_family,I_ci_high,I_ci_low,I_holm_adjusted_pvalue,I_interaction,abs_I_over_abs_B,abs_I_over_abs_total,cell_share_a,cell_share_ab,cell_share_b,coded_effect_sum_A_plus_B_plus_I,coded_share_aperture,coded_share_base,coded_share_interaction,metric,n_agents,raw_a_probe_level,raw_ab_interaction,raw_b_base_level,raw_sum_equals_total_error,total_CRMF_minus_ALF,total_ci_high,total_ci_low
0.00020675390693143423,0.0003288693790989945,7.871270629687808e-05,0.22675464907018597,secondary_main_effect_n32,0.0,0.0014871132141857412,0.0016042566003553024,0.0013647554035370363,0.0011997600479904018,secondary_main_effect_n32,-0.011519523812752092,-0.012024917701154122,0.0005998800239952009,-0.011773470921123774,7.916997044216474,6.950646112877309,3.597383343431575,-6.950646112877309,4.353262769445734,-0.010079603800006599,-0.02051210653054626,-0.14753687185450362,1.1680489783850498,mean_abs_radius_update,32,0.006093489367493321,-0.011773470921123774,0.007373848674747628,-2.168404344971009e-19,0.0016938671211171755,0.001781564196520338,0.0016133207478170486
-0.006225347222222222,-0.006045828993055557,-0.006420677083333333,0.0011997600479904018,secondary_main_effect_n32,8.673617379884035e-19,0.011489583333333334,0.011708185763888889,0.011272048611111111,0.0011997600479904018,secondary_main_effect_n32,-0.011054157986111111,-0.011773012152777778,0.0005998800239952009,-0.011413194444444445,0.9933514656996071,2.168062792691775,-0.09854231251236728,-2.168062792691775,3.266605105204143,-0.006148958333333333,1.0124230617200296,-1.8685414196171442,1.8561183578971148,contact_break_rate,32,-0.0005187500000000001,-0.011413194444444445,0.01719618055555556,4.336808689942018e-18,0.005264236111111111,0.005459739583333334,0.005075651041666667
0.13115878938640133,0.13888441473189603,0.12379815764925375,0.0011997600479904018,secondary_main_effect_n32,-1.3877787807814457e-17,-0.14801824212271975,-0.1387625846462134,-0.15644356775152016,0.0011997600479904018,secondary_main_effect_n32,0.22436275221116633,0.19127521247927032,0.0005998800239952009,0.20798714759535655,1.4051453700072825,12.336530185663348,-1.61127505225624,-12.336530185663348,14.947805237919589,0.19112769485903813,0.686236442516269,-0.7744468546637745,1.0882104121475056,mean_largest_scc_fraction,32,0.02716521558872305,0.20798714759535655,-0.252011815920398,-1.3877787807814457e-17,-0.016859452736318406,-0.010424483485351027,-0.02440462617468215
