agent_collision_rate,candidate_cap,components,contact_break_rate,control_energy,density,distance_evaluations_per_step,edge_persistence,final_edge_count,final_fragmentation,final_largest_scc_fraction,final_mean_in_degree,final_mean_out_degree,final_min_in_degree,final_min_out_degree,final_n_scc,final_normalized_comm_cost,final_rooted_fraction,final_sym_lambda2,fragmentation,half_width,largest_component_fraction,mean_abs_radius_command_update,mean_abs_radius_update,mean_agent_degree_temporal_variance,mean_agent_radius_temporal_std,mean_degree,mean_degree_error,mean_degree_error_sq,mean_edge_count,mean_fragmentation,mean_interaction_area,mean_interaction_out_degree,mean_largest_component_fraction,mean_largest_scc_fraction,mean_min_in_degree,mean_min_out_degree,mean_n_scc,mean_normalized_comm_cost,mean_probe_degree,mean_radius,mean_radius_footprint,mean_radius_sq,mean_rooted_fraction,mean_sym_lambda2,mechanism,method,minimum_agent_distance,minimum_obstacle_clearance,n_agents,neighbor_loss_rate,noise_std,obstacle_collision_rate,obstacle_proximity_rate,parameter,polar_order,radius_command_temporal_variation,radius_max_saturation_fraction,radius_min_saturation_fraction,radius_oscillation_frequency,radius_sign_reversal_count,radius_sign_reversal_rate,radius_temporal_variation,rms_radius_update,runtime_s,seed,sorting_operations_per_step,steps,velocity_dispersion,visible_neighbor_count_mean
0.0,7.0,1.0,0.000625,0.02625839427747731,0.012345679012345678,240,0.9997350291467938,46.0,0.0,1.0,2.875,2.875,1.0,1.0,1.0,0.19166666666666668,1.0,0.4088236336658202,0.0,18.0,1.0,8.974596215561404e-05,2.3620629706954387e-05,0.5093654860028217,0.00042101472848715785,2.504353233830846,5.504353233830845,30.66853233830846,40.069651741293534,0.15640547263681592,153.74850341746003,2.504353233830846,0.8435945273631841,0.8435945273631841,0.8606965174129353,0.8606965174129353,1.7960199004975124,0.16695688225538985,0.4956467661691542,6.9956689759555,783.0346979798377,48.939668623739855,0.6268656716417911,0.2469975195531459,alf,alf,1.9700655228765345,36.0,16,0.0003125,0.0,0.0,0.0,0.5,0.9463364815158283,8.974596215561404e-05,0.9375,0.0,0.0009375,3,0.01507537688442211,2.3620629706954387e-05,0.00029875926879971453,1.148639600000024,21014,0,200,0.027681533049043923,3.1044776119402986
0.0,7.0,1.0,0.000625,0.01042632604110027,0.012345679012345678,240,0.9997324772605672,52.0,0.0,1.0,3.25,3.25,1.0,1.0,1.0,0.21666666666666667,1.0,0.3739514843078419,0.0,18.0,1.0,0.0005543519902670521,0.00046734774164537143,0.4696109007202792,0.032553699774893384,2.954912935323383,5.032960199004975,26.28917910447761,47.27860696517413,0.10012437810945274,147.57793981357915,2.954912935323383,0.8998756218905473,0.8998756218905473,0.8159203980099502,0.8159203980099502,1.6666666666666667,0.19699419568822535,0.9670398009950248,6.841097439913289,751.6082756047791,46.975517225298695,0.7611940298507462,0.25708325745997906,alf,alf,3.1034902207888972,36.0,16,0.000625,0.0,0.0,0.0,0.5,0.8539052359452483,0.0005543519902670521,0.7503109452736318,0.0,0.00125,4,0.006734006734006734,0.00046734774164537143,0.005182971768798755,1.1257859999996072,21015,0,200,0.0349222497335638,3.888681592039801
0.0,7.0,1.0,0.00125,0.045849695810020116,0.012345679012345678,240,0.9995002104377104,40.0,0.0,1.0,2.5,2.5,1.0,1.0,1.0,0.16666666666666666,1.0,0.07879006024327033,0.0,18.0,1.0,4.487298107780702e-05,4.486876094855097e-05,0.18648672062572708,0.004161321826138576,2.2686567164179103,5.382462686567164,29.441542288557216,36.298507462686565,0.09825870646766169,153.5872967198645,2.2686567164179103,0.9017412935323383,0.9017412935323383,0.8606965174129353,0.8606965174129353,1.691542288557214,0.15124378109452813,0.6175373134328358,6.991985335239181,782.2136790108185,48.88835493817616,0.6019900497512438,0.044293284024032334,alf,alf,1.3373894555014036,36.0,16,0.00125,0.0,0.0,0.0,0.5,0.8355601275124936,4.487298107780702e-05,0.882773631840796,0.0,0.0,0,0.0,4.486876094855097e-05,0.00041178271357596223,1.0564322000000175,21016,0,200,0.026146748229057253,3.148009950248756
0.0,7.0,1.0,0.000625,0.03587379615024935,0.012345679012345678,240,0.9997620558375635,48.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.2,1.0,0.2081547686996288,0.0,18.0,1.0,0.0,0.0,0.2528340882651419,1.1102230246251565e-16,2.771144278606965,5.5,30.75,44.33830845771144,0.11100746268656717,153.54534094420114,2.771144278606965,0.8889925373134329,0.8874378109452736,0.7910447761194029,0.7910447761194029,1.890547263681592,0.1847429519071312,0.5,6.991025403784455,782.0,48.875,0.5024875621890548,0.10466881550647703,alf,alf,0.7418547058252827,36.0,16,0.000625,0.0,0.0,0.0,0.5,0.7927607004162908,0.0,0.875,0.0,0.0,0,0.0,0.0,0.0,1.17564560000028,21017,0,200,0.03266307680530527,3.7139303482587063
0.0,7.0,1.0,0.0015625,0.009104745597020744,0.012345679012345678,240,0.9994968753310031,47.0,0.0,1.0,2.9375,2.9375,1.0,1.0,1.0,0.19583333333333333,1.0,0.127310970082756,0.0,18.0,1.0,0.0003972965564947276,0.0003972965561832875,0.14948268607212692,0.013335207673842279,2.796952736318408,5.248756218905473,28.488805970149254,44.75124378109453,0.13619402985074627,152.5805356737921,2.796952736318408,0.8638059701492538,0.8423507462686567,0.736318407960199,0.736318407960199,1.7661691542288558,0.18646351575456035,0.7512437810945274,6.968727691832282,777.0862871069852,48.567892944186575,0.5982587064676617,0.07624518988830138,alf,alf,1.1438743117209857,36.0,16,0.0015625,0.0,0.0,0.0,0.5,0.9069060732928528,0.0003972965564947276,0.625,0.0,0.0,0,0.0,0.0003972965561832875,0.005156000960394638,1.1458075000000463,21018,0,200,0.012594488230403211,3.644278606965174
0.0,7.0,1.0,0.0,0.020618539521362767,0.012345679012345678,240,1.0,38.0,0.0,1.0,2.375,2.375,1.0,1.0,1.0,0.15833333333333333,1.0,0.22701696689691794,0.0,18.0,1.0,0.0,0.0,0.24215365956288212,5.551115123125783e-17,2.193407960199005,5.625,32.0,35.09452736318408,0.06623134328358209,153.7416904850505,2.193407960199005,0.933768656716418,0.933768656716418,0.8805970149253731,0.8805970149253731,1.572139303482587,0.14622719734660103,0.375,6.995512701892246,783.0,48.9375,0.8109452736318408,0.16821929203669,alf,alf,1.8811013985654246,36.0,16,0.0,0.0,0.0,0.0,0.5,0.8888924866422444,0.0,0.9375,0.0,0.0,0,0.0,0.0,0.0,1.2420600000000377,21019,0,200,0.02730638697184787,2.86318407960199
0.0,7.1,1.0,0.0,0.014490897616535095,0.012345679012345678,240,1.0,55.0,0.0,1.0,3.4375,3.4375,1.0,1.0,1.0,0.22916666666666666,1.0,0.1942165438219171,0.0,18.0,1.0,0.0004736717274537655,0.0004736716964402182,0.29115306551818027,0.039127375780319315,3.14863184079602,4.816542288557214,25.067786069651742,50.37810945273632,0.09732587064676616,141.5899774267007,3.14863184079602,0.9026741293532339,0.9026741293532339,0.014925373134328358,0.014925373134328358,2.1691542288557213,0.2099087893864015,1.183457711442786,6.669458919644458,721.1118335913375,45.06948959945859,0.014925373134328358,0.00371280663843501,alf,alf,1.3111209246851816,36.0,16,0.0,0.0,0.0,0.0,0.5,0.8967666313088857,0.0004736717274537655,0.75,0.0,0.0,0,0.0,0.0004736716964402182,0.004346709878701691,1.2144373999999516,21000,0,200,0.030134311855779767,3.8351990049751246
0.0,7.1,1.0,0.0003125,0.031100450180085327,0.012345679012345678,240,0.9999369681689254,67.0,0.0,1.0,4.1875,4.1875,1.0,1.0,1.0,0.2791666666666667,1.0,0.2773285097091354,0.0,18.0,1.0,0.00045098304703363097,0.0004509830459070777,0.26413950149748766,0.024520617428699758,3.9402985074626864,5.133706467661692,27.196517412935325,63.04477611940298,0.12935323383084577,153.72131692868913,3.9402985074626864,0.8706467661691543,0.8706467661691543,0.9203980099502488,0.9203980099502488,1.5621890547263682,0.26268656716417954,0.8662935323383084,6.987463761966053,782.8962383294953,48.93101489559346,0.6069651741293532,0.1667323832255053,alf,alf,0.7423888683715184,36.0,16,0.0003125,0.0,0.0,0.0,0.5,0.7461099433823499,0.00045098304703363097,0.7540422885572139,0.0,0.0,0,0.0,0.0004509830459070777,0.005202862257908712,1.190644599999814,21001,0,200,0.021453604677829346,4.702114427860696
0.0,7.1,1.0,0.00125,0.009999760067987036,0.012345679012345678,240,0.9995253164556962,68.0,0.0,1.0,4.25,4.25,1.0,1.0,1.0,0.2833333333333333,1.0,0.4738001246547039,0.0,18.0,1.0,0.00021474596215561358,0.00020564262850714443,0.6486411227444865,0.00614347290208238,4.019278606965174,5.0335820895522385,26.082089552238806,64.30845771144278,0.020522388059701493,155.6692026317411,4.019278606965174,0.9794776119402985,0.976679104477612,0.9203980099502488,0.9203980099502488,1.228855721393035,0.26795190713101136,0.9664179104477612,7.0387813749355335,792.8167387524952,49.55104617203095,0.9054726368159204,0.41158288695096734,alf,alf,0.8220891170972661,36.0,16,0.00125,0.0,0.0,0.0,0.5,0.9135488353910788,0.00021474596215561358,0.625,0.0,0.000625,2,0.005208333333333333,0.00020564262850714443,0.0013636008813708203,1.186533700000382,21002,0,200,0.03757074305300491,4.673507462686567
0.0,7.1,1.0,0.0009375,0.03155963164114573,0.012345679012345678,240,0.9997329059829061,38.0,0.0,1.0,2.375,2.375,1.0,1.0,1.0,0.15833333333333333,1.0,0.201661582270075,0.0,18.0,1.0,0.0009556525846061653,0.0009556525839319452,0.11444023662780624,0.029430176758788264,2.2758084577114426,5.748134328358209,33.358830845771145,36.41293532338308,0.05317164179104478,157.4938704498732,2.2758084577114426,0.9468283582089553,0.9424751243781094,0.8009950248756219,0.8009950248756219,1.5870646766169154,0.15172056384743027,0.251865671641791,7.0797537209569,802.109695640701,50.131855977543815,0.8009950248756219,0.1493299200686889,alf,alf,1.8134174287994451,36.0,16,0.0009375,0.0,0.0,0.0,0.5,0.956013971752015,0.0009556525846061653,0.75,0.0,0.0,0,0.0,0.0009556525839319452,0.007861910747229441,1.1425834000001487,21003,0,200,0.024223232775279338,2.8128109452736316
