density,metric,alf_mean,crdf_mean,paired_mean_difference,ci95_low,ci95_high
0.012345679012345678,final_fragmentation,0.0025,0.015,0.0125,-0.0025,0.0325
0.012345679012345678,mean_fragmentation,0.08361940298507463,0.09886815920398011,0.015248756218905472,-0.0043768656716417905,0.032886971393034814
0.012345679012345678,final_largest_scc_fraction,0.9775,0.8025,-0.175,-0.2225,-0.1312187500000002
0.012345679012345678,mean_radius,7.8533705612769475,6.878974552197175,-0.9743960090797718,-1.031078889616606,-0.9200319855437763
0.012345679012345678,mean_interaction_area,194.29222266494395,150.3919428195367,-43.90027984540723,-46.25345155832881,-41.662438562835256
0.012345679012345678,neighbor_loss_rate,0.0008125000000000001,0.0022937499999999998,0.00148125,0.0012062499999999999,0.0017625
0.012345679012345678,radius_temporal_variation,0.00025611092715950535,0.02680254532810037,0.026546434400940865,0.024816031169491774,0.028442738277351293
0.012345679012345678,radius_command_temporal_variation,0.0002741851990267052,0.33669172791288626,0.33641754271385954,0.3078165907577601,0.3657242483136434
0.012345679012345678,radius_oscillation_frequency,0.00005,0.25718125,0.25713125,0.2351984375,0.27901375
