agent_collision_rate,candidate_cap,components,contact_break_rate,control_energy,density,distance_evaluations_per_step,edge_persistence,final_edge_count,final_fragmentation,final_largest_scc_fraction,final_mean_in_degree,final_mean_out_degree,final_min_in_degree,final_min_out_degree,final_n_scc,final_normalized_comm_cost,final_rooted_fraction,final_sym_lambda2,fragmentation,half_width,largest_component_fraction,mean_abs_radius_command_update,mean_abs_radius_update,mean_agent_degree_temporal_variance,mean_agent_radius_temporal_std,mean_degree,mean_degree_error,mean_degree_error_sq,mean_edge_count,mean_fragmentation,mean_interaction_area,mean_interaction_out_degree,mean_largest_component_fraction,mean_largest_scc_fraction,mean_min_in_degree,mean_min_out_degree,mean_n_scc,mean_normalized_comm_cost,mean_probe_degree,mean_radius,mean_radius_footprint,mean_radius_sq,mean_rooted_fraction,mean_sym_lambda2,mechanism,method,minimum_agent_distance,minimum_obstacle_clearance,n_agents,neighbor_loss_rate,noise_std,obstacle_collision_rate,obstacle_proximity_rate,parameter,polar_order,radius_command_temporal_variation,radius_max_saturation_fraction,radius_min_saturation_fraction,radius_oscillation_frequency,radius_sign_reversal_count,radius_sign_reversal_rate,radius_temporal_variation,rms_radius_update,runtime_s,seed,sorting_operations_per_step,steps,velocity_dispersion,visible_neighbor_count_mean
0.0,8.0,1.0,0.000625,0.01824494740870292,0.012345679012345678,240,0.9997378630596625,44.0,0.0,0.8125,2.75,2.75,1.0,1.0,2.0,0.18333333333333332,0.1875,0.26492435739320624,0.0,18.0,1.0,0.0006698729810778071,0.0006698729806052067,0.12933776391673474,0.020629338063456265,2.654228855721393,5.274875621890548,28.39738805970149,42.46766169154229,0.049129353233830844,191.93911706690434,2.654228855721393,0.9508706467661692,0.7857587064676617,0.8955223880597015,0.8955223880597015,2.2238805970149254,0.17694859038142602,0.7251243781094527,7.8057035084692235,977.5378961245375,61.09611850778359,0.15764925373134328,0.21394798360351697,alf,alf,0.5594232522481959,36.0,16,0.000625,0.0,0.0,0.0,0.5,0.9016780189743784,0.0006698729810778071,0.8131218905472637,0.0,0.0,0,0.0,0.0006698729806052067,0.006147176062161045,1.1244944000000032,20020,0,200,0.014612276862879978,2.9676616915422884
0.0,8.0,1.0,0.0,0.013059158913180258,0.012345679012345678,240,1.0,44.0,0.0,1.0,2.75,2.75,1.0,1.0,1.0,0.18333333333333332,1.0,0.2429288731797113,0.0,18.0,1.0,0.0,0.0,0.08093859062894483,5.551115123125783e-17,2.6865671641791047,5.625,32.0,42.985074626865675,0.029228855721393034,197.92033717615698,2.6865671641791047,0.970771144278607,0.970771144278607,0.9303482587064676,0.9303482587064676,1.1691542288557213,0.17910447761194012,0.375,7.933012701892249,1008.0,63.0,0.9203980099502488,0.216562742459507,alf,alf,2.1749781423023,36.0,16,0.0,0.0,0.0,0.0,0.5,0.974683095484652,0.0,0.9375,0.0,0.0,0,0.0,0.0,0.0,1.118317300000399,20021,0,200,0.01573404779337243,2.8333333333333335
0.0,8.0,1.0,0.00125,0.012705373120895041,0.012345679012345678,240,0.9991205628397826,46.0,0.0,1.0,2.875,2.875,1.0,1.0,1.0,0.19166666666666668,1.0,0.30261157814202755,0.0,18.0,1.0,0.0,0.0,0.11005606296873839,0.0,2.763059701492537,5.75,33.25,44.208955223880594,0.06778606965174129,201.06192982974676,2.763059701492537,0.9322139303482587,0.9322139303482587,0.6467661691542289,0.6467661691542289,1.5024875621890548,0.18420398009950284,0.25,8.0,1024.0,64.0,0.6417910447761194,0.19474209757866223,alf,alf,1.8023625320291414,36.0,16,0.00125,0.0,0.0,0.0,0.5,0.9020385182967956,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.1300503000002209,20022,0,200,0.019892638041054084,2.8774875621890548
0.0,8.0,1.0,0.000625,0.013683172933481575,0.012345679012345678,240,0.9998177083333333,59.0,0.0,1.0,3.6875,3.6875,1.0,1.0,1.0,0.24583333333333332,1.0,0.3654735435689006,0.0,18.0,1.0,0.0010048094716167105,0.0010048094708552987,0.14800685626593402,0.032798869238700554,3.599813432835821,5.376865671641791,29.51741293532338,57.59701492537314,0.0021766169154228856,192.12135929424133,3.599813432835821,0.9978233830845771,0.9978233830845771,1.0,1.0,1.0099502487562189,0.23998756218905373,0.6231343283582089,7.809702750144715,978.4660481668018,61.15412801042511,0.9950248756218906,0.3435625135265824,alf,alf,0.9583560846843295,36.0,16,0.000625,0.0,0.0,0.0,0.5,0.9566609288292799,0.0010048094716167105,0.8140547263681592,0.0,0.0,0,0.0,0.0010048094708552987,0.007528722355672891,1.1950953000000482,20023,0,200,0.020324134175126175,3.917910447761194
0.0,8.0,1.0,0.000625,0.01574159172756704,0.012345679012345678,240,0.9996875,47.0,0.0,1.0,2.9375,2.9375,1.0,1.0,1.0,0.19583333333333333,1.0,0.14549624701220298,0.0,18.0,1.0,0.0,0.0,0.09375696146134997,1.6653345369377348e-16,2.718594527363184,5.393656716417911,29.705223880597014,43.49751243781095,0.22014925373134328,191.63715186897738,2.718594527363184,0.7798507462686567,0.7798507462686567,1.0,1.0,2.08955223880597,0.1812396351575456,0.6063432835820896,7.799038105676643,976.0,61.0,0.014925373134328358,0.0022229527838280275,alf,alf,1.0890862430229284,36.0,16,0.000625,0.0,0.0,0.0,0.5,0.5815258595693354,0.0,0.8125,0.0,0.0,0,0.0,0.0,0.0,1.2313951999999517,20024,0,200,0.02816320375340418,2.9371890547263684
0.0,8.0,1.0,0.001875,0.01086633886450445,0.012345679012345678,240,0.999296875,40.0,0.0,1.0,2.5,2.5,2.0,2.0,1.0,0.16666666666666666,1.0,0.10989857983402959,0.0,18.0,1.0,0.0,0.0,0.10678262914284299,0.0,2.2779850746268657,5.501243781094527,30.513681592039802,36.44776119402985,0.2726990049751244,201.06192982974676,2.2779850746268657,0.7273009950248757,0.7273009950248757,1.0845771144278606,1.0845771144278606,1.8855721393034826,0.15186567164179177,0.4987562189054726,8.0,1024.0,64.0,0.4079601990049751,0.019827305252206284,alf,alf,0.8390351612396291,36.0,16,0.001875,0.0,0.0,0.0,0.5,0.9662187313377301,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.218470299999808,20025,0,200,0.012490724325686733,2.3128109452736316
0.0,8.0,1.0,0.000625,0.01314281055644644,0.012345679012345678,240,0.999875,54.0,0.0,1.0,3.375,3.375,1.0,1.0,1.0,0.225,1.0,0.2708317215984382,0.0,18.0,1.0,0.0007322330470336311,0.0007322330465170354,0.006658251033390262,0.022549772113792603,3.3762437810945274,5.125621890547263,27.00497512437811,54.01990049751244,0.0024875621890547263,188.79536080526498,3.3762437810945274,0.9975124378109452,0.9975124378109452,1.0,1.0,1.0199004975124377,0.22508291873963598,0.8743781094527363,7.7268646953386,961.5268769592254,60.09542980995159,0.9800995024875622,0.2654520357254407,alf,alf,0.30406110883759235,36.0,16,0.000625,0.0,0.0,0.0,0.5,0.9936356900804688,0.0007322330470336311,0.8128109452736318,0.0,0.0,0,0.0,0.0007322330465170354,0.0067437550869818355,1.243355800000245,20026,0,200,0.006264347682770503,3.7475124378109452
0.0,8.0,1.0,0.001875,0.04390442930611072,0.012345679012345678,240,0.999375,50.0,0.0,1.0,3.125,3.125,2.0,2.0,1.0,0.20833333333333334,1.0,0.4023580867254283,0.0,18.0,1.0,0.0,0.0,0.3166134501621247,0.0,2.7611940298507465,5.727611940298507,33.00373134328358,44.17910447761194,0.06436567164179105,201.06192982974676,2.7611940298507465,0.9356343283582089,0.9356343283582089,1.5174129353233832,1.5174129353233832,1.3432835820895523,0.1840796019900497,0.27238805970149255,8.0,1024.0,64.0,0.6567164179104478,0.23366438113887167,alf,alf,2.3626354500440914,36.0,16,0.001875,0.0,0.0,0.0,0.5,0.8241250645598805,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.1192599999999402,20027,0,200,0.01138956790521164,3.017412935323383
0.0,8.0,1.0,0.003125,0.029591431038863317,0.012345679012345678,240,0.9985493230174082,38.0,0.0,1.0,2.375,2.375,1.0,1.0,1.0,0.15833333333333333,1.0,0.2048131300148147,0.0,18.0,1.0,0.0,0.0,0.15062127175069925,5.551115123125783e-17,2.133084577114428,5.5,30.625,34.12935323383085,0.2325870646766169,197.92033717615698,2.133084577114428,0.7674129353233831,0.7674129353233831,0.5124378109452736,0.5124378109452736,2.373134328358209,0.1422056384742958,0.5,7.93301270189225,1008.0,63.0,0.4427860696517413,0.0899347417267566,alf,alf,0.6448558320874157,36.0,16,0.0028125,0.0,0.0,0.0,0.5,0.5879809559557557,0.0,0.9375,0.0,0.0,0,0.0,0.0,0.0,1.2197627999998986,20028,0,200,0.012233680823769024,2.2170398009950247
0.0,8.0,1.0,0.000625,0.011312642283442207,0.012345679012345678,240,0.999816907302783,45.0,0.0,1.0,2.8125,2.8125,1.0,1.0,1.0,0.1875,1.0,0.2945326948541803,0.0,18.0,1.0,0.0,0.0,0.07235897626296378,1.6653345369377348e-16,2.754353233830846,5.2568407960199,28.200248756218905,44.069651741293534,0.05192786069651741,191.63715186897738,2.754353233830846,0.9480721393034826,0.9480721393034826,0.9303482587064676,0.9303482587064676,1.3383084577114428,0.18362354892205637,0.7431592039800995,7.799038105676643,976.0,61.0,0.7761194029850746,0.22692028895399394,alf,alf,0.9751624916840296,36.0,16,0.000625,0.0,0.0,0.0,0.5,0.9664500788884934,0.0,0.8125,0.0,0.0,0,0.0,0.0,0.0,1.1687408999996478,20029,0,200,0.015481931855179916,3.1536069651741294
0.0,8.0,1.0,0.0009375,0.01062316754477572,0.012345679012345678,240,0.9997392574050896,54.0,0.0,1.0,3.375,3.375,1.0,1.0,1.0,0.225,1.0,0.13061714270933175,0.0,18.0,1.0,0.0,0.0,0.11022313804113759,3.885780586188048e-16,3.245957711442786,5.0,25.875,51.93532338308458,0.003109452736318408,179.0707812546182,3.245957711442786,0.9968905472636815,0.9418532338308457,0.9800995024875622,0.9800995024875622,1.3134328358208955,0.21639718076285325,1.0,7.531088913245564,912.0,57.0,0.7618159203980099,0.1194809769593035,alf,alf,1.1026242529978767,36.0,16,0.0009375,0.0,0.0,0.0,0.5,0.9595930049142462,0.0,0.5625,0.0,0.0,0,0.0,0.0,0.0,1.2073745000002418,20030,0,200,0.018056858872325776,3.508084577114428
0.0,8.0,1.0,0.00125,0.009169843414978411,0.012345679012345678,240,0.9996315013687092,52.0,0.0,1.0,3.25,3.25,1.0,1.0,1.0,0.21666666666666667,1.0,0.30041891850376623,0.0,18.0,1.0,0.0,0.0,0.12438429741838074,1.6653345369377348e-16,3.1355721393034828,5.25,28.5,50.169154228855724,0.04975124378109453,185.3539665617978,3.1355721393034828,0.9502487562189055,0.9172885572139303,0.9303482587064676,0.9303482587064676,1.572139303482587,0.20903814262023196,0.75,7.652591496269911,944.0,59.0,0.6865671641791045,0.20502971393729177,alf,alf,0.9990092932097155,36.0,16,0.00125,0.0,0.0,0.0,0.5,0.9303044275222689,0.0,0.75,0.0,0.0,0,0.0,0.0,0.0,1.232229599999755,20031,0,200,0.014194363366940497,3.298507462686567
0.0,8.0,1.0,0.00125,0.012979254613064779,0.012345679012345678,240,0.9995833333333333,40.0,0.0,1.0,2.5,2.5,1.0,1.0,1.0,0.16666666666666666,1.0,0.07810375102190889,0.0,18.0,1.0,0.0,0.0,0.04456263458825277,0.0,2.432213930348259,5.625,31.875,38.91542288557214,0.3069029850746269,201.06192982974676,2.432213930348259,0.6930970149253731,0.6930970149253731,1.0,1.0,1.7014925373134329,0.16214759535655118,0.375,8.0,1024.0,64.0,0.29850746268656714,0.023316485770380632,alf,alf,2.8160942882259645,36.0,16,0.00125,0.0,0.0,0.0,0.5,0.987024015726126,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.227704200000062,20032,0,200,0.005234589520055057,2.699626865671642
0.0,8.0,1.0,0.0,0.0228186741003757,0.012345679012345678,240,1.0,42.0,0.0,1.0,2.625,2.625,1.0,1.0,1.0,0.175,1.0,0.07339637927351841,0.0,18.0,1.0,0.00033493649053890353,0.0003349364903026031,0.06785413727382986,0.0103146690317281,2.53544776119403,5.874378109452737,34.618781094527364,40.56716417910448,0.1654228855721393,200.9003161449695,2.53544776119403,0.8345771144278606,0.8345771144278606,0.9751243781094527,0.9751243781094527,1.681592039800995,0.1690298507462688,0.1256218905472637,7.99666729860372,1023.176908262285,63.94855676639281,0.6218905472636815,0.04564452305154427,alf,alf,2.438238142561211,36.0,16,0.0,0.0,0.0,0.0,0.5,0.9726567876072837,0.00033493649053890353,0.9375,0.0,0.0,0,0.0,0.0003349364903026031,0.004346709878701689,1.1447140999998737,20033,0,200,0.011517642463151562,2.628731343283582
0.0,8.0,1.0,0.00125,0.007819811439197539,0.012345679012345678,240,0.9995764506565015,51.0,0.0,1.0,3.1875,3.1875,1.0,1.0,1.0,0.2125,1.0,0.315249137964776,0.0,18.0,1.0,0.0,0.0,0.031140937105517193,5.551115123125783e-17,3.1508084577114426,5.625,32.0,50.41293532338308,0.018034825870646767,197.92033717615698,3.1508084577114426,0.9819651741293532,0.9819651741293532,0.7661691542288557,0.7661691542288557,1.2686567164179106,0.21005389718076206,0.375,7.93301270189225,1008.0,63.0,0.7661691542288557,0.242463167222002,alf,alf,1.1546917873229399,36.0,16,0.0009375,0.0,0.0,0.0,0.5,0.9779832265746856,0.0,0.9375,0.0,0.0,0,0.0,0.0,0.0,1.3239892999999938,20034,0,200,0.006383363466821326,3.4521144278606966
0.0,8.0,1.0,0.0015625,0.019924667143639167,0.012345679012345678,240,0.9994946337397103,39.0,0.0,1.0,2.4375,2.4375,1.0,1.0,1.0,0.1625,1.0,0.14545987707363128,0.0,18.0,1.0,0.00033493649053890353,0.00033493649030260335,0.06756330288854237,0.010314669031728105,2.3983208955223883,5.625621890547263,32.006218905472636,38.37313432835821,0.026119402985074626,198.0713197751205,2.3983208955223883,0.9738805970149254,0.9738805970149254,0.9950248756218906,0.9950248756218906,1.144278606965174,0.1598880597014931,0.3743781094527363,7.936345403288501,1008.7689480622689,63.04805925389181,0.8606965174129353,0.12495245487192805,alf,alf,1.8238826911224946,36.0,16,0.0015625,0.0,0.0,0.0,0.5,0.9476993325763673,0.00033493649053890353,0.9378109452736318,0.0,0.0,0,0.0,0.00033493649030260335,0.004346709878701694,1.2295359999998254,20035,0,200,0.011184465124772055,2.5970149253731343
0.0,8.0,1.0,0.001875,0.013527345560175302,0.012345679012345678,240,0.9994062499999999,48.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.2,1.0,0.2657832932243914,0.0,18.0,1.0,0.002071979009189245,0.00184667457956626,0.09439741590554689,0.07759924536145647,2.9832089552238807,5.404850746268656,30.120646766169155,47.73134328358209,0.0021766169154228856,187.1046629475118,2.9832089552238807,0.9978233830845771,0.9978233830845771,1.0,1.0,1.0049751243781095,0.19888059701492566,0.5951492537313433,7.69343858357314,952.916223476464,59.557263967279,0.9950248756218906,0.2561738082878208,alf,alf,0.3238630421144459,36.0,16,0.001875,0.0,0.0,0.0,0.5,0.9429863504661826,0.002071979009189245,0.753731343283582,0.0,0.000625,2,0.0034129692832764505,0.00184667457956626,0.010514387070734344,1.233035999999629,20036,0,200,0.008448297148144315,3.4303482587064678
0.0,8.0,1.0,0.00125,0.011999517973275331,0.012345679012345678,240,0.9995556252613969,39.0,0.0,1.0,2.4375,2.4375,1.0,1.0,1.0,0.1625,1.0,0.03647106017435011,0.0,18.0,1.0,0.0,0.0,0.055911363580109404,5.551115123125783e-17,2.3041044776119404,5.375,29.25,36.865671641791046,0.4064054726368159,197.92033717615698,2.3041044776119404,0.5935945273631841,0.5935945273631841,0.9552238805970149,0.9552238805970149,1.9800995024875623,0.15360696517412922,0.625,7.93301270189225,1008.0,63.0,0.19900497512437812,0.007267818153249771,alf,alf,1.11626346595477,36.0,16,0.00125,0.0,0.0,0.0,0.5,0.917670043438722,0.0,0.9375,0.0,0.0,0,0.0,0.0,0.0,1.0976628999997047,20037,0,200,0.01755546477170298,2.381218905472637
0.0,8.0,1.0,0.0021875,0.009419685338177261,0.012345679012345678,240,0.9992799327236415,47.0,0.0,1.0,2.9375,2.9375,1.0,1.0,1.0,0.19583333333333333,1.0,0.2535281409328111,0.0,18.0,1.0,0.0,0.0,0.20209895794658547,1.6653345369377348e-16,2.71455223880597,5.499378109452737,30.8681592039801,43.43283582089552,0.17506218905472637,191.63715186897738,2.71455223880597,0.8249378109452736,0.7857587064676617,0.8955223880597015,0.8955223880597015,1.5820895522388059,0.18097014925373162,0.5006218905472637,7.799038105676643,976.0,61.0,0.5130597014925373,0.05355916277370625,alf,alf,0.9035688094236978,36.0,16,0.0021875,0.0,0.0,0.0,0.5,0.7895056093766915,0.0,0.8125,0.0,0.0,0,0.0,0.0,0.0,1.2276529999999184,20038,0,200,0.03678869100810001,2.945273631840796
0.0,8.0,1.0,0.0009375,0.014438901676720265,0.012345679012345678,240,0.9997655517349172,67.0,0.0,1.0,4.1875,4.1875,1.0,1.0,1.0,0.2791666666666667,1.0,0.29756861292478587,0.0,18.0,1.0,0.0006698729810778071,0.0006698729806052067,0.3159234919927725,0.020629338063456265,3.9676616915422884,5.125621890547263,26.755597014925375,63.482587064676615,0.049440298507462684,191.93911706690434,3.9676616915422884,0.9505597014925373,0.9505597014925373,0.9950248756218906,0.9950248756218906,1.2686567164179106,0.26451077943615287,0.8743781094527363,7.805703508469222,977.5378961245375,61.09611850778359,0.8258706467661692,0.23667012461031772,alf,alf,0.7481281712775495,36.0,16,0.0009375,0.0,0.0,0.0,0.5,0.9189846657242414,0.0006698729810778071,0.8131218905472637,0.0,0.0,0,0.0,0.0006698729806052067,0.006147176062161045,1.2814327000000958,20039,0,200,0.0141556649876349,4.441542288557214
0.0,8.0,1.0,0.00125,0.010401816176776983,0.012345679012345678,240,0.9995549272175096,53.0,0.0,1.0,3.3125,3.3125,1.0,1.0,1.0,0.22083333333333333,1.0,0.295235137331608,0.0,18.0,1.0,0.0010048094716167105,0.00040139755882065696,0.09833915002103909,0.02784146322772404,3.2549751243781095,5.529228855721393,31.04228855721393,52.07960199004975,0.04446517412935323,195.6476438039764,3.2549751243781095,0.9555348258706468,0.9552238805970149,0.9104477611940298,0.9154228855721394,1.1940298507462686,0.21699834162520737,0.47077114427860695,7.884688531316376,996.4252677019288,62.27657923137055,0.8208955223880597,0.24172343790581324,alf,alf,2.6577386836682875,36.0,16,0.0009375,0.0,0.0,0.0,0.5,0.7940708141691114,0.0010048094716167105,0.8753109452736318,0.0,0.000625,2,0.010050251256281407,0.00040139755882065696,0.004758464163525243,1.1669400999999198,20040,0,200,0.014789884614793053,3.3171641791044775
0.0,8.0,1.0,0.0003125,0.012785662303121859,0.012345679012345678,240,0.9999209860935525,45.0,0.0,1.0,2.8125,2.8125,1.0,1.0,1.0,0.1875,1.0,0.1345556404134924,0.0,18.0,1.0,0.0003972965564947276,0.0003972965552694868,0.08431412588797307,0.022695272710593333,2.7406716417910446,5.384328358208955,29.708955223880597,43.850746268656714,0.011194029850746268,192.00478825834813,2.7406716417910446,0.9888059701492538,0.9888059701492538,0.9104477611940298,0.9104477611940298,1.1791044776119404,0.18271144278606963,0.6156716417910447,7.796053771435592,977.872356756122,61.11702229725763,0.9104477611940298,0.12019778462782935,alf,alf,1.5859932643926753,36.0,16,0.0003125,0.0,0.0,0.0,0.5,0.8662243574826956,0.0003972965564947276,0.875,0.0,0.0,0,0.0,0.0003972965552694868,0.005156000960394644,1.249910799999725,20041,0,200,0.016239855925370004,2.9148009950248754
0.0,8.0,1.0,0.0003125,0.021581583293003855,0.012345679012345678,240,0.9998431618569636,46.0,0.0,1.0,2.875,2.875,1.0,1.0,1.0,0.19166666666666668,1.0,0.27572048695732254,0.0,18.0,1.0,0.0,0.0,0.1790178460929185,1.6653345369377348e-16,2.662002487562189,5.25,28.125,42.592039800995025,0.03855721393034826,191.63715186897738,2.662002487562189,0.9614427860696517,0.9350124378109452,0.7711442786069652,1.1691542288557213,1.4427860696517414,0.17746683250414635,0.75,7.799038105676643,976.0,61.0,0.7789179104477612,0.13473790762638393,alf,alf,1.3055254041393853,36.0,16,0.0003125,0.0,0.0,0.0,0.5,0.9306743947744518,0.0,0.8125,0.0,0.0,0,0.0,0.0,0.0,1.2690372000001844,20042,0,200,0.009872569771621308,3.0926616915422884
0.0,8.0,1.0,0.000625,0.015103083396324435,0.012345679012345678,240,0.9998592870544091,63.0,0.0,1.0,3.9375,3.9375,1.0,1.0,1.0,0.2625,1.0,0.1722455432267544,0.0,18.0,1.0,0.0,0.0,0.19175577337194624,1.6653345369377348e-16,3.7506218905472637,5.424129353233831,30.040422885572138,60.00995024875622,0.06218905472636816,191.63715186897738,3.7506218905472637,0.9378109452736318,0.9378109452736318,0.9950248756218906,0.9950248756218906,1.263681592039801,0.25004145936981836,0.5758706467661692,7.799038105676643,976.0,61.0,0.7512437810945274,0.12056614665014977,alf,alf,0.9042268879375017,36.0,16,0.000625,0.0,0.0,0.0,0.5,0.8811850653612859,0.0,0.8125,0.0,0.0,0,0.0,0.0,0.0,1.3485835000001316,20043,0,200,0.015673020343373704,4.130597014925373
0.0,8.0,1.0,0.00125,0.01241499503452989,0.012345679012345678,240,0.9995572916666666,49.0,0.0,1.0,3.0625,3.0625,1.0,1.0,1.0,0.20416666666666666,1.0,0.305257894869812,0.0,18.0,1.0,0.0006698729810778071,0.0005965761547184695,0.219697532239301,0.01521459867196521,2.92568407960199,5.38681592039801,29.393034825870647,46.81094527363184,0.03451492537313433,197.58264323572322,2.92568407960199,0.9654850746268657,0.9654850746268657,1.0,1.0,1.164179104477612,0.19504560530679899,0.6131840796019901,7.926014028972809,1006.2801388840893,62.89250868025558,0.8656716417910447,0.2518483168072219,alf,alf,0.9813948714745372,36.0,16,0.00125,0.0,0.0,0.0,0.5,0.9557392720882597,0.0006698729810778071,0.8753109452736318,0.0,0.0003125,1,0.005025125628140704,0.0005965761547184695,0.005801126921298597,1.203903999999966,20044,0,200,0.030150949069425868,3.1050995024875623
0.0,8.0,1.0,0.000625,0.010606208472061921,0.012345679012345678,240,0.999842668344871,58.0,0.0,1.0,3.625,3.625,2.0,2.0,1.0,0.24166666666666667,1.0,0.36416786332679735,0.0,18.0,1.0,0.0,0.0,0.1588265141951932,0.0,3.5012437810945274,5.625,31.875,56.01990049751244,0.06187810945273632,201.06192982974676,3.5012437810945274,0.9381218905472637,0.9381218905472637,1.7064676616915422,1.7064676616915422,1.263681592039801,0.23341625207296884,0.375,8.0,1024.0,64.0,0.8656716417910447,0.29548854248315115,alf,alf,1.6209986053689314,36.0,16,0.000625,0.0,0.0,0.0,0.5,0.9707567789829687,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.2618334000003415,20045,0,200,0.011229840978718547,3.7338308457711444
0.0,8.0,1.0,0.0015625,0.007675626514398482,0.012345679012345678,240,0.9994249268088665,48.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.2,1.0,0.20153206416401956,0.0,18.0,1.0,0.0,0.0,0.03414828840870276,5.551115123125783e-17,2.9639303482587063,5.625,32.0,47.4228855721393,0.03544776119402985,197.92033717615698,2.9639303482587063,0.9645522388059702,0.9645522388059702,0.9402985074626866,0.9402985074626866,1.3134328358208955,0.19759535655058058,0.375,7.93301270189225,1008.0,63.0,0.736318407960199,0.14891199294574628,alf,alf,2.9141698725159384,36.0,16,0.0015625,0.0,0.0,0.0,0.5,0.980579347003051,0.0,0.9375,0.0,0.0,0,0.0,0.0,0.0,1.2824663000001237,20046,0,200,0.01514891259357326,3.269278606965174
0.0,8.0,1.0,0.00125,0.020523768293680047,0.012345679012345678,240,0.9994267250364812,45.0,0.0,1.0,2.8125,2.8125,1.0,1.0,1.0,0.1875,1.0,0.19070737171821325,0.0,18.0,1.0,0.0,0.0,0.26547610207668126,5.551115123125783e-17,2.5329601990049753,5.5,30.625,40.527363184079604,0.2848258706467662,197.92033717615698,2.5329601990049753,0.7151741293532339,0.7151741293532339,0.9950248756218906,0.9950248756218906,2.4228855721393034,0.1688640132669986,0.5,7.93301270189225,1008.0,63.0,0.17412935323383086,0.02749098019966966,alf,alf,0.5456595592735248,36.0,16,0.00125,0.0,0.0,0.0,0.5,0.675567693176295,0.0,0.9375,0.0,0.0,0,0.0,0.0,0.0,1.2448370000001887,20047,0,200,0.01092381377946546,2.629353233830846
0.0,8.0,1.0,0.0,0.01659498421662541,0.012345679012345678,240,1.0,40.0,0.0,1.0,2.5,2.5,1.0,1.0,1.0,0.16666666666666666,1.0,0.22312644235796972,0.0,18.0,1.0,0.0006698729810778071,0.0006698729806052062,0.11666481027697334,0.020629338063456255,2.380907960199005,5.624378109452737,31.994402985074625,38.09452736318408,0.07058457711442787,197.59710980660245,2.380907960199005,0.9294154228855721,0.9247512437810945,0.9353233830845771,0.9502487562189055,1.3930348258706469,0.15872719734660073,0.3756218905472637,7.926347299099656,1006.3538165245698,62.89711353278561,0.7313432835820896,0.15619111639248406,alf,alf,2.1017776796544685,36.0,16,0.0,0.0,0.0,0.0,0.5,0.8973215983525781,0.0006698729810778071,0.8125,0.0,0.0,0,0.0,0.0006698729806052062,0.006147176062161038,1.395138699999734,20048,0,200,0.02311656243711015,2.5105721393034828
0.0,8.0,1.0,0.0,0.0247210518600901,0.012345679012345678,240,1.0,47.0,0.0,1.0,2.9375,2.9375,1.0,1.0,1.0,0.19583333333333333,1.0,0.2794384280251954,0.0,18.0,1.0,0.0,0.0,0.09056087720600975,1.1102230246251565e-16,2.828047263681592,5.250621890547263,28.0068407960199,45.24875621890547,0.026741293532338308,194.77874452256717,2.828047263681592,0.9732587064676617,0.970771144278607,1.0,1.0,1.1293532338308458,0.1885364842454392,0.7493781094527363,7.866025403784463,992.0,62.0,0.900497512437811,0.19716588370683685,alf,alf,1.602831003143245,36.0,16,0.0,0.0,0.0,0.0,0.5,0.9195916679770914,0.0,0.875,0.0,0.0,0,0.0,0.0,0.0,1.333057899999858,20049,0,200,0.011559823828798341,3.0111940298507465
0.0,7.9,1.0,0.0003125,0.019602103773705772,0.012345679012345678,240,0.9998430634023855,42.0,0.0,1.0,2.625,2.625,1.0,1.0,1.0,0.175,1.0,0.13512154998999218,0.0,18.0,1.0,0.0003036864905389036,0.00030368649032465084,0.19724140491571993,0.00935229730948646,2.487873134328358,3.541044776119403,13.650497512437811,39.80597014925373,0.13681592039800994,195.92166157494387,2.487873134328358,0.8631840796019901,0.8631840796019901,0.9651741293532339,0.9651741293532339,1.5124378109452736,0.16585820895522427,2.458955223880597,7.896978243877154,997.8208287497526,62.36380179685954,0.746268656716418,0.10033589838664285,crmf,crmf,1.5840369817317927,36.0,16,0.0003125,0.0,0.0,0.0,0.5,0.9564941755969006,0.0003036864905389036,0.9375,0.0,0.0,0,0.0,0.00030368649032465084,0.00394115632587479,1.34869609999987,20000,16,200,0.01746713318109199,2.5889303482587063
0.0,7.9,1.0,0.0,0.012062398196324979,0.012345679012345678,240,1.0,50.0,0.0,1.0,3.125,3.125,1.0,1.0,1.0,0.20833333333333334,1.0,0.09218077295977162,0.0,18.0,1.0,0.0003036864905389036,0.00030368649032465084,0.10589156209004727,0.00935229730948646,3.037313432835821,2.968594527363184,11.380907960199005,48.59701492537314,0.020522388059701493,195.92166157494384,3.037313432835821,0.9794776119402985,0.9794776119402985,0.9303482587064676,0.9303482587064676,1.1890547263681592,0.20248756218905484,3.031405472636816,7.896978243877154,997.8208287497525,62.36380179685953,0.9303482587064676,0.08561347985746902,crmf,crmf,0.8058490244105846,36.0,16,0.0,0.0,0.0,0.0,0.5,0.9636982924134424,0.0003036864905389036,0.9375,0.0,0.0,0,0.0,0.00030368649032465084,0.00394115632587479,1.4490108999998483,20001,16,200,0.011348042592769959,3.2960199004975124
