candidate_cap,contact_break_rate,controller_wall_s_per_agent_step,degree_variance,density,edge_persistence,episode_failure,final_edge_count,final_fragmentation,final_largest_scc_fraction,final_mean_in_degree,final_mean_out_degree,final_min_in_degree,final_min_out_degree,final_n_scc,final_normalized_comm_cost,final_rooted_fraction,final_sym_lambda2,geometry,half_width,mean_degree,mean_edge_count,mean_fragmentation,mean_interaction_area,mean_largest_scc_fraction,mean_min_in_degree,mean_min_out_degree,mean_n_scc,mean_normalized_comm_cost,mean_radius_footprint,mean_radius_sq,mean_rooted_fraction,mean_sym_lambda2,method,n_agents,neighbor_loss_rate,radius_max_saturation_fraction,radius_temporal_variation,seed,stage,steps
8.0,0.000625,0.00017400337499907438,1.2335663102398455,0.0123,0.9999162946428573,0,114.0,0.0,1.0,7.125,7.125,6.0,6.0,1.0,0.475,1.0,0.9102184934809018,clustered,18.033392693348645,7.130597014925373,114.08955223880596,0.0,201.06192982974676,1.0,6.0,6.0,1.0,0.475373134328357,1024.0,64.0,1.0,0.9151414462008999,fixed_r_retained,16,0.000625,1.0,0.0,29007,evaluation,200
8.0,0.0009375,0.00018442574999994577,1.3499688087856736,0.0123,0.9998511904761905,0,107.0,0.0,1.0,6.6875,6.6875,1.0,5.0,1.0,0.44583333333333336,1.0,1.8327848156825868,clustered,18.033392693348645,6.374689054726368,101.9950248756219,0.11691542288557213,75.478784558751,0.8706467661691543,0.6716417910447762,4.955223880597015,1.5771144278606966,0.424979270315093,384.41029315499026,24.02564332218689,0.6766169154228856,1.3148411670765068,alf,16,0.0009375,0.125,0.002209973727985011,29008,evaluation,200
8.0,0.0028125,0.00016110178125018138,2.051289630052474,0.0123,0.9994657738095237,0,96.0,0.0,1.0,6.0,6.0,1.0,3.0,1.0,0.4,1.0,1.0319037262749433,clustered,18.033392693348645,5.712375621890548,91.39800995024876,0.12437810945273632,59.71449397461773,0.8694029850746269,0.6517412935323383,3.0,1.5970149253731343,0.38082504145937013,304.1234204893316,19.007713780583224,0.6579601990049752,0.7128512503277825,crdf,16,0.0028125,0.0006218905472636816,0.0075610661475358784,29008,evaluation,200
8.0,0.0015625,0.00019762378125051327,0.3129129500198015,0.0123,0.9997960069444445,0,102.0,0.0,0.9375,6.375,6.375,0.0,6.0,2.0,0.425,0.0625,1.0037919290757868,clustered,18.033392693348645,6.281405472636816,100.50248756218906,0.10945273631840796,76.99768864685505,0.8308457711442786,0.0,5.800995024875622,2.243781094527363,0.4187603648424528,392.1460081535261,24.509125509595382,0.0472636815920398,0.7752571705789773,crmf,16,0.0015625,0.014925373134328358,0.0040377124094235365,29008,evaluation,200
8.0,0.0,0.00019565403125056945,4.15991830338358,0.0123,1.0,0,144.0,0.0,1.0,9.0,9.0,6.0,6.0,1.0,0.6,1.0,2.596740768886281,clustered,18.033392693348645,8.476990049751244,135.6318407960199,0.09203980099502487,201.06192982974676,0.9079601990049752,6.0,6.0,1.1840796019900497,0.5651326699834144,1024.0,64.0,0.8159203980099502,1.9649863782605503,fixed_r_retained,16,0.0,1.0,0.0,29008,evaluation,200
8.0,0.001875,0.00016331596874977094,2.5919716366859733,0.0123,0.9996532738095237,0,103.0,0.0,1.0,6.4375,6.4375,4.0,5.0,1.0,0.42916666666666664,1.0,1.0288693602225416,clustered,18.033392693348645,6.295708955223881,100.73134328358209,0.0024875621890547263,98.91851567893951,0.9527363184079602,3.9353233830845773,4.731343283582089,1.0945273631840795,0.41971393034825744,503.787863475724,31.48674146723275,0.9502487562189055,0.9307446159258418,alf,16,0.001875,0.010883084577114429,0.0030994229709571043,29009,evaluation,200
8.0,0.00625,0.00014078224999991562,0.7453064280587114,0.0123,0.9988627232142858,0,81.0,0.0,1.0,5.0625,5.0625,3.0,4.0,1.0,0.3375,1.0,0.4777896266976018,clustered,18.033392693348645,5.039800995024875,80.636815920398,0.04477611940298507,70.16005855530075,0.9427860696517413,2.791044776119403,4.0049751243781095,1.1144278606965174,0.33598673300165766,357.32224405417395,22.332640253385872,0.8980099502487562,0.4002303954730391,crdf,16,0.00625,0.0009328358208955224,0.013856280921755565,29009,evaluation,200
8.0,0.0021875,0.00016745290625067355,0.4408019564800376,0.0123,0.99965625,0,105.0,0.0,1.0,6.5625,6.5625,5.0,6.0,1.0,0.4375,1.0,0.6981189535746154,clustered,18.033392693348645,6.510883084577115,104.17412935323384,0.0024875621890547263,100.78196462892681,0.9552238805970149,4.895522388059701,5.840796019900497,1.0895522388059702,0.434058872305141,513.2783310466002,32.07989569041251,0.9527363184079602,0.6241229953809804,crmf,16,0.0015625,0.0009328358208955224,0.004420605279997397,29009,evaluation,200
8.0,0.0,0.00019377721875002863,1.3804005470161629,0.0123,1.0,0,126.0,0.0,1.0,7.875,7.875,7.0,7.0,1.0,0.525,1.0,1.1750582709091857,clustered,18.033392693348645,7.804726368159204,124.87562189054727,0.0024875621890547263,201.06192982974676,0.9975124378109452,7.0,7.0,1.0049751243781095,0.5203150912106151,1024.0,64.0,0.9950248756218906,1.086712942714348,fixed_r_retained,16,0.0,1.0,0.0,29009,evaluation,200
8.0,0.005625,0.00016447259375013346,1.8482490377713423,0.0123,0.9990960948773449,1,81.0,0.5,0.5,5.0625,5.0625,1.0,2.0,2.0,0.3375,0.0,1.5378833367280365e-13,clustered,18.033392693348645,5.163557213930348,82.61691542288557,0.35074626865671643,138.59872514605675,0.572139303482587,1.1044776119402986,2.1592039800995027,1.855721393034826,0.34423714759535595,705.877510823357,44.117344426459816,0.22139303482587064,0.1462193320716413,alf,16,0.005625,0.1912313432835821,0.0032930339151915266,29010,evaluation,200
8.0,0.0065625,0.0001814272187499455,1.406437862769486,0.0123,0.9985887784090909,1,70.0,0.5,0.5,4.375,4.375,1.0,3.0,2.0,0.2916666666666667,0.0,3.9041462458748046e-07,clustered,18.033392693348645,4.395833333333333,70.33333333333333,0.4601990049751244,86.12022306709774,0.5049751243781094,1.0049751243781095,2.985074626865672,1.9900497512437811,0.29305555555555474,438.60669444176875,27.412918402610547,0.04477611940298507,0.027712317968494476,crdf,16,0.0065625,0.0012437810945273632,0.019101575029548273,29010,evaluation,200
8.0,0.00625,0.0001414946875001988,1.408897675800104,0.0123,0.9989870919011543,1,84.0,0.5,0.5,5.25,5.25,2.0,2.0,2.0,0.35,0.0,2.4106250231430273e-15,clustered,18.033392693348645,5.343283582089552,85.49253731343283,0.30597014925373134,144.48105107714156,0.5074626865671642,2.0646766169154227,2.388059701492537,1.9850746268656716,0.3562189054726371,735.83595078527,45.98974692407938,0.20149253731343283,0.1555405590664901,crmf,16,0.00625,0.1256218905472637,0.003941866480585511,29010,evaluation,200
8.0,0.0,0.00018730415624986562,3.3762433943466745,0.0123,1.0,0,120.0,0.0,1.0,7.5,7.5,3.0,3.0,1.0,0.5,1.0,1.2598652263251284,clustered,18.033392693348645,7.499378109452737,119.99004975124379,0.0,201.06192982974676,1.0,3.0,3.0,1.0,0.49995854063018247,1024.0,64.0,1.0,1.2598009900813087,fixed_r_retained,16,0.0,1.0,0.0,29010,evaluation,200
8.0,0.0025,0.000165030812500504,1.0808224695861488,0.0123,0.9996501623376625,0,101.0,0.0,1.0,6.3125,6.3125,1.0,5.0,1.0,0.42083333333333334,1.0,1.0309725448451488,clustered,18.033392693348645,6.263370646766169,100.2139303482587,0.05223880597014925,74.03636127353428,0.8980099502487562,1.0,5.0,1.2039800995024876,0.41755804311774486,377.0640916870513,23.566505730440706,0.845771144278607,0.9262136720356403,alf,16,0.0025,0.0625,0.002332286386942093,29011,evaluation,200
8.0,0.0034375,0.0002010212812501777,1.3525991776193658,0.0123,0.9994259672619047,0,97.0,0.0,1.0,6.0625,6.0625,1.0,3.0,1.0,0.4041666666666667,1.0,1.03034182759545,clustered,18.033392693348645,5.96455223880597,95.43283582089552,0.07711442786069651,59.348363336923626,0.9154228855721394,1.0,3.0597014925373136,1.1691542288557213,0.39763681592039885,302.25873246352666,18.891170778970416,0.8383084577114428,0.8338163311871009,crdf,16,0.0034375,0.0003109452736318408,0.013558619560880973,29011,evaluation,200
8.0,0.0015625,0.0001701295937505165,0.3249121889000272,0.0123,0.999780505952381,0,105.0,0.0,1.0,6.5625,6.5625,1.0,6.0,1.0,0.4375,1.0,1.1659892235925067,clustered,18.033392693348645,6.481654228855722,103.70646766169155,0.0472636815920398,77.04690233545826,0.927860696517413,1.0,5.865671641791045,1.144278606965174,0.4321102819237147,392.39665141141364,24.524790713213353,0.8805970149253731,1.0028460050742738,crmf,16,0.0015625,0.0625,0.0030292612302267262,29011,evaluation,200
8.0,0.0,0.00017918059375006125,2.7323051254919433,0.0123,1.0,0,134.0,0.0,1.0,8.375,8.375,6.0,6.0,1.0,0.5583333333333333,1.0,1.8791820716657286,clustered,18.033392693348645,8.26679104477612,132.26865671641792,0.004975124378109453,201.06192982974676,0.9950248756218906,6.0,6.0,1.0099502487562189,0.5511194029850753,1024.0,64.0,0.9900497512437811,1.7522295227656464,fixed_r_retained,16,0.0,1.0,0.0,29011,evaluation,200
8.0,0.0003125,0.00015973015624979326,1.2631370510630926,0.0123,0.9999553571428572,1,82.0,0.5,0.5,5.125,5.125,3.0,4.0,2.0,0.3416666666666667,0.0,1.4068079671916865e-10,clustered,18.033392693348645,5.124378109452737,81.99004975124379,0.5,87.27205334556692,0.5,2.9950248756218905,4.0,2.0,0.3416252072968497,444.47291787924985,27.779557367453116,0.0,1.3324267007642513e-10,alf,16,0.0003125,0.0006218905472636816,0.0014960881372035823,29012,evaluation,200
8.0,0.001875,0.0001467045624997354,0.9779271397985199,0.0123,0.9996815476190477,1,75.0,0.5,0.5,4.6875,4.6875,2.0,4.0,2.0,0.3125,0.0,1.0531980535117629e-10,clustered,18.033392693348645,4.6971393034825875,75.1542288557214,0.5,72.80530205601816,0.5,2.014925373134328,4.0,2.0,0.31314262023217243,370.7943585764423,23.174647411027642,0.0,1.0203638294261551e-10,crdf,16,0.001875,0.0003109452736318408,0.00753645209141392,29012,evaluation,200
8.0,0.0,0.00013773806250014787,0.3415416697606495,0.0123,1.0,1,98.0,0.5,0.5,6.125,6.125,3.0,5.0,2.0,0.4083333333333333,0.0,1.8263697083072363e-16,clustered,18.033392693348645,6.069651741293533,97.11442786069652,0.5,112.17315157920852,0.5,2.9950248756218905,4.91044776119403,2.0,0.40464344941956804,571.2931697928794,35.705823112054965,0.0,8.014521424688567e-12,crmf,16,0.0,0.0003109452736318408,0.0044332071413587144,29012,evaluation,200
8.0,0.000625,0.00020174059374994613,1.4831312189054726,0.0123,0.9999262152777777,0,122.0,0.0,1.0,7.625,7.625,6.0,6.0,1.0,0.5083333333333333,1.0,1.0339987127258292,clustered,18.033392693348645,7.625,122.0,0.0,201.06192982974676,1.0,6.0,6.0,1.0,0.5083333333333356,1024.0,64.0,1.0,1.0343767221397726,fixed_r_retained,16,0.000625,1.0,0.0,29012,evaluation,200
