bootstrap_unit,ci95_high,ci95_low,comparison,density,geometry,median_difference,metric,n_agents,n_pairs,paired_mean_difference,positive_fraction
shared held-out evaluation seed,0.9868517935979556,-0.12142658931129484,fixed_r_retained - ALF,0.0331,uniform,0.21407562042090533,degree_variance,16,30,0.3770070892170574,0.5666666666666667
shared held-out evaluation seed,-0.0009360909511876813,-0.0015230514665765518,fixed_r_retained - ALF,0.0331,uniform,-0.00103598950383601,radius_temporal_variation,16,30,-0.001217362193856177,0.0
shared held-out evaluation seed,-0.00042708333333333335,-0.0015,fixed_r_retained - ALF,0.0331,uniform,-0.00078125,contact_break_rate,16,30,-0.0009166666666666666,0.23333333333333334
shared held-out evaluation seed,-0.0004997395833333347,-0.0014898437499999998,fixed_r_retained - ALF,0.0331,uniform,-0.00078125,neighbor_loss_rate,16,30,-0.0009687500000000001,0.2
shared held-out evaluation seed,0.5693117744610282,0.4856858934494196,fixed_r_retained - ALF,0.0331,uniform,0.5617226368159204,radius_max_saturation_fraction,16,30,0.5260364842454395,1.0
shared held-out evaluation seed,0.0,0.0,fixed_r_retained - ALF,0.0331,uniform,0.0,episode_failure,16,30,0.0,0.0
shared held-out evaluation seed,6.405023039065108e-05,3.662855437491051e-05,fixed_r_retained - ALF,0.0331,uniform,3.282824999956802e-05,controller_wall_s_per_agent_step,16,30,4.955756562501771e-05,0.9666666666666667
shared held-out evaluation seed,0.0,0.0,crdf - ALF,0.0331,clustered,0.0,final_fragmentation,16,30,0.0,0.0
shared held-out evaluation seed,0.027178689883913754,0.0037919776119403,crdf - ALF,0.0331,clustered,0.0,mean_fragmentation,16,30,0.013660862354892205,0.3333333333333333
shared held-out evaluation seed,0.021724709784411274,-0.026956882255389725,crdf - ALF,0.0331,clustered,0.0,mean_largest_scc_fraction,16,30,-0.0018242122719734652,0.26666666666666666
shared held-out evaluation seed,0.2798823590381425,-0.024103182006633486,crdf - ALF,0.0331,clustered,0.18874378109452739,mean_degree,16,30,0.1376243781094528,0.7
shared held-out evaluation seed,0.30646048268452514,-0.5344511251913114,crdf - ALF,0.0331,clustered,0.12200270414098663,degree_variance,16,30,-0.057410488498634525,0.6666666666666666
shared held-out evaluation seed,0.003498302511152661,0.0022996773452811144,crdf - ALF,0.0331,clustered,0.002691595215560988,radius_temporal_variation,16,30,0.002845112359513927,0.9666666666666667
shared held-out evaluation seed,-0.00016666666666666666,-0.0011666666666666665,crdf - ALF,0.0331,clustered,-0.0004687499999999999,contact_break_rate,16,30,-0.0006666666666666666,0.1
shared held-out evaluation seed,-0.00016666666666666663,-0.0011145833333333333,crdf - ALF,0.0331,clustered,-0.00031250000000000006,neighbor_loss_rate,16,30,-0.00065625,0.13333333333333333
shared held-out evaluation seed,0.0,-0.006218905472636816,crdf - ALF,0.0331,clustered,0.0,radius_max_saturation_fraction,16,30,-0.0020729684908789387,0.0
shared held-out evaluation seed,0.0,0.0,crdf - ALF,0.0331,clustered,0.0,episode_failure,16,30,0.0,0.0
shared held-out evaluation seed,1.9245886718422737e-06,-1.3551796276004312e-05,crdf - ALF,0.0331,clustered,-7.3393750000150276e-06,controller_wall_s_per_agent_step,16,30,-6.208843749978621e-06,0.26666666666666666
shared held-out evaluation seed,0.05,-0.05,crmf - ALF,0.0331,clustered,0.0,final_fragmentation,16,30,0.0,0.03333333333333333
shared held-out evaluation seed,0.03116034411276947,-0.040715174129353236,crmf - ALF,0.0331,clustered,0.0,mean_fragmentation,16,30,-0.0010157545605306794,0.2
shared held-out evaluation seed,0.0043635986733001585,-0.06219060945273632,crmf - ALF,0.0331,clustered,0.0,mean_largest_scc_fraction,16,30,-0.022667910447761196,0.2
shared held-out evaluation seed,-0.02472740464344945,-0.21284670398009947,crmf - ALF,0.0331,clustered,-0.09810323383084585,mean_degree,16,30,-0.11721600331674956,0.3333333333333333
shared held-out evaluation seed,-0.3350911752422847,-1.0890797647464376,crmf - ALF,0.0331,clustered,-0.3378142422990768,degree_variance,16,30,-0.6499591046374678,0.1
shared held-out evaluation seed,0.0016706129858187965,0.00045783627217470344,crmf - ALF,0.0331,clustered,0.0005760314554568245,radius_temporal_variation,16,30,0.001072632510197996,0.8
shared held-out evaluation seed,0.0005000000000000001,-0.0002187499999999999,crmf - ALF,0.0331,clustered,0.00031250000000000006,contact_break_rate,16,30,0.0001562500000000001,0.5333333333333333
shared held-out evaluation seed,0.0004895833333333333,-0.0001875,crmf - ALF,0.0331,clustered,0.00031249999999999984,neighbor_loss_rate,16,30,0.00014583333333333332,0.5333333333333333
shared held-out evaluation seed,0.0,-0.006218905472636816,crmf - ALF,0.0331,clustered,0.0,radius_max_saturation_fraction,16,30,-0.0020729684908789387,0.0
shared held-out evaluation seed,0.1,-0.1,crmf - ALF,0.0331,clustered,0.0,episode_failure,16,30,0.0,0.03333333333333333
shared held-out evaluation seed,1.788649385416409e-05,-8.151326039419911e-07,crmf - ALF,0.0331,clustered,7.318921875310017e-06,controller_wall_s_per_agent_step,16,30,8.230630208439981e-06,0.6333333333333333
shared held-out evaluation seed,0.0,-0.08333333333333333,fixed_r_retained - ALF,0.0331,clustered,0.0,final_fragmentation,16,30,-0.03333333333333333,0.0
shared held-out evaluation seed,-0.04302446102819237,-0.12596548507462688,fixed_r_retained - ALF,0.0331,clustered,-0.007462686567164179,mean_fragmentation,16,30,-0.08133291873963516,0.0
shared held-out evaluation seed,0.169720667495854,0.0658232276119403,fixed_r_retained - ALF,0.0331,clustered,0.03358208955223879,mean_largest_scc_fraction,16,30,0.11344320066334991,0.7
shared held-out evaluation seed,5.838595563847429,4.860357587064677,fixed_r_retained - ALF,0.0331,clustered,5.629664179104477,mean_degree,16,30,5.377580845771145,1.0
shared held-out evaluation seed,3.950999800083589,2.8752612252113963,fixed_r_retained - ALF,0.0331,clustered,3.936455103988763,degree_variance,16,30,3.4354044357658227,1.0
shared held-out evaluation seed,-0.0019255171995725612,-0.002695142611549768,fixed_r_retained - ALF,0.0331,clustered,-0.0021719604856872965,radius_temporal_variation,16,30,-0.0022974981995623773,0.0
shared held-out evaluation seed,0.00015625000000000008,-0.0020520833333333333,fixed_r_retained - ALF,0.0331,clustered,-0.00171875,contact_break_rate,16,30,-0.0010416666666666667,0.13333333333333333
shared held-out evaluation seed,0.00028151041666666526,-0.00196875,fixed_r_retained - ALF,0.0331,clustered,-0.0015625,neighbor_loss_rate,16,30,-0.0009479166666666667,0.13333333333333333
shared held-out evaluation seed,1.0,0.99375,fixed_r_retained - ALF,0.0331,clustered,1.0,radius_max_saturation_fraction,16,30,0.9979166666666667,1.0
shared held-out evaluation seed,0.0,-0.16666666666666666,fixed_r_retained - ALF,0.0331,clustered,0.0,episode_failure,16,30,-0.06666666666666667,0.0
shared held-out evaluation seed,7.54322978384252e-05,5.9434711875074216e-05,fixed_r_retained - ALF,0.0331,clustered,6.970548437493563e-05,controller_wall_s_per_agent_step,16,30,6.740150520827608e-05,1.0
shared held-out evaluation seed,0.10625,-0.03958333333333333,crdf - ALF,0.0123,uniform,0.0,final_fragmentation,32,30,0.03125,0.3
shared held-out evaluation seed,0.05281029747097843,-0.00969643967661692,crdf - ALF,0.0123,uniform,0.002643034825870652,mean_fragmentation,32,30,0.019833126036484242,0.5666666666666667
shared held-out evaluation seed,-0.14828928275290218,-0.22885818304311775,crdf - ALF,0.0123,uniform,-0.17187500000000003,mean_largest_scc_fraction,32,30,-0.1870594941956882,0.0
shared held-out evaluation seed,-0.5841162676202323,-0.7928268812189055,crdf - ALF,0.0123,uniform,-0.7350746268656716,mean_degree,32,30,-0.68981135986733,0.0
shared held-out evaluation seed,-1.011644745173935,-1.518100433151955,crdf - ALF,0.0123,uniform,-1.1374234529312393,degree_variance,32,30,-1.2557792859654877,0.0
shared held-out evaluation seed,0.029645624459484012,0.026204399240115226,crdf - ALF,0.0123,uniform,0.026662362310310744,radius_temporal_variation,32,30,0.02787171315959234,1.0
shared held-out evaluation seed,0.0026981770833333324,0.0019998697916666667,crdf - ALF,0.0123,uniform,0.0022656250000000003,contact_break_rate,32,30,0.00234375,0.9666666666666667
shared held-out evaluation seed,0.0026614583333333334,0.0019427083333333334,crdf - ALF,0.0123,uniform,0.0022656250000000003,neighbor_loss_rate,32,30,0.002296875,0.9666666666666667
shared held-out evaluation seed,-0.6816761245854063,-0.7530137075041459,crdf - ALF,0.0123,uniform,-0.7380286069651741,radius_max_saturation_fraction,32,30,-0.7182110281923715,0.0
shared held-out evaluation seed,0.4,0.0,crdf - ALF,0.0123,uniform,0.0,episode_failure,32,30,0.2,0.3
shared held-out evaluation seed,-3.82264115884823e-06,-1.4433878203160802e-05,crdf - ALF,0.0123,uniform,-1.1358007812560801e-05,controller_wall_s_per_agent_step,32,30,-9.193398437522165e-06,0.26666666666666666
shared held-out evaluation seed,0.05625,-0.020833333333333332,crmf - ALF,0.0123,uniform,0.0,final_fragmentation,32,30,0.016666666666666666,0.13333333333333333
shared held-out evaluation seed,0.01563938121890545,-0.0227285447761194,crmf - ALF,0.0123,uniform,0.0,mean_fragmentation,32,30,-0.0026274875621890544,0.4
shared held-out evaluation seed,0.04669594734660029,0.003246916459369812,crmf - ALF,0.0123,uniform,0.005052860696517392,mean_largest_scc_fraction,32,30,0.024352197346600324,0.6
shared held-out evaluation seed,0.11305089137645102,0.04607120646766168,crmf - ALF,0.0123,uniform,0.05977922885572129,mean_degree,32,30,0.07905265339966833,0.9
shared held-out evaluation seed,0.12713222384156767,-0.11961232101148225,crmf - ALF,0.0123,uniform,0.049731060377527614,degree_variance,32,30,0.014195447797290484,0.6666666666666666
shared held-out evaluation seed,0.0005666362174496038,6.860244405957385e-05,crmf - ALF,0.0123,uniform,0.00018393159203516593,radius_temporal_variation,32,30,0.0003214537048373391,0.6
shared held-out evaluation seed,-0.00011458333333333333,-0.00037500000000000006,crmf - ALF,0.0123,uniform,-0.00015625000000000014,contact_break_rate,32,30,-0.00023958333333333335,0.1
shared held-out evaluation seed,-0.00010924479166666736,-0.00036458333333333335,crmf - ALF,0.0123,uniform,-0.00015625000000000014,neighbor_loss_rate,32,30,-0.00023437500000000002,0.13333333333333333
shared held-out evaluation seed,0.024228078358208956,-0.008102456467661704,crmf - ALF,0.0123,uniform,0.0029539800995024845,radius_max_saturation_fraction,32,30,0.008442164179104476,0.5666666666666667
shared held-out evaluation seed,0.26666666666666666,0.03333333333333333,crmf - ALF,0.0123,uniform,0.0,episode_failure,32,30,0.13333333333333333,0.13333333333333333
shared held-out evaluation seed,4.8727718880966175e-06,-6.823685950518172e-06,crmf - ALF,0.0123,uniform,-1.8699765625740437e-06,controller_wall_s_per_agent_step,32,30,-9.369083333297079e-07,0.4666666666666667
shared held-out evaluation seed,0.059375,-0.01875,fixed_r_retained - ALF,0.0123,uniform,0.0,final_fragmentation,32,30,0.019791666666666666,0.13333333333333333
shared held-out evaluation seed,0.03189287935323384,-0.02236305451907131,fixed_r_retained - ALF,0.0123,uniform,0.0008550995024875622,mean_fragmentation,32,30,0.003974917081260366,0.5333333333333333
shared held-out evaluation seed,0.04887528503316747,-0.009422807835820888,fixed_r_retained - ALF,0.0123,uniform,0.0043532338308457375,mean_largest_scc_fraction,32,30,0.021610696517412934,0.5666666666666667
shared held-out evaluation seed,0.1744773528192372,0.09084071828358209,fixed_r_retained - ALF,0.0123,uniform,0.09079601990049757,mean_degree,32,30,0.1297989220563848,1.0
shared held-out evaluation seed,0.7313896049364235,0.12594127703593097,fixed_r_retained - ALF,0.0123,uniform,0.18708135753524047,degree_variance,32,30,0.3853563630077226,0.8
shared held-out evaluation seed,-0.00055980005804799,-0.0008853028178881476,fixed_r_retained - ALF,0.0123,uniform,-0.0006329548543955122,radius_temporal_variation,32,30,-0.0007182925658658436,0.0
shared held-out evaluation seed,-6.250000000000003e-05,-0.00029166666666666664,fixed_r_retained - ALF,0.0123,uniform,-0.00015625000000000014,contact_break_rate,32,30,-0.00017708333333333335,0.16666666666666666
shared held-out evaluation seed,-5.729166666666667e-05,-0.0002864583333333333,fixed_r_retained - ALF,0.0123,uniform,-0.00015625000000000014,neighbor_loss_rate,32,30,-0.00016666666666666666,0.2
shared held-out evaluation seed,0.22034216936152567,0.15222857068822554,fixed_r_retained - ALF,0.0123,uniform,0.1558613184079602,radius_max_saturation_fraction,32,30,0.18498652570480928,1.0
shared held-out evaluation seed,0.26666666666666666,0.03333333333333333,fixed_r_retained - ALF,0.0123,uniform,0.0,episode_failure,32,30,0.13333333333333333,0.13333333333333333
shared held-out evaluation seed,1.0506044231761297e-05,-6.833488150843891e-07,fixed_r_retained - ALF,0.0123,uniform,3.3465859374359725e-06,controller_wall_s_per_agent_step,32,30,4.86086822920129e-06,0.5333333333333333
shared held-out evaluation seed,0.09583333333333334,0.0,crdf - ALF,0.0123,clustered,0.0,final_fragmentation,32,30,0.04479166666666667,0.1
shared held-out evaluation seed,0.04601899357379765,0.02082633706467662,crdf - ALF,0.0123,clustered,0.02487562189054726,mean_fragmentation,32,30,0.03298611111111111,0.7
shared held-out evaluation seed,-0.012317578772802663,-0.05539580742122721,crdf - ALF,0.0123,clustered,-0.011194029850746245,mean_largest_scc_fraction,32,30,-0.03215174129353234,0.06666666666666667
shared held-out evaluation seed,-0.6755310686152571,-1.0257067526948591,crdf - ALF,0.0123,clustered,-0.8063588308457708,mean_degree,32,30,-0.8526533996683251,0.06666666666666667
shared held-out evaluation seed,-0.3010661416822397,-1.2182969470076157,crdf - ALF,0.0123,clustered,-0.36519497506249843,degree_variance,32,30,-0.7600633708917065,0.23333333333333334
shared held-out evaluation seed,0.01016428599126185,0.008277322004277771,crdf - ALF,0.0123,clustered,0.009264757760890755,radius_temporal_variation,32,30,0.009222769289734083,1.0
shared held-out evaluation seed,0.0019532552083333325,0.000604036458333333,crdf - ALF,0.0123,clustered,0.0016406249999999997,contact_break_rate,32,30,0.001302083333333333,0.8
shared held-out evaluation seed,0.0019272135416666658,0.0005988281249999999,crdf - ALF,0.0123,clustered,0.0015624999999999997,neighbor_loss_rate,32,30,0.0012864583333333332,0.8
shared held-out evaluation seed,-0.048099476575456074,-0.08147582400497513,crdf - ALF,0.0123,clustered,-0.05457089552238806,radius_max_saturation_fraction,32,30,-0.06454187396351575,0.0
shared held-out evaluation seed,0.2,0.0,crdf - ALF,0.0123,clustered,0.0,episode_failure,32,30,0.1,0.1
shared held-out evaluation seed,6.455605637980001e-06,-8.051198346437378e-06,crdf - ALF,0.0123,clustered,-5.396492187372822e-06,controller_wall_s_per_agent_step,32,30,-1.0285291666605206e-06,0.43333333333333335
shared held-out evaluation seed,0.061484374999999855,-0.03854166666666667,crmf - ALF,0.0123,clustered,0.0,final_fragmentation,32,30,0.011458333333333333,0.06666666666666667
shared held-out evaluation seed,0.01618638577943614,-0.011548507462686566,crmf - ALF,0.0123,clustered,0.0012437810945273575,mean_fragmentation,32,30,0.004016376451077945,0.5
shared held-out evaluation seed,0.004265910033167483,-0.029976679104477613,crmf - ALF,0.0123,clustered,0.0,mean_largest_scc_fraction,32,30,-0.013106343283582093,0.23333333333333334
shared held-out evaluation seed,-0.2571350279850747,-0.5125474191542289,crmf - ALF,0.0123,clustered,-0.3566542288557213,mean_degree,32,30,-0.38015132669983415,0.13333333333333333
shared held-out evaluation seed,-2.1130728926762146,-3.0057098071568853,crmf - ALF,0.0123,clustered,-2.273962316836217,degree_variance,32,30,-2.5557037122121566,0.0
shared held-out evaluation seed,0.0007545698333584023,0.00013729427154542234,crmf - ALF,0.0123,clustered,0.00040147624408256146,radius_temporal_variation,32,30,0.0004500955656689743,0.7
shared held-out evaluation seed,0.0007084635416666658,-0.00034375,crmf - ALF,0.0123,clustered,0.0,contact_break_rate,32,30,0.00020833333333333327,0.4666666666666667
shared held-out evaluation seed,0.0006145833333333333,-0.0004531249999999999,crmf - ALF,0.0123,clustered,7.812500000000007e-05,neighbor_loss_rate,32,30,9.375000000000002e-05,0.5
shared held-out evaluation seed,-0.034468154021558874,-0.06378239013266998,crmf - ALF,0.0123,clustered,-0.048196517412935326,radius_max_saturation_fraction,32,30,-0.04912417081260365,0.03333333333333333
shared held-out evaluation seed,0.16666666666666666,-0.06666666666666667,crmf - ALF,0.0123,clustered,0.0,episode_failure,32,30,0.03333333333333333,0.06666666666666667
shared held-out evaluation seed,-2.8519887500325557e-06,-1.4652797630198698e-05,crmf - ALF,0.0123,clustered,-1.249113281275526e-05,controller_wall_s_per_agent_step,32,30,-8.777315104206688e-06,0.26666666666666666
shared held-out evaluation seed,0.05,-0.145859375,fixed_r_retained - ALF,0.0123,clustered,0.0,final_fragmentation,32,30,-0.04791666666666667,0.1
shared held-out evaluation seed,-0.005148865049751254,-0.10563445791873963,fixed_r_retained - ALF,0.0123,clustered,0.0,mean_fragmentation,32,30,-0.04955431177446103,0.26666666666666666
shared held-out evaluation seed,0.17468063329187392,0.05788660862354892,fixed_r_retained - ALF,0.0123,clustered,0.04850746268656714,mean_largest_scc_fraction,32,30,0.11409100331674958,0.6333333333333333
shared held-out evaluation seed,6.300935167910447,5.621113443200664,fixed_r_retained - ALF,0.0123,clustered,5.909203980099503,mean_degree,32,30,5.952860696517414,1.0
shared held-out evaluation seed,3.3197226790479797,1.8560991757299417,fixed_r_retained - ALF,0.0123,clustered,2.026185947787493,degree_variance,32,30,2.5853826924792496,0.9
shared held-out evaluation seed,-0.0027206965582486724,-0.0034310427397645157,fixed_r_retained - ALF,0.0123,clustered,-0.002837788229786376,radius_temporal_variation,32,30,-0.0030795408668825757,0.0
shared held-out evaluation seed,-0.00296875,-0.004583463541666667,fixed_r_retained - ALF,0.0123,clustered,-0.003515625,contact_break_rate,32,30,-0.0037083333333333334,0.0
shared held-out evaluation seed,-0.0027135416666666666,-0.004281380208333334,fixed_r_retained - ALF,0.0123,clustered,-0.0032031250000000002,neighbor_loss_rate,32,30,-0.0034739583333333332,0.0
shared held-out evaluation seed,0.9492800321310115,0.9164401948590383,fixed_r_retained - ALF,0.0123,clustered,0.9408426616915423,radius_max_saturation_fraction,32,30,0.9329187396351576,1.0
shared held-out evaluation seed,0.1,-0.3,fixed_r_retained - ALF,0.0123,clustered,0.0,episode_failure,32,30,-0.1,0.1
shared held-out evaluation seed,9.731731855471656e-05,7.709992992182276e-05,fixed_r_retained - ALF,0.0123,clustered,8.889651562512315e-05,controller_wall_s_per_agent_step,32,30,8.755511250001292e-05,1.0
shared held-out evaluation seed,0.020833333333333332,0.0,crdf - ALF,0.0204,uniform,0.0,final_fragmentation,32,30,0.007291666666666667,0.06666666666666667
shared held-out evaluation seed,0.04070364324212271,0.014917469941956881,crdf - ALF,0.0204,uniform,0.018112562189054725,mean_fragmentation,32,30,0.026938225538971804,0.8
shared held-out evaluation seed,-0.13500958747927036,-0.2321520004145937,crdf - ALF,0.0204,uniform,-0.1449782338308458,mean_largest_scc_fraction,32,30,-0.18255078772802652,0.0
shared held-out evaluation seed,-0.9940705327529021,-1.1666051254145935,crdf - ALF,0.0204,uniform,-1.0787468905472635,mean_degree,32,30,-1.07867951907131,0.0
shared held-out evaluation seed,-1.6069972931960934,-2.179799713378749,crdf - ALF,0.0204,uniform,-1.7295223900901275,degree_variance,32,30,-1.8875976006549962,0.0
shared held-out evaluation seed,0.029890679362140064,0.027115155499684275,crdf - ALF,0.0204,uniform,0.02860048441399288,radius_temporal_variation,32,30,0.028473001722687692,1.0
shared held-out evaluation seed,0.0040313802083333326,0.003296875,crdf - ALF,0.0204,uniform,0.003984375,contact_break_rate,32,30,0.0036666666666666666,1.0
shared held-out evaluation seed,0.0040572916666666665,0.0032239583333333335,crdf - ALF,0.0204,uniform,0.0039062499999999996,neighbor_loss_rate,32,30,0.00365625,1.0
shared held-out evaluation seed,-0.5974477871061361,-0.6813548144693201,crdf - ALF,0.0204,uniform,-0.644589552238806,radius_max_saturation_fraction,32,30,-0.6400963930348259,0.0
shared held-out evaluation seed,0.16666666666666666,0.0,crdf - ALF,0.0204,uniform,0.0,episode_failure,32,30,0.06666666666666667,0.06666666666666667
shared held-out evaluation seed,-5.053308776028823e-06,-1.7310553177023758e-05,crdf - ALF,0.0204,uniform,-1.0936890624861924e-05,controller_wall_s_per_agent_step,32,30,-1.1137998437485897e-05,0.3333333333333333
shared held-out evaluation seed,0.028125,0.0,crmf - ALF,0.0204,uniform,0.0,final_fragmentation,32,30,0.009375,0.03333333333333333
shared held-out evaluation seed,0.01619506633499171,-0.0028454083747927036,crmf - ALF,0.0204,uniform,0.0,mean_fragmentation,32,30,0.004581260364842454,0.13333333333333333
shared held-out evaluation seed,0.03716482690713099,-0.0016906353648424547,crmf - ALF,0.0204,uniform,0.0,mean_largest_scc_fraction,32,30,0.016024046434494194,0.4
shared held-out evaluation seed,0.22846716936152575,0.11113689365671643,crmf - ALF,0.0204,uniform,0.171875,mean_degree,32,30,0.17224813432835825,0.8666666666666667
shared held-out evaluation seed,-0.07957792841123211,-0.5990262128589922,crmf - ALF,0.0204,uniform,-0.1539082417514419,degree_variance,32,30,-0.32869745208580853,0.36666666666666664
shared held-out evaluation seed,0.001249617115486122,0.000664503154115026,crmf - ALF,0.0204,uniform,0.0008576782479342733,radius_temporal_variation,32,30,0.000951714097732292,0.9333333333333333
shared held-out evaluation seed,-0.00028125000000000003,-0.0006615885416666667,crmf - ALF,0.0204,uniform,-0.00046875,contact_break_rate,32,30,-0.00046875000000000004,0.1
shared held-out evaluation seed,-0.0002708333333333333,-0.000640625,crmf - ALF,0.0204,uniform,-0.00046875,neighbor_loss_rate,32,30,-0.000453125,0.1
shared held-out evaluation seed,-0.0005433768656716674,-0.047115723466003304,crmf - ALF,0.0204,uniform,-0.0013215174129353469,radius_max_saturation_fraction,32,30,-0.022543532338308456,0.3333333333333333
shared held-out evaluation seed,0.1,0.0,crmf - ALF,0.0204,uniform,0.0,episode_failure,32,30,0.03333333333333333,0.03333333333333333
shared held-out evaluation seed,3.070436614710554e-06,-7.5311634894994504e-06,crmf - ALF,0.0204,uniform,-1.7561250001563183e-06,controller_wall_s_per_agent_step,32,30,-2.449555208319983e-06,0.4666666666666667
shared held-out evaluation seed,0.03125,0.0,fixed_r_retained - ALF,0.0204,uniform,0.0,final_fragmentation,32,30,0.010416666666666666,0.03333333333333333
shared held-out evaluation seed,0.014894796849087892,-0.006338230721393036,fixed_r_retained - ALF,0.0204,uniform,0.0,mean_fragmentation,32,30,0.0025652985074626866,0.26666666666666666
shared held-out evaluation seed,0.0524792703150912,0.004493159203980101,fixed_r_retained - ALF,0.0204,uniform,0.0010883084577114621,mean_largest_scc_fraction,32,30,0.025922470978441126,0.5666666666666667
shared held-out evaluation seed,0.47543260261194004,0.2620252902155886,fixed_r_retained - ALF,0.0204,uniform,0.322683457711443,mean_degree,32,30,0.3603182006633499,0.9333333333333333
shared held-out evaluation seed,1.2073454481655064,0.3275402471167303,fixed_r_retained - ALF,0.0204,uniform,0.40282068261769477,degree_variance,32,30,0.7193734173955574,0.8333333333333334
shared held-out evaluation seed,-0.0008478077547496725,-0.0013506529206566277,fixed_r_retained - ALF,0.0204,uniform,-0.0009152907753559693,radius_temporal_variation,32,30,-0.0010925234448234068,0.0
shared held-out evaluation seed,-0.0002654947916666674,-0.0007343750000000001,fixed_r_retained - ALF,0.0204,uniform,-0.00046875,contact_break_rate,32,30,-0.0004947916666666666,0.16666666666666666
shared held-out evaluation seed,-0.000265625,-0.0007240885416666667,fixed_r_retained - ALF,0.0204,uniform,-0.00046875,neighbor_loss_rate,32,30,-0.0005,0.16666666666666666
shared held-out evaluation seed,0.37377811463515753,0.29537559597844115,fixed_r_retained - ALF,0.0204,uniform,0.3212842039800995,radius_max_saturation_fraction,32,30,0.3341469734660033,1.0
shared held-out evaluation seed,0.1,0.0,fixed_r_retained - ALF,0.0204,uniform,0.0,episode_failure,32,30,0.03333333333333333,0.03333333333333333
shared held-out evaluation seed,8.683547994932661e-06,-5.372042316489925e-07,fixed_r_retained - ALF,0.0204,uniform,4.630914062602194e-06,controller_wall_s_per_agent_step,32,30,4.110551041767016e-06,0.5333333333333333
shared held-out evaluation seed,0.1,0.0,crdf - ALF,0.0204,clustered,0.0,final_fragmentation,32,30,0.05,0.1
shared held-out evaluation seed,0.06633188225538972,0.022592247097844114,crdf - ALF,0.0204,clustered,0.01741293532338309,mean_fragmentation,32,30,0.043366500829187395,0.5666666666666667
shared held-out evaluation seed,-3.43335406302073e-05,-0.03833916355721393,crdf - ALF,0.0204,clustered,0.0,mean_largest_scc_fraction,32,30,-0.016754767827529014,0.26666666666666666
shared held-out evaluation seed,0.21193718905472614,-0.1990091210613599,crdf - ALF,0.0204,clustered,-0.08037935323383083,mean_degree,32,30,-0.00367433665008301,0.4
shared held-out evaluation seed,0.20738251091724716,-1.0381517220205978,crdf - ALF,0.0204,clustered,-0.39258872430834035,degree_variance,32,30,-0.4051164202889471,0.4666666666666667
shared held-out evaluation seed,0.006284131499401584,0.005063740052566554,crdf - ALF,0.0204,clustered,0.005737606908036725,radius_temporal_variation,32,30,0.005679231490271915,1.0
shared held-out evaluation seed,5.729166666666667e-05,-0.0013802083333333333,crdf - ALF,0.0204,clustered,-0.00039062500000000013,contact_break_rate,32,30,-0.0006145833333333333,0.43333333333333335
shared held-out evaluation seed,5.2083333333333476e-06,-0.0013802083333333333,crdf - ALF,0.0204,clustered,-0.0005468749999999998,neighbor_loss_rate,32,30,-0.0006614583333333332,0.4
shared held-out evaluation seed,-0.011256218905472636,-0.028949523217247097,crdf - ALF,0.0204,clustered,-0.004586442786069652,radius_max_saturation_fraction,32,30,-0.01926305970149254,0.0
shared held-out evaluation seed,0.23333333333333334,0.0,crdf - ALF,0.0204,clustered,0.0,episode_failure,32,30,0.1,0.1
shared held-out evaluation seed,5.120247877595336e-06,-7.46121804690934e-06,crdf - ALF,0.0204,clustered,-1.6640781250032552e-06,controller_wall_s_per_agent_step,32,30,-1.11625468753118e-06,0.4
shared held-out evaluation seed,0.05,0.0,crmf - ALF,0.0204,clustered,0.0,final_fragmentation,32,30,0.016666666666666666,0.03333333333333333
shared held-out evaluation seed,0.02658659825870647,-0.016288349917081255,crmf - ALF,0.0204,clustered,0.0,mean_fragmentation,32,30,0.008628731343283584,0.4
shared held-out evaluation seed,-0.007932473051409625,-0.07233701285240463,crmf - ALF,0.0204,clustered,0.0,mean_largest_scc_fraction,32,30,-0.036328772802653383,0.2
shared held-out evaluation seed,-0.44751360385572153,-0.7117043687810944,crmf - ALF,0.0204,clustered,-0.5240982587064678,mean_degree,32,30,-0.5808094941956882,0.0
shared held-out evaluation seed,-2.129679041139594,-3.142039089258117,crmf - ALF,0.0204,clustered,-2.1948017994604094,degree_variance,32,30,-2.616174833782219,0.0
shared held-out evaluation seed,0.0010863011355260455,0.00041316116272508384,crmf - ALF,0.0204,clustered,0.000755020626538544,radius_temporal_variation,32,30,0.0007462018499250857,0.8666666666666667
shared held-out evaluation seed,0.0018645833333333333,0.0005675781250000002,crmf - ALF,0.0204,clustered,0.0008593749999999999,contact_break_rate,32,30,0.001213541666666667,0.7666666666666667
shared held-out evaluation seed,0.0017864583333333333,0.0005104166666666666,crmf - ALF,0.0204,clustered,0.0007812499999999998,neighbor_loss_rate,32,30,0.0011458333333333333,0.7666666666666667
shared held-out evaluation seed,-0.00894978233830846,-0.026456519485903815,crmf - ALF,0.0204,clustered,0.0,radius_max_saturation_fraction,32,30,-0.0171900912106136,0.0
shared held-out evaluation seed,0.1,0.0,crmf - ALF,0.0204,clustered,0.0,episode_failure,32,30,0.03333333333333333,0.03333333333333333
shared held-out evaluation seed,-1.3386052864743625e-06,-1.664747468757615e-05,crmf - ALF,0.0204,clustered,-3.2015937500773286e-06,controller_wall_s_per_agent_step,32,30,-9.262226041717738e-06,0.3
