agent_collision_rate,aperture,command_base_factor,command_clip_fraction,components,contact_break_rate,controller_wall_s_per_agent_step,count_threshold_crossing_rate,density,edge_persistence,final_edge_count,final_fragmentation,final_largest_scc_fraction,final_mean_in_degree,final_mean_out_degree,final_min_in_degree,final_min_out_degree,final_n_scc,final_normalized_comm_cost,final_rooted_fraction,final_sym_lambda2,fragmentation,geometry,half_width,largest_component_fraction,mean_abs_command_update,mean_abs_radius_update,mean_clipped_command,mean_current_radius_degree,mean_degree,mean_edge_count,mean_fixed_probe_degree,mean_fragmentation,mean_fresh_neighbor_count,mean_interaction_out_degree,mean_largest_component_fraction,mean_largest_scc_fraction,mean_measurement_degree,mean_min_in_degree,mean_min_out_degree,mean_n_scc,mean_normalized_comm_cost,mean_radius,mean_radius_footprint,mean_radius_sq,mean_retained_neighbor_count,mean_rooted_fraction,mean_sym_lambda2,method,minimum_agent_distance,minimum_obstacle_clearance,n_agents,neighbor_loss_rate,obstacle_collision_rate,obstacle_proximity_rate,physical_sensing_envelope,polar_order,radius_max_saturation_fraction,radius_min_saturation_fraction,rollout_wall_s,seed,steps,velocity_dispersion
0.0,current_radius,current_radius,0.0,1.0,0.00921875,7.442566853220043e-05,0.01140625,0.08,0.9988311970147907,231.0,0.0,1.0,7.21875,7.21875,1.0,6.0,1.0,0.23286290322580644,1.0,0.5392747150887451,0.0,elongated,10.0,1.0,0.7516120567334258,0.0025919381223939225,2.3769846779665156,6.155939054726368,7.318097014925373,234.17910447761193,12.75870646766169,0.0,6.147232587064677,7.318097014925373,1.0,1.0,6.17988184079602,1.0199004975124377,5.945273631840796,1.0,0.23606764564275395,2.395771803734829,199.50438849306084,6.234512140408151,1.1708644278606966,1.0,0.541582107820931,crmf,0.05137238143250974,20.0,32,0.0078125,0.0,0.0,8.25,0.9812032839632907,0.0,0.0,1.091039599999931,26047,200,0.003979404617672476
0.0,fixed_probe,current_radius,0.8176305970149254,2.0,0.0290625,0.00010204367226319009,0.0003125,0.08,0.9932412685224697,116.0,0.03125,0.4375,3.625,3.625,0.0,0.0,7.0,0.11693548387096774,0.0,0.15422910563306752,0.03125,elongated,10.0,0.96875,0.8490804087085172,0.00981008799833813,1.4475668138768176,3.288557213930348,4.144123134328358,132.61194029850745,11.693718905472636,0.03171641791044776,3.261660447761194,4.144123134328358,0.9682835820895522,0.47465796019900497,11.693718905472636,0.05970149253731343,0.14925373134328357,6.975124378109452,0.13368139142994703,1.5133082944006262,141.69500366329765,4.427968864478052,0.8824626865671642,0.04011194029850746,0.11784546639419362,fpcm,0.03203860726701564,20.0,32,0.0278125,0.0,0.0,8.25,0.9740113843791453,0.0,0.0,1.307309100000566,26047,200,0.004397692458992118
0.0,fixed_probe,fixed_probe,0.0,1.0,0.0028125,0.0001172114738835434,0.00015625,0.08,0.9996376622509434,267.0,0.0,1.0,8.34375,8.34375,3.0,6.0,1.0,0.2691532258064516,1.0,1.0421735310836393,0.0,elongated,10.0,1.0,0.5099885095364816,0.00113648584306167,2.9791353910480693,7.958799751243781,8.326492537313433,266.44776119402985,11.661691542288557,0.0,7.959732587064677,8.326492537313433,1.0,1.0,11.661691542288557,2.9800995024875623,5.985074626865671,1.0,0.26859653346172363,2.975931357359282,291.79833594894507,9.118697998404533,0.36675995024875624,1.0,1.0184745363184686,alf,0.11742967540983867,20.0,32,0.0021875,0.0,0.0,8.25,0.9357468655650744,0.0,0.0,1.5996245999995153,26048,200,0.004144971184850685
0.0,current_radius,fixed_probe,0.0,1.0,0.001875,0.0001059127332095231,0.02796875,0.08,0.9997682911706349,301.0,0.0,1.0,9.40625,9.40625,3.0,7.0,1.0,0.3034274193548387,1.0,1.2176531394704588,0.0,elongated,10.0,1.0,0.37477451595854594,0.005735902826742506,3.3018073680414775,9.064987562189055,9.359608208955224,299.5074626865672,11.717661691542288,0.0,9.072761194029852,9.359608208955224,1.0,1.0,9.088308457711443,3.0049751243781095,6.925373134328358,1.0,0.3019228454501685,3.284414409659109,349.17140180701756,10.911606306469299,0.2868470149253731,1.0,1.1965332238870001,crdf,0.11742967540983867,20.0,32,0.00109375,0.0,0.0,8.25,0.9315718918920685,0.0,0.0,1.577286699999604,26048,200,0.004130655601551161
0.0,current_radius,current_radius,0.0,1.0,0.0059375,7.310001554845425e-05,0.006875,0.08,0.9992936473248973,240.0,0.0,1.0,7.5,7.5,2.0,6.0,1.0,0.24193548387096775,1.0,0.44925701527043055,0.0,elongated,10.0,1.0,0.7509095624154491,0.0019844474034187206,2.5688303615037684,6.10976368159204,7.533893034825871,241.08457711442787,11.385572139303482,0.0,6.097792288557214,7.533893034825871,1.0,1.0,6.133084577114428,2.009950248756219,5.990049751243781,1.0,0.2430288075750281,2.5842693140620994,226.83612086103923,7.088628776907476,1.4361007462686568,1.0,0.4663038331650972,crmf,0.11742967540983867,20.0,32,0.0053125,0.0,0.0,8.25,0.9157902122870749,0.0,0.0,1.0867006999997102,26048,200,0.004157878413395717
0.0,fixed_probe,current_radius,0.7946206467661692,7.0,0.02828125,0.00011143180970108024,0.0003125,0.08,0.9925151898599324,80.0,0.625,0.375,2.5,2.5,0.0,0.0,7.0,0.08064516129032258,0.0,0.0,0.625,elongated,10.0,0.375,0.27149319606748384,0.009871004192206434,1.2183078558102498,2.230721393034826,3.1666666666666665,101.33333333333333,10.762748756218905,0.5659203980099502,2.196672885572139,3.1666666666666665,0.43407960199004975,0.33364427860696516,10.762748756218905,0.12935323383084577,0.22388059701492538,7.646766169154229,0.1021505376344086,1.3038597971808779,68.91755211338464,2.15367350354327,0.9699937810945274,0.06996268656716417,0.043100472940291956,fpcm,0.11742967540983867,20.0,32,0.02796875,0.0,0.0,8.25,0.5376413962346029,0.0,0.0,1.1892127999999502,26048,200,0.004883850950834821
0.0,fixed_probe,fixed_probe,0.0,1.0,0.00640625,0.00011295132151925334,0.00046875,0.08,0.9992224082341269,258.0,0.0,1.0,8.0625,8.0625,5.0,6.0,1.0,0.2600806451612903,1.0,0.5361178925583243,0.0,elongated,10.0,1.0,0.17736556871520726,0.001971046920568322,2.922882640771588,7.532493781094527,8.1425684079602,260.5621890547264,11.333333333333334,0.0,7.534048507462686,8.1425684079602,1.0,1.0,11.333333333333334,4.2388059701492535,5.980099502487562,1.0,0.2626634970309742,2.9180878472071976,273.4430495821471,8.545095299442098,0.6085199004975125,1.0,0.6481598568169156,alf,0.02337896220185459,20.0,32,0.00578125,0.0,0.0,8.25,0.9519192465997376,0.0,0.0,1.5328853000009985,26049,200,0.004777694663775746
0.0,current_radius,fixed_probe,0.0,1.0,0.00265625,0.00010705736940423518,0.00046875,0.08,0.9997060955537518,303.0,0.0,1.0,9.46875,9.46875,6.0,8.0,1.0,0.30544354838709675,1.0,1.262403244270985,0.0,elongated,10.0,1.0,0.17382679643115545,0.005789636672696659,3.265235909047994,9.058613184079602,9.432213930348258,301.83084577114425,11.501865671641792,0.0,9.068252487562189,9.432213930348258,1.0,1.0,9.079757462686567,5.741293532338308,7.661691542288557,1.0,0.3042649654951051,3.245502928177717,338.15086013124113,10.567214379101285,0.3639614427860697,1.0,1.2451108628045107,crdf,0.02337896220185459,20.0,32,0.001875,0.0,0.0,8.25,0.9559287073436621,0.0,0.0,1.6092771000003268,26049,200,0.004680533567610742
0.0,current_radius,current_radius,0.0,1.0,0.011875,7.740104166515352e-05,0.03953125,0.08,0.9985083648989899,216.0,0.0,1.0,6.75,6.75,3.0,6.0,1.0,0.21774193548387097,1.0,0.6857312049663751,0.0,elongated,10.0,1.0,0.4208069852332553,0.0028748390993838992,2.4876042875389492,6.114116915422885,6.928638059701493,221.71641791044777,11.242537313432836,0.0,6.108364427860696,6.928638059701493,1.0,1.0,6.135261194029851,2.9502487562189055,5.975124378109452,1.0,0.2235044535387578,2.5025479634536794,205.7392828198459,6.429352588120184,0.820273631840796,1.0,0.6935220475309237,crmf,0.02337896220185459,20.0,32,0.01109375,0.0,0.0,8.25,0.9466139785231085,0.0,0.0,1.1321738999995432,26049,200,0.004859690549325269
0.0,fixed_probe,current_radius,0.7643034825870647,4.0,0.0303125,0.0001067523009948641,0.0009375,0.08,0.9937089422081395,101.0,0.40625,0.34375,3.15625,3.15625,0.0,0.0,6.0,0.10181451612903226,0.0,0.0036881315239656303,0.40625,elongated,10.0,0.59375,0.21010310215465325,0.011518963375140816,1.2226428594649021,2.5607898009950247,3.0872201492537314,98.7910447761194,9.644900497512438,0.49347014925373134,2.53544776119403,3.0872201492537314,0.5065298507462687,0.4074937810945274,9.644900497512438,0.23880597014925373,0.4228855721393035,5.27363184079602,0.09958774675012036,1.2831465571290757,75.33870009782643,2.354334378057076,0.5517723880597015,0.06996268656716417,0.05117243480246605,fpcm,0.02337896220185459,20.0,32,0.029375,0.0,0.0,8.25,0.7293998336472826,0.0,0.0,1.2068107000013697,26049,200,0.008282265414707052
