agent_collision_rate,aperture,command_base_factor,command_clip_fraction,components,contact_break_rate,controller_wall_s_per_agent_step,count_threshold_crossing_rate,density,edge_persistence,final_edge_count,final_fragmentation,final_largest_scc_fraction,final_mean_in_degree,final_mean_out_degree,final_min_in_degree,final_min_out_degree,final_n_scc,final_normalized_comm_cost,final_rooted_fraction,final_sym_lambda2,fragmentation,geometry,half_width,largest_component_fraction,mean_abs_command_update,mean_abs_radius_update,mean_clipped_command,mean_current_radius_degree,mean_degree,mean_edge_count,mean_fixed_probe_degree,mean_fragmentation,mean_fresh_neighbor_count,mean_interaction_out_degree,mean_largest_component_fraction,mean_largest_scc_fraction,mean_measurement_degree,mean_min_in_degree,mean_min_out_degree,mean_n_scc,mean_normalized_comm_cost,mean_radius,mean_radius_footprint,mean_radius_sq,mean_retained_neighbor_count,mean_rooted_fraction,mean_sym_lambda2,method,minimum_agent_distance,minimum_obstacle_clearance,n_agents,neighbor_loss_rate,obstacle_collision_rate,obstacle_proximity_rate,physical_sensing_envelope,polar_order,radius_max_saturation_fraction,radius_min_saturation_fraction,rollout_wall_s,seed,steps,velocity_dispersion
0.0,fixed_probe,fixed_probe,0.19185323383084577,1.0,0.0003125,6.540519279103285e-05,0.0003125,0.0123,0.9999609375,101.0,0.0,1.0,6.3125,6.3125,3.0,4.0,1.0,0.42083333333333334,1.0,1.1254088392792119,0.0,clustered,18.033392693348645,1.0,1.5441998547592954,0.0015866970121411533,5.76892013685215,5.947450248756219,6.274564676616915,100.39303482587064,3.224502487562189,0.0,5.946828358208955,6.274564676616915,1.0,0.9875621890547264,3.224502487562189,2.9751243781094527,4.0,1.0248756218905473,0.41830431177446176,5.769355626191864,565.6285303458305,35.35178314661441,0.3277363184079602,0.9875621890547264,1.0865621980826017,alf,0.5820167861722734,36.06678538669729,16,0.0003125,0.0,0.0,8.25,0.983829824533176,0.12997512437810946,0.0,0.5175813999994716,26000,200,0.005596580521021037
0.0,current_radius,fixed_probe,0.0009328358208955224,1.0,0.005625,6.164741915061549e-05,0.15875,0.0123,0.9989811507936508,82.0,0.0,1.0,5.125,5.125,1.0,3.0,1.0,0.3416666666666667,1.0,0.6963562526243432,0.0,clustered,18.033392693348645,1.0,0.8722713084859816,0.027468626113948878,4.76841597539434,4.540111940298507,5.0960820895522385,81.53731343283582,3.3358208955223883,0.0,4.524875621890548,5.0960820895522385,1.0,0.9701492537313433,4.5289179104477615,1.1243781094527363,3.009950248756219,1.0597014925373134,0.33973880597014994,4.812476740873933,378.72808307006216,23.670505191878885,0.5712064676616916,0.9701492537313433,0.6433532660690907,crdf,0.5820167861722734,36.06678538669729,16,0.005625,0.0,0.0,8.25,0.978717134283278,0.0009328358208955224,0.0,0.49648680000063905,26000,200,0.0066025103664144975
0.0,current_radius,current_radius,0.12531094527363185,1.0,0.000625,6.387823383539031e-05,0.0540625,0.0123,0.9999262152777777,100.0,0.0,1.0,6.25,6.25,3.0,4.0,1.0,0.4166666666666667,1.0,0.9182834369232468,0.0,clustered,18.033392693348645,1.0,1.3623087990223863,0.006455182539308312,5.83952068342974,5.7611940298507465,6.212064676616915,99.39303482587064,3.1144278606965172,0.0,5.758084577114428,6.212064676616915,1.0,0.9925373134328358,5.75,2.985074626865672,4.0,1.0149253731343284,0.41413764510779477,5.836464516687866,569.7980867680753,35.61238042300471,0.4539800995024876,0.9925373134328358,0.8702116677764355,crmf,0.5820167861722734,36.06678538669729,16,0.000625,0.0,0.0,8.25,0.98555363097224,0.06312189054726368,0.0,0.5438467000003584,26000,200,0.0052717770292006125
0.0,fixed_probe,current_radius,0.8641169154228856,1.0,0.0015625,5.945730721571215e-05,0.0003125,0.0123,0.9992349899757306,130.0,0.0,0.9375,8.125,8.125,4.0,0.0,2.0,0.5416666666666666,0.9375,2.1668950075323274,0.0,clustered,18.033392693348645,1.0,0.4794291001677882,0.010860902083804948,7.51096883625629,7.808146766169155,7.963930348258707,127.42288557213931,3.1138059701492535,0.0,7.8174751243781095,7.963930348258707,1.0,0.9819651741293532,3.1138059701492535,3.945273631840796,2.1243781094527363,1.2189054726368158,0.5309286898839143,7.430140764483891,918.3835742561538,57.39897339100961,0.146455223880597,0.9819651741293532,2.037252800983068,fpcm,0.5820167861722734,36.06678538669729,16,0.0015625,0.0,0.0,8.25,0.9873419318913592,0.1875,0.0,0.562312899999597,26000,200,0.004870053293383256
0.0,fixed_probe,fixed_probe,0.1875,1.0,0.000625,6.847938433355609e-05,0.0,0.0123,0.9999032738095238,107.0,0.0,1.0,6.6875,6.6875,3.0,5.0,1.0,0.44583333333333336,1.0,1.039961951055445,0.0,clustered,18.033392693348645,1.0,1.1060524909169032,0.000889645993050896,4.996194573601395,6.574004975124378,6.640547263681592,106.24875621890547,4.623756218905473,0.0,6.5736940298507465,6.640547263681592,1.0,0.9079601990049752,4.623756218905473,3.0646766169154227,5.0,1.1840796019900497,0.4427031509121078,4.99960603794666,437.9049445226902,27.369059032668137,0.06685323383084577,0.9079601990049752,0.9981819201014404,alf,0.11847051866617342,36.06678538669729,16,0.000625,0.0,0.0,8.25,0.8422819421724531,0.1875,0.0,0.5336721000003308,26001,200,0.003497726254361847
0.0,current_radius,fixed_probe,0.0009328358208955224,1.0,0.00375,5.8927394274182896e-05,0.00375,0.0123,0.9992540922619049,88.0,0.0,1.0,5.5,5.5,1.0,4.0,1.0,0.36666666666666664,1.0,0.24047064968447615,0.0,clustered,18.033392693348645,1.0,0.5111971518784155,0.009818933218161402,4.36242877732808,5.314676616915423,5.5320273631840795,88.51243781094527,4.712064676616915,0.0,5.307835820895522,5.5320273631840795,1.0,0.9154228855721394,5.306281094527363,1.044776119402985,4.014925373134329,1.1691542288557213,0.3688018242122702,4.394280599361022,315.4210349372013,19.71381468357508,0.22419154228855723,0.9154228855721394,0.2343542277817199,crdf,0.11847051866617342,36.06678538669729,16,0.00375,0.0,0.0,8.25,0.6569372477966453,0.0009328358208955224,0.0,0.48925380000036967,26001,200,0.0037942750657759023
0.0,current_radius,current_radius,0.0009328358208955224,1.0,0.0015625,6.635680969411262e-05,0.04875,0.0123,0.9997982390873017,105.0,0.0,1.0,6.5625,6.5625,4.0,6.0,1.0,0.4375,1.0,0.561901769058162,0.0,clustered,18.033392693348645,1.0,1.397889860499192,0.005010253118692794,5.013518192167446,6.02705223880597,6.5211442786069655,104.33830845771145,4.688432835820896,0.0,6.017101990049751,6.5211442786069655,1.0,0.9353233830845771,6.018656716417911,4.029850746268656,5.870646766169155,1.1293532338308458,0.434742951907131,5.0167433524090175,440.2407940958719,27.515049630991992,0.5040422885572139,0.9353233830845771,0.5076235406442163,crmf,0.11847051866617342,36.06678538669729,16,0.0015625,0.0,0.0,8.25,0.7644241885234857,0.06592039800995025,0.0,0.6186701000005996,26001,200,0.0036655580721324257
0.0,fixed_probe,current_radius,0.5659203980099502,1.0,0.0075,5.561467660990007e-05,0.0,0.0123,0.9981130952380952,97.0,0.0,0.5625,6.0625,6.0625,3.0,1.0,3.0,0.4041666666666667,0.5625,1.3798164737495366,0.0,clustered,18.033392693348645,1.0,2.7546057856423345,0.008803613780373686,5.630021678082754,6.308146766169155,6.44589552238806,103.13432835820896,4.623756218905473,0.0,6.304726368159204,6.44589552238806,1.0,0.8050373134328358,4.623756218905473,3.691542288557214,2.388059701492537,1.6417910447761195,0.42972636815920384,5.61165723050888,615.9905351859605,38.499408449122534,0.14116915422885573,0.8050373134328358,1.2534372154920275,fpcm,0.11847051866617342,36.06678538669729,16,0.0075,0.0,0.0,8.25,0.8692271381288063,0.1875,0.0,0.5228714999993826,26001,200,0.003437855459995273
0.0,fixed_probe,fixed_probe,0.16791044776119404,1.0,0.0028125,6.35570584561276e-05,0.0015625,0.0123,0.9995901424963924,96.0,0.0,0.5,6.0,6.0,2.0,4.0,2.0,0.4,0.5,0.20416847668728846,0.0,clustered,18.033392693348645,1.0,1.4049158904633339,0.0016658746926348175,5.36830992861613,5.78544776119403,6.1731965174129355,98.77114427860697,3.791044776119403,0.0,5.789490049751244,6.1731965174129355,1.0,0.5,3.791044776119403,2.0,4.308457711442786,2.0,0.41154643449419603,5.354205217131585,488.7723447852569,30.548271549078557,0.38370646766169153,0.5,0.4208505511149633,alf,0.3749039344268818,36.06678538669729,16,0.0028125,0.0,0.0,8.25,0.9674688408920469,0.06281094527363185,0.0,0.6259864999992715,26002,200,0.0060959903019295976
0.0,current_radius,fixed_probe,0.0006218905472636816,2.0,0.0040625,5.6318221391391045e-05,0.0621875,0.0123,0.9993087797619047,83.0,0.5,0.5,5.1875,5.1875,2.0,4.0,2.0,0.3458333333333333,0.0,4.0474480526729565e-06,0.5,clustered,18.033392693348645,0.5,0.4531187163455226,0.01737626400504185,4.511342512970906,4.853233830845771,5.20957711442786,83.35323383084577,3.8774875621890548,0.48258706467661694,4.851057213930348,5.20957711442786,0.5174129353233831,0.5,4.8445273631840795,2.0,4.0,2.0,0.3473051409618567,4.536418992767343,332.07626717832136,20.754766698645085,0.3585199004975124,0.017412935323383085,0.009391233380141913,crdf,0.3749039344268818,36.06678538669729,16,0.0040625,0.0,0.0,8.25,0.8516476689548107,0.0006218905472636816,0.0,0.47613380000075267,26002,200,0.014582917855093542
