bootstrap_unit,ci95_high,ci95_low,density,effect,geometry,holm_adjusted_pvalue,holm_family,median_difference,metric,n_agents,n_pairs,paired_mean_difference,positive_fraction,scope,sign_consistency,sign_flip_pvalue
shared held-out evaluation seed,0.02743229166666667,-0.011864350124378099,0.0204,aperture_main_effect,elongated,nan,none_cellwise,0.0,mean_largest_scc_fraction,16,50,0.008317786069651745,0.34,cell,0.72,0.4279144171165767
shared held-out evaluation seed,0.053309001865671626,-0.010639692164179109,0.0204,base_main_effect,elongated,nan,none_cellwise,0.0,mean_largest_scc_fraction,16,50,0.019785447761194022,0.32,cell,0.68,0.23895220955808838
shared held-out evaluation seed,0.08982276119402982,0.010980876865671627,0.0204,aperture_base_interaction,elongated,nan,none_cellwise,0.001554726368159176,mean_largest_scc_fraction,16,50,0.048986318407960194,0.52,cell,0.88,0.019596080783843232
shared held-out evaluation seed,0.08903700248756219,0.008650186567164176,0.0204,requested_measurement_did,elongated,nan,none_cellwise,0.001554726368159176,mean_largest_scc_fraction,16,50,0.048986318407960194,0.52,cell,0.88,0.01879624075184963
shared held-out evaluation seed,0.08872512437810945,0.009733208955223862,0.0204,requested_base_did,elongated,nan,none_cellwise,0.001554726368159176,mean_largest_scc_fraction,16,50,0.048986318407960194,0.52,cell,0.88,0.01739652069586083
shared held-out evaluation seed,0.015004046879019817,0.012780511639292133,0.0204,aperture_main_effect,uniform,nan,none_cellwise,0.01390053622993275,mean_abs_radius_update,16,50,0.013914850232519095,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.011499933085068793,-0.014001255662483949,0.0204,base_main_effect,uniform,nan,none_cellwise,-0.012588217170073029,mean_abs_radius_update,16,50,-0.012730582543963986,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.026196877884158226,-0.030263503433277245,0.0204,aperture_base_interaction,uniform,nan,none_cellwise,-0.028484697069113586,mean_abs_radius_update,16,50,-0.028199729251463045,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.026022916691418402,-0.03028666470145636,0.0204,requested_measurement_did,uniform,nan,none_cellwise,-0.028484697069113586,mean_abs_radius_update,16,50,-0.028199729251463045,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.026008095599175822,-0.03037350016073647,0.0204,requested_base_did,uniform,nan,none_cellwise,-0.02848469706911359,mean_abs_radius_update,16,50,-0.028199729251463045,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.0021125,0.001696796875,0.0204,aperture_main_effect,uniform,nan,none_cellwise,0.001875,contact_break_rate,16,50,0.0019,0.98,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.001946875,-0.00246875,0.0204,base_main_effect,uniform,nan,none_cellwise,-0.002109375,contact_break_rate,16,50,-0.0022,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.003275,-0.004025,0.0204,aperture_base_interaction,uniform,nan,none_cellwise,-0.0034375000000000005,contact_break_rate,16,50,-0.00365,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.00325625,-0.00403140625,0.0204,requested_measurement_did,uniform,nan,none_cellwise,-0.0034375000000000005,contact_break_rate,16,50,-0.00365,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.0032810937500000006,-0.00403125,0.0204,requested_base_did,uniform,nan,none_cellwise,-0.0034375000000000005,contact_break_rate,16,50,-0.00365,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.061171564054726374,-0.10945631218905472,0.0204,aperture_main_effect,uniform,nan,none_cellwise,-0.054026741293532354,mean_largest_scc_fraction,16,50,-0.08421019900497512,0.02,cell,0.98,0.0001999600079984003
